"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","FDR05","FC05","FC10","DEP_FDR","DEP_FDR_FC05","DEP_FDR_FC10","Direction"
"P0DP02","High_vs_Low",0.0219046215667511,12.1586038216111,0.17074937255988,0.864487437080879,0.958608976863331,-6.10423704667357,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P13489","High_vs_Low",-0.0209204813603208,8.12442097283098,-0.170081028813627,0.865020931702336,0.958608976863331,-6.05721227310426,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P06310","High_vs_Low",-0.0220769571968162,11.3699859535672,-0.166880841494158,0.867529490082548,0.959352695398628,-6.10295880121997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q93098","High_vs_Low",-0.0237519237691153,11.138634560808,-0.164190907243547,0.869654812326422,0.959352695398628,-6.01536242569235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q7L576","High_vs_Low",-0.021539060798407,7.06837324067094,-0.163428766207242,0.870248990189934,0.959352695398628,-6.07481031968487,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P05156","High_vs_Low",-0.0277779175051798,11.9175031779048,-0.16336648857523,0.870293530727576,0.959352695398628,-6.10541397300219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A075B6H9","High_vs_Low",-0.0308229681250989,10.7077033239488,-0.163270670680618,0.87037030931331,0.959352695398628,-6.09474719097617,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O75223","High_vs_Low",0.017495993947275,7.46750190751441,0.162710610406632,0.870814542908314,0.959352695398628,-6.05431635870796,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P07947","High_vs_Low",-0.0178155872255701,8.41154250434541,-0.162518321266346,0.870962378715624,0.959352695398628,-6.09120839997251,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P50148","High_vs_Low",0.0212308565572208,7.41826653762854,0.162191716558898,0.871226165550642,0.959352695398628,-6.06027642953131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q5TDH0","High_vs_Low",0.0244412104161249,7.72150725202322,0.161512844788188,0.871768747531906,0.959352695398628,-6.02045753785085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P43487","High_vs_Low",0.0238583884460777,8.53349385615196,0.160720118149082,0.872382088423857,0.959352695398628,-6.06206215903821,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P80748","High_vs_Low",0.0339810494340202,10.6982061096295,0.157296335087513,0.875080539127368,0.960702710255662,-6.00866744379058,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"O95810","High_vs_Low",0.0290009119898063,8.6981532830752,0.156073148563563,0.87603717124698,0.960702710255662,-6.0974797122293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P06576","High_vs_Low",0.0293007494247615,7.44942043714986,0.154775729703795,0.877071672576504,0.960702710255662,-6.01924654278717,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P02775","High_vs_Low",0.0237844761063517,15.281641962055,0.154154098666232,0.877548205174318,0.960702710255662,-6.10680961074751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P13473","High_vs_Low",-0.0222105656937739,7.35724220164884,-0.153416742985468,0.878141016472035,0.960702710255662,-5.97846191952659,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A0C4DH67","High_vs_Low",0.0202418468314676,8.28984084694474,0.152882467277558,0.878557338358274,0.960702710255662,-6.05628975732819,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q13526","High_vs_Low",-0.0216077286087053,8.50291568798007,-0.152032233633677,0.879234936964212,0.960702710255662,-5.99012338089582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O95466","High_vs_Low",0.0164275830051981,6.12674271442572,0.149934302873295,0.880886489796465,0.960702710255662,-6.02339781190752,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P20073","High_vs_Low",0.0185943157358688,7.05300774943943,0.148826492017509,0.881755967705659,0.960702710255662,-6.05516338097463,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P18206","High_vs_Low",0.0237192263112131,9.12417010865966,0.1486181286459,0.881912739067438,0.960702710255662,-6.10760933504292,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P01706","High_vs_Low",-0.0275992868305455,11.433814067945,-0.148216177511255,0.882232208089789,0.960702710255662,-6.08890815744402,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96P67","High_vs_Low",-0.0262517854021507,10.1279413159114,-0.14819741240329,0.882261915831847,0.960702710255662,-5.97030728562403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O75368","High_vs_Low",0.020826808778307,7.35854027388178,0.147818297031554,0.882551280368392,0.960702710255662,-6.03891138342965,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P55056","High_vs_Low",0.0118522931528044,12.4475615596113,0.146096455806083,0.883902015599986,0.960702710255662,-6.10796392134529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"O00299","High_vs_Low",-0.0161536094630979,10.2654260656412,-0.145673792518129,0.88423551493711,0.960702710255662,-6.10802276064537,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P23526","High_vs_Low",-0.0204604896465508,8.03183262475543,-0.145561168339441,0.884328854628643,0.960702710255662,-6.06809459952442,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P17900","High_vs_Low",0.0143411588872526,7.53298427407839,0.140964754363504,0.887959549915497,0.963916725646346,-6.06584292955029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P02763","High_vs_Low",-0.0310732097216331,12.0592377645924,-0.137127439405184,0.890983284966653,0.966410035228151,-6.10917593562207,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q5SYB0","High_vs_Low",0.0177745293647131,11.0917581825276,0.136342939531355,0.891604237522206,0.966410035228151,-6.09524698740278,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9Y251","High_vs_Low",-0.0227594809233169,6.87029089089925,-0.134910955241557,0.892751067873401,0.966661691294047,-6.01121809755789,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O75165","High_vs_Low",0.0248118098102665,7.6100268827371,0.132325494994021,0.894791664377873,0.966661691294047,-6.00885544357031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P38606","High_vs_Low",0.0205628041259427,6.60261101412467,0.130046029478365,0.896587787908305,0.966661691294047,-6.04778168034987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q15907","High_vs_Low",-0.0162599582640919,8.95502711134975,-0.129228603527947,0.897227159706335,0.966661691294047,-6.10790832683583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P52566","High_vs_Low",0.0163212188493009,8.90501773137236,0.128287469515661,0.897971895265228,0.966661691294047,-6.10181242914731,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P00558","High_vs_Low",0.0155752744541768,9.7820827112913,0.127803857802464,0.898353740450812,0.966661691294047,-6.11035449445171,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9BX67","High_vs_Low",-0.0232551776833798,8.84899437266257,-0.127764685943522,0.898393491255208,0.966661691294047,-6.0084766056783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P78371","High_vs_Low",-0.0162781642294316,7.32778451365005,-0.125934666552656,0.899834203380476,0.966661691294047,-6.09563229347206,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P07738","High_vs_Low",0.0261485150383987,8.43357348372746,0.125168572771388,0.900443663148835,0.966661691294047,-6.07052363400522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q13201","High_vs_Low",0.0182162742878536,13.5818124872409,0.124810467430155,0.900721965713829,0.966661691294047,-6.11071528734219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q8WVN8","High_vs_Low",0.0281006916871309,10.9107653093074,0.124348562789032,0.901093903235761,0.966661691294047,-6.05402117446751,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P78324;Q5TFQ8","High_vs_Low",0.0272769490193596,10.7139515858816,0.124243412649459,0.901178451909085,0.966661691294047,-6.05183803661699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P06744","High_vs_Low",0.0215643878224832,7.33467484437811,0.12335168202783,0.901883015530024,0.966661691294047,-6.05242337800481,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"O43488","High_vs_Low",0.0173231043276472,7.07182046940648,0.122808056721928,0.902318603531983,0.966661691294047,-6.00815463635457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P40121","High_vs_Low",-0.0175993680140305,6.6062492039543,-0.122639709828153,0.90245697198982,0.966661691294047,-5.94296270126637,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q15366","High_vs_Low",-0.0168027735141143,7.52903571261691,-0.122418661991328,0.902622039499811,0.966661691294047,-6.04501752287346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01861","High_vs_Low",-0.0209270250650295,13.8759859550291,-0.120239319475142,0.904340139920688,0.966773238179425,-6.11124974963373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P60842","High_vs_Low",0.0153099877322953,7.57945332986004,0.119961968011494,0.904560929502721,0.966773238179425,-6.09354215750536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P28676","High_vs_Low",-0.0188051862251264,8.26663125603346,-0.119730926652612,0.904748734753688,0.966773238179425,-6.03924942588358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9H299","High_vs_Low",-0.0162113767342493,8.93409782314612,-0.11689158909818,0.906992473301255,0.967766987893675,-6.09805745116798,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P06454","High_vs_Low",0.00976438336386209,10.8460514353362,0.116140143012108,0.907586872001759,0.967766987893675,-6.10626587933337,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P15814","High_vs_Low",-0.0225750472674697,10.0688193695042,-0.114479815371481,0.908911308111697,0.967766987893675,-6.02181187001807,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P37235","High_vs_Low",-0.0156156289833191,7.08199605951673,-0.114331648809462,0.909028186625278,0.967766987893675,-6.03074241114624,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q86UX7","High_vs_Low",0.0167757251077933,10.1858235340547,0.113602462864452,0.909596899915298,0.967766987893675,-6.11199024642539,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P17858","High_vs_Low",0.0153676992060241,6.98373957697861,0.1134424469924,0.909727963515114,0.967766987893675,-6.07677713316476,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P13797","High_vs_Low",0.0146427430945613,6.30121188898574,0.110497770043952,0.912074595719161,0.969245718726285,-5.97106902550829,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"A0A075B6P5;P01615","High_vs_Low",0.0169634108536538,9.76705372042536,0.109865520197968,0.912559110735584,0.969245718726285,-6.11032416340431,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P10644","High_vs_Low",0.0151201600289639,7.55584653349951,0.109132826354016,0.913145722454122,0.969245718726285,-6.05914350141286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P00492","High_vs_Low",0.0158987257566219,6.93625329856206,0.10328943039022,0.917787102360463,0.973451704722562,-5.98209583870395,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P06702","High_vs_Low",0.0161941887179644,11.6268807621307,0.10143504016321,0.91924432787486,0.973522225210026,-6.11323864500716,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P06756","High_vs_Low",-0.010061966095134,6.77845393413756,-0.101443476535254,0.919245645398272,0.973522225210026,-5.99249595521494,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P13798","High_vs_Low",-0.0133694746309416,8.14075648618334,-0.0998856701163383,0.920474530610429,0.973522225210026,-6.10468841727997,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P22392","High_vs_Low",0.0138943648195013,7.5784641547145,0.0991261612350029,0.921084664197855,0.973522225210026,-6.04349757946161,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P35251","High_vs_Low",0.0217754709858919,9.23929673339768,0.0989245668009657,0.921248019253839,0.973522225210026,-5.98452629065327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P40197","High_vs_Low",-0.0116377462717843,8.7162800292999,-0.0937808040692738,0.92531950158404,0.975896955682167,-6.11395159518625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P68402","High_vs_Low",-0.010447062679539,7.93985334999542,-0.0934484309850984,0.925586423666401,0.975896955682167,-6.07242936225857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P28070","High_vs_Low",-0.0134392936358596,7.12327044596719,-0.092219118924099,0.926570395586249,0.975896955682167,-5.97192246069813,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9NUQ9","High_vs_Low",-0.00937524450704696,7.29107790280348,-0.0917239470726175,0.926954433904485,0.975896955682167,-6.08893544750538,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q99536","High_vs_Low",0.00699042514233561,7.90859490254638,0.0913045759435022,0.927286251334838,0.975896955682167,-6.10740126825168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P01624","High_vs_Low",-0.0113759608969239,12.7404701048851,-0.0898246477201131,0.928461241920661,0.975896955682167,-6.11429817419778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A075B6K5","High_vs_Low",0.0157167928038753,10.4280864652592,0.0889712682376561,0.929139092713525,0.975896955682167,-6.1143709762155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P54577","High_vs_Low",-0.0145390848296634,8.01287685759732,-0.0883933309628037,0.929603160192821,0.975896955682167,-6.04644713451758,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P62328","High_vs_Low",-0.0118417198204455,11.2201941674369,-0.0883660619406032,0.929620112595426,0.975896955682167,-6.11117858906597,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q15404","High_vs_Low",0.0126258472835747,9.75636250570372,0.086888175093193,0.930794001955204,0.976414483397047,-6.11402766596326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9HBI1","High_vs_Low",0.0134872387487697,9.30077354214207,0.0853774518595377,0.931994590163296,0.976871159312244,-6.11055282307354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q15942","High_vs_Low",0.0152660846976911,9.18954328451678,0.0846257405815813,0.932591783192791,0.976871159312244,-6.11124849215042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P12931","High_vs_Low",-0.0142436265717976,7.22612233679061,-0.0836467304756352,0.933377014352074,0.976938144651829,-6.03285952573735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P78423","High_vs_Low",-0.00913951280968384,10.3908854548977,-0.0814254254256141,0.93513510582652,0.976938144651829,-6.11442594039996,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P40227","High_vs_Low",-0.0117009329152928,7.60400439812665,-0.0813607803945148,0.935189338241279,0.976938144651829,-6.08211003011183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O15145","High_vs_Low",0.0109840930707161,8.17446424303002,0.0811171752106639,0.935380803770545,0.976938144651829,-6.09905385806589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P08133","High_vs_Low",-0.00755206868818448,9.34076333893893,-0.0759677299041225,0.939474069149912,0.980499137671743,-6.11539433878256,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P61978","High_vs_Low",0.0106408700889933,7.4412428072953,0.0719446494859642,0.942675457676325,0.982588442800485,-6.08962026086589,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P50991","High_vs_Low",0.0114141642278209,8.07318497551057,0.0710652518496112,0.943374318862396,0.982588442800485,-6.09712062706986,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"A2NJV5","High_vs_Low",0.00917861996403424,11.2133011808804,0.0695106111790609,0.944609981271888,0.982588442800485,-6.11584255038774,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q96K76","High_vs_Low",-0.0116494333621713,6.11480742205963,-0.0694225730820922,0.944690011842923,0.982588442800485,-5.96144039021443,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q13418","High_vs_Low",-0.0095785220461817,9.40625799848527,-0.0688699902637703,0.945119652661413,0.982588442800485,-6.11588484867324,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P25789","High_vs_Low",0.00807001934777318,8.1728785997245,0.0682843663663377,0.945587204368667,0.982588442800485,-6.08064619742052,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q15833","High_vs_Low",-0.0117430612056566,7.2884459124441,-0.0667607808794463,0.946801115149053,0.982654412078046,-6.05739642800094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P30048","High_vs_Low",0.0111049598267883,7.14800510076298,0.0664887972094346,0.947021197693068,0.982654412078046,-6.00708300305373,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P31146","High_vs_Low",0.00799924343874459,9.3771647002772,0.0623211324967784,0.950331204862543,0.983907423404606,-6.11522043806843,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P02787","High_vs_Low",-0.0113618631009658,13.0689381564924,-0.0616378609079664,0.950874973380642,0.983907423404606,-6.11633519820304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q99497","High_vs_Low",-0.00837535086782104,8.74573045486422,-0.0606679755349226,0.951648545918969,0.983907423404606,-6.07882719211926,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P52907","High_vs_Low",0.00679021084001086,9.00731496348031,0.0598422017724555,0.952304501187584,0.983907423404606,-6.11484221442409,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P47756","High_vs_Low",0.00857598629379019,9.01833240279725,0.0592513511056354,0.952774956378668,0.983907423404606,-6.11419453321827,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P24844","High_vs_Low",0.00951774996087273,8.21613779895918,0.0586156317088306,0.953282880047645,0.983907423404606,-6.06626040269935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P14618","High_vs_Low",0.00708283541630905,9.90762554767167,0.0574142773574752,0.954237305073948,0.983907423404606,-6.11657511784992,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P26583","High_vs_Low",0.00935488800009665,7.82840264011142,0.0568761756391576,0.954669558602028,0.983907423404606,-6.02815173623944,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q8NBS9","High_vs_Low",-0.0067803716967223,7.95624233795867,-0.0565453629327497,0.954931359044562,0.983907423404606,-6.06438107412961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UL46","High_vs_Low",-0.00578481437663925,7.71556122699062,-0.056343859329717,0.955090051170999,0.983907423404606,-6.10711559598129,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P25788","High_vs_Low",0.00668575717777564,7.65030621360933,0.0540609155682418,0.956909050146571,0.985073638126477,-6.07001473510335,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P02144","High_vs_Low",0.00860368555267765,7.74751368795713,0.0526556602946673,0.958032065089588,0.985522224776521,-5.94820411958262,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P31946","High_vs_Low",-0.00600887483545165,10.2183421075278,-0.0512000930009778,0.959185792526557,0.986001739414397,-6.11689716500184,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O75347","High_vs_Low",-0.00795288426037821,7.5960979704737,-0.0500366043786623,0.960118095597803,0.986226157124641,-5.99050338468046,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P61019","High_vs_Low",-0.00711348306993198,7.09333030123776,-0.0483230024929153,0.961480620711203,0.986226157124641,-6.04335681555498,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q13404","High_vs_Low",0.00710217521234657,7.46645275315594,0.0478557698270864,0.961856558386167,0.986226157124641,-5.97565418496191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P15531","High_vs_Low",-0.00604622712803504,8.38759452844259,-0.0470327869073852,0.962505668174216,0.986226157124641,-6.10099842957119,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q15848","High_vs_Low",0.00639084811706958,7.7711434570152,0.0461325023527341,0.963225637989191,0.986226157124641,-6.04033201406406,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P32119","High_vs_Low",-0.0072808518861347,12.1770416152324,-0.0454690203693011,0.963750970704583,0.986226157124641,-6.11716151068784,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P50395","High_vs_Low",0.00473647120884735,8.84589954259532,0.0433401209217471,0.965447091489005,0.986226157124641,-6.11725172215068,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
