"UniqueSampleID","UMAP1","UMAP2","TREAT1_clean","condition","MS_batch_proxy"
"20260527_XZ_GG_53",5.46717701294703,-9.99422099737866,"high","high_stress",20260527
"20260527_XZ_GG_55",5.09506426193995,-7.93550231604322,"high","high_stress",20260527
"20260527_XZ_GG_56",4.16612134316249,-8.7382881894563,"high","high_stress",20260527
"20260527_XZ_GG_59",4.47708759644313,-8.77806403784497,"high","high_stress",20260527
"20260527_XZ_GG_60",4.12153897621913,-8.96926715521558,"control","high_stress",20260527
"20260527_XZ_GG_62",4.93204889633937,-8.40920570044263,"control","high_stress",20260527
"20260527_XZ_GG_64",4.44269857743068,-9.45210769324048,"control","high_stress",20260527
"20260527_XZ_GG_65",5.14065370896144,-9.07240893988355,"control","high_stress",20260527
"20260527_XZ_GG_66",4.45731125214381,-8.85878970770581,"control","high_stress",20260527
"20260527_XZ_GG_68",4.81346378662868,-8.34103086142285,"control","high_stress",20260527
"20260527_XZ_GG_69",4.62909231522365,-8.30023648886426,"control","high_stress",20260527
"20260527_XZ_GG_71",4.80665741303248,-9.20250919012769,"control","high_stress",20260527
"20260527_XZ_GG_72",4.84457359650416,-8.7397415891145,"control","high_stress",20260527
"20260527_XZ_GG_73",4.33728466370387,-9.03868224768384,"control","high_stress",20260527
