PG.ProteinGroups,Detection_pattern,Target_threshold,Other_threshold_exclusive
O95196,Broad_detection,0.6,0.2
O95197,Other_unbalanced,0.6,0.2
O95202,Other_unbalanced,0.6,0.2
O95236,Broad_detection,0.6,0.2
O95260,Other_unbalanced,0.6,0.2
O95292,Other_unbalanced,0.6,0.2
O95295,Sparse,0.6,0.2
O95299,Other_unbalanced,0.6,0.2
O95319,Sparse,0.6,0.2
O95336,Other_unbalanced,0.6,0.2
O95340,Sparse,0.6,0.2
O95347,Sparse,0.6,0.2
O95372,Other_unbalanced,0.6,0.2
O95373,Broad_detection,0.6,0.2
O95376,Other_unbalanced,0.6,0.2
O95379,Other_unbalanced,0.6,0.2
O95393,Other_unbalanced,0.6,0.2
O95394,Sparse,0.6,0.2
O95428,Broad_detection,0.6,0.2
O95433,Other_unbalanced,0.6,0.2
O95445,Broad_detection,0.6,0.2
O95450,Other_unbalanced,0.6,0.2
O95456,Other_unbalanced,0.6,0.2
O95466,Broad_detection,0.6,0.2
O95479,Other_unbalanced,0.6,0.2
O95497,Other_unbalanced,0.6,0.2
O95498,Broad_detection,0.6,0.2
O95571,Sparse,0.6,0.2
O95573,Other_unbalanced,0.6,0.2
O95630,Other_unbalanced,0.6,0.2
O95671,Sparse,0.6,0.2
O95674,Sparse,0.6,0.2
O95714,Broad_detection,0.6,0.2
O95715,Broad_detection,0.6,0.2
O95721,Other_unbalanced,0.6,0.2
O95744,Broad_detection,0.6,0.2
O95747,Broad_detection,0.6,0.2
O95757,Sparse,0.6,0.2
O95777,Sparse,0.6,0.2
O95782,Broad_detection,0.6,0.2
O95793,Other_unbalanced,0.6,0.2
O95803;Q9H3R1,Other_unbalanced,0.6,0.2
O95810,Broad_detection,0.6,0.2
O95819,Other_unbalanced,0.6,0.2
O95831,Other_unbalanced,0.6,0.2
O95834,Other_unbalanced,0.6,0.2
O95861,Sparse,0.6,0.2
O95865,Other_unbalanced,0.6,0.2
O95866,Other_unbalanced,0.6,0.2
O95870,Other_unbalanced,0.6,0.2
O95897,Other_unbalanced,0.6,0.2
O95954,Other_unbalanced,0.6,0.2
O95967,Broad_detection,0.6,0.2
O95969,Other_unbalanced,0.6,0.2
O95989,Sparse,0.6,0.2
O96000,Sparse,0.6,0.2
O96007,Sparse,0.6,0.2
O96019,Sparse,0.6,0.2
P00167,Other_unbalanced,0.6,0.2
P00325,Broad_detection,0.6,0.2
P00326,Broad_detection,0.6,0.2
P00338,Broad_detection,0.6,0.2
P00352,Broad_detection,0.6,0.2
P00367,Other_unbalanced,0.6,0.2
P00387,Broad_detection,0.6,0.2
P00390,Other_unbalanced,0.6,0.2
P00403,Other_unbalanced,0.6,0.2
P00441,Broad_detection,0.6,0.2
P00450,Broad_detection,0.6,0.2
P00451,Broad_detection,0.6,0.2
P00488,Broad_detection,0.6,0.2
P00491,Broad_detection,0.6,0.2
P00492,Broad_detection,0.6,0.2
P00505,Other_unbalanced,0.6,0.2
P00558,Broad_detection,0.6,0.2
P00568,Broad_detection,0.6,0.2
P00734,Broad_detection,0.6,0.2
P00736,Broad_detection,0.6,0.2
P00738,Broad_detection,0.6,0.2
P00739,Broad_detection,0.6,0.2
P00740,Broad_detection,0.6,0.2
P00742,Broad_detection,0.6,0.2
P00746,Broad_detection,0.6,0.2
P00747,Broad_detection,0.6,0.2
P00748,Broad_detection,0.6,0.2
P00751,Broad_detection,0.6,0.2
P00846,Sparse,0.6,0.2
P00915,Broad_detection,0.6,0.2
P00918,Broad_detection,0.6,0.2
P00966,Broad_detection,0.6,0.2
P01008,Broad_detection,0.6,0.2
P01009,Broad_detection,0.6,0.2
P01011,Broad_detection,0.6,0.2
P01019,Broad_detection,0.6,0.2
P01023,Broad_detection,0.6,0.2
P01024,Broad_detection,0.6,0.2
P01031,Broad_detection,0.6,0.2
P01033,Broad_detection,0.6,0.2
P01034,Broad_detection,0.6,0.2
P01040,Broad_detection,0.6,0.2
P01042,Broad_detection,0.6,0.2
P01111,Broad_detection,0.6,0.2
P01116,Broad_detection,0.6,0.2
P01130,Broad_detection,0.6,0.2
P01133,Other_unbalanced,0.6,0.2
P01137,Broad_detection,0.6,0.2
P01210,Sparse,0.6,0.2
P01266,Broad_detection,0.6,0.2
P01275,Broad_detection,0.6,0.2
P01303,Other_unbalanced,0.6,0.2
P01344,Broad_detection,0.6,0.2
P01350,Sparse,0.6,0.2
P01591,Broad_detection,0.6,0.2
P01593;P01594,Broad_detection,0.6,0.2
P01597;P04432,Broad_detection,0.6,0.2
P01599,Broad_detection,0.6,0.2
P01601,Other_unbalanced,0.6,0.2
P01602,Broad_detection,0.6,0.2
P01619,Broad_detection,0.6,0.2
P01624,Broad_detection,0.6,0.2
P01699,Broad_detection,0.6,0.2
P01700,Broad_detection,0.6,0.2
P01701,Broad_detection,0.6,0.2
P01703,Broad_detection,0.6,0.2
P01704,Broad_detection,0.6,0.2
P01705,Other_unbalanced,0.6,0.2
P01706,Broad_detection,0.6,0.2
P01709,Broad_detection,0.6,0.2
P01714,Broad_detection,0.6,0.2
P01715,Other_unbalanced,0.6,0.2
P01717,Broad_detection,0.6,0.2
P01721,Other_unbalanced,0.6,0.2
P01730,Other_unbalanced,0.6,0.2
P01732,Broad_detection,0.6,0.2
P01742,Other_unbalanced,0.6,0.2
P01743,Broad_detection,0.6,0.2
P01767,Other_unbalanced,0.6,0.2
P01780,Broad_detection,0.6,0.2
P01814,Other_unbalanced,0.6,0.2
P01817,Broad_detection,0.6,0.2
P01833,Broad_detection,0.6,0.2
P01834,Broad_detection,0.6,0.2
P01857,Broad_detection,0.6,0.2
P01859,Broad_detection,0.6,0.2
P01860,Broad_detection,0.6,0.2
P01861,Broad_detection,0.6,0.2
P01871,Broad_detection,0.6,0.2
P01876,Broad_detection,0.6,0.2
P01880,Broad_detection,0.6,0.2
P01889,Broad_detection,0.6,0.2
P01893,Broad_detection,0.6,0.2
P01903,Broad_detection,0.6,0.2
P01909,Sparse,0.6,0.2
P01911,Other_unbalanced,0.6,0.2
P02008,Other_unbalanced,0.6,0.2
P02042,Broad_detection,0.6,0.2
P02100,Other_unbalanced,0.6,0.2
P02144,Broad_detection,0.6,0.2
P02452,Other_unbalanced,0.6,0.2
P02458,Other_unbalanced,0.6,0.2
P02461,Other_unbalanced,0.6,0.2
P02511,Other_unbalanced,0.6,0.2
P02533,Broad_detection,0.6,0.2
P02538,Broad_detection,0.6,0.2
P02545,Broad_detection,0.6,0.2
P02549,Broad_detection,0.6,0.2
P02585,Other_unbalanced,0.6,0.2
P02647,Broad_detection,0.6,0.2
P02649,Broad_detection,0.6,0.2
P02652,Broad_detection,0.6,0.2
P02654,Broad_detection,0.6,0.2
P02655,Broad_detection,0.6,0.2
P02656,Broad_detection,0.6,0.2
P02671,Broad_detection,0.6,0.2
P02675,Broad_detection,0.6,0.2
P02679,Broad_detection,0.6,0.2
P02686,Sparse,0.6,0.2
P02724,Other_unbalanced,0.6,0.2
P02730,Broad_detection,0.6,0.2
P02741,Other_unbalanced,0.6,0.2
P02743,Broad_detection,0.6,0.2
P02745,Broad_detection,0.6,0.2
P02746,Broad_detection,0.6,0.2
P02747,Broad_detection,0.6,0.2
P02748,Broad_detection,0.6,0.2
P02749,Broad_detection,0.6,0.2
P02750,Broad_detection,0.6,0.2
P02751,Broad_detection,0.6,0.2
P02753,Broad_detection,0.6,0.2
P02760,Broad_detection,0.6,0.2
P02763,Broad_detection,0.6,0.2
P02765,Broad_detection,0.6,0.2
P02766,Broad_detection,0.6,0.2
P02768,Broad_detection,0.6,0.2
P02771,Other_unbalanced,0.6,0.2
P02774,Broad_detection,0.6,0.2
P02775,Broad_detection,0.6,0.2
P02776,Broad_detection,0.6,0.2
P02786,Broad_detection,0.6,0.2
P02787,Broad_detection,0.6,0.2
P02788,Broad_detection,0.6,0.2
P02790,Broad_detection,0.6,0.2
P02792,Sparse,0.6,0.2
P02794,Other_unbalanced,0.6,0.2
P02810,Sparse,0.6,0.2
P02818,Other_unbalanced,0.6,0.2
P03950,Broad_detection,0.6,0.2
P03951,Broad_detection,0.6,0.2
P03952,Broad_detection,0.6,0.2
P03956,Other_unbalanced,0.6,0.2
P04003,Broad_detection,0.6,0.2
P04004,Broad_detection,0.6,0.2
P04040,Broad_detection,0.6,0.2
P04049,Sparse,0.6,0.2
P04062,Broad_detection,0.6,0.2
P04066,Other_unbalanced,0.6,0.2
P04070,Broad_detection,0.6,0.2
P04075,Broad_detection,0.6,0.2
P04080,Broad_detection,0.6,0.2
P04083,Broad_detection,0.6,0.2
P04114,Broad_detection,0.6,0.2
P04156,Broad_detection,0.6,0.2
P04179,Other_unbalanced,0.6,0.2
P04180,Broad_detection,0.6,0.2
P04196,Broad_detection,0.6,0.2
P04211,Broad_detection,0.6,0.2
P04217,Broad_detection,0.6,0.2
P04233,Broad_detection,0.6,0.2
P04259,Broad_detection,0.6,0.2
P04264,Broad_detection,0.6,0.2
P04275,Broad_detection,0.6,0.2
P04278,Broad_detection,0.6,0.2
P04279,Other_unbalanced,0.6,0.2
P04350,Broad_detection,0.6,0.2
P04406,Broad_detection,0.6,0.2
P04424,Other_unbalanced,0.6,0.2
P04430,Other_unbalanced,0.6,0.2
P04439,Broad_detection,0.6,0.2
P04632,Broad_detection,0.6,0.2
P04746,Sparse,0.6,0.2
P04792,Broad_detection,0.6,0.2
P04839,Broad_detection,0.6,0.2
P04843,Other_unbalanced,0.6,0.2
P04844,Broad_detection,0.6,0.2
P04899,Broad_detection,0.6,0.2
P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1,Broad_detection,0.6,0.2
P04921,Broad_detection,0.6,0.2
P05019,Broad_detection,0.6,0.2
P05023,Broad_detection,0.6,0.2
P05060,Broad_detection,0.6,0.2
P05062,Broad_detection,0.6,0.2
P05067,Broad_detection,0.6,0.2
P05089,Broad_detection,0.6,0.2
P05090,Broad_detection,0.6,0.2
P05091,Other_unbalanced,0.6,0.2
P05106,Broad_detection,0.6,0.2
P05107,Broad_detection,0.6,0.2
P05109,Broad_detection,0.6,0.2
P05121,Broad_detection,0.6,0.2
P05141,Broad_detection,0.6,0.2
P05154,Broad_detection,0.6,0.2
P05155,Broad_detection,0.6,0.2
P05156,Broad_detection,0.6,0.2
P05160,Broad_detection,0.6,0.2
P05161,Sparse,0.6,0.2
P05164,Broad_detection,0.6,0.2
P05165,Sparse,0.6,0.2
P05166,Sparse,0.6,0.2
P05186,Broad_detection,0.6,0.2
P05198,Broad_detection,0.6,0.2
P05204;Q15651,Other_unbalanced,0.6,0.2
P05362,Broad_detection,0.6,0.2
P05386,Broad_detection,0.6,0.2
P05387,Broad_detection,0.6,0.2
P05388,Broad_detection,0.6,0.2
P05408,Other_unbalanced,0.6,0.2
P05452,Broad_detection,0.6,0.2
P05455,Broad_detection,0.6,0.2
P05543,Broad_detection,0.6,0.2
P05546,Broad_detection,0.6,0.2
P05556,Broad_detection,0.6,0.2
P05771,Other_unbalanced,0.6,0.2
P05783,Other_unbalanced,0.6,0.2
P05787,Other_unbalanced,0.6,0.2
P05976,Other_unbalanced,0.6,0.2
P05997,Broad_detection,0.6,0.2
P06132,Other_unbalanced,0.6,0.2
P06239,Other_unbalanced,0.6,0.2
P06241,Sparse,0.6,0.2
P06276,Broad_detection,0.6,0.2
P06280,Other_unbalanced,0.6,0.2
P06307,Sparse,0.6,0.2
P06310,Broad_detection,0.6,0.2
P06312,Broad_detection,0.6,0.2
P06315,Sparse,0.6,0.2
P06331,Broad_detection,0.6,0.2
P06396,Broad_detection,0.6,0.2
P06454,Broad_detection,0.6,0.2
P06576,Broad_detection,0.6,0.2
P06681,Broad_detection,0.6,0.2
P06702,Broad_detection,0.6,0.2
P06703,Broad_detection,0.6,0.2
P06727,Broad_detection,0.6,0.2
P06729,Sparse,0.6,0.2
P06730,Other_unbalanced,0.6,0.2
P06732,Broad_detection,0.6,0.2
P06733,Broad_detection,0.6,0.2
P06734,Broad_detection,0.6,0.2
P06737,Broad_detection,0.6,0.2
P06744,Broad_detection,0.6,0.2
P06748,Other_unbalanced,0.6,0.2
P06753,Broad_detection,0.6,0.2
P06756,Broad_detection,0.6,0.2
P06850,Other_unbalanced,0.6,0.2
P06858,Broad_detection,0.6,0.2
P07093,Broad_detection,0.6,0.2
P07108,Other_unbalanced,0.6,0.2
P07195,Broad_detection,0.6,0.2
P07203,Broad_detection,0.6,0.2
P07204,Sparse,0.6,0.2
P07225,Broad_detection,0.6,0.2
P07237,Broad_detection,0.6,0.2
P07305,Other_unbalanced,0.6,0.2
P07307,Broad_detection,0.6,0.2
P07311,Other_unbalanced,0.6,0.2
P07327,Broad_detection,0.6,0.2
P07332,Sparse,0.6,0.2
P07333,Broad_detection,0.6,0.2
P07339,Broad_detection,0.6,0.2
P07355,Broad_detection,0.6,0.2
P07357,Broad_detection,0.6,0.2
P07358,Broad_detection,0.6,0.2
P07359,Broad_detection,0.6,0.2
P07360,Broad_detection,0.6,0.2
P07384,Broad_detection,0.6,0.2
P07437,Broad_detection,0.6,0.2
P07451,Other_unbalanced,0.6,0.2
P07476,Other_unbalanced,0.6,0.2
P07477,Broad_detection,0.6,0.2
P07585,Broad_detection,0.6,0.2
P07602,Broad_detection,0.6,0.2
P07686,Broad_detection,0.6,0.2
P07711,Broad_detection,0.6,0.2
P07737,Broad_detection,0.6,0.2
P07738,Broad_detection,0.6,0.2
P07741,Broad_detection,0.6,0.2
P07814,Other_unbalanced,0.6,0.2
P07858,Broad_detection,0.6,0.2
P07900,Broad_detection,0.6,0.2
P07910,Broad_detection,0.6,0.2
P07911,Other_unbalanced,0.6,0.2
P07942,Broad_detection,0.6,0.2
P07947,Broad_detection,0.6,0.2
P07948,Broad_detection,0.6,0.2
P07951,Other_unbalanced,0.6,0.2
P07954,Other_unbalanced,0.6,0.2
P07988,Broad_detection,0.6,0.2
P07996,Broad_detection,0.6,0.2
P08034,Sparse,0.6,0.2
P08123,Broad_detection,0.6,0.2
P08133,Broad_detection,0.6,0.2
P08134,Other_unbalanced,0.6,0.2
P08174,Other_unbalanced,0.6,0.2
P08185,Broad_detection,0.6,0.2
P08195,Broad_detection,0.6,0.2
P08237,Broad_detection,0.6,0.2
P08238,Broad_detection,0.6,0.2
P08240,Other_unbalanced,0.6,0.2
P08243,Sparse,0.6,0.2
P08246,Other_unbalanced,0.6,0.2
P08253,Broad_detection,0.6,0.2
P08254,Broad_detection,0.6,0.2
P08263;P09210,Broad_detection,0.6,0.2
P08294,Broad_detection,0.6,0.2
P08311,Broad_detection,0.6,0.2
P08319,Broad_detection,0.6,0.2
P08397,Other_unbalanced,0.6,0.2
P08473,Sparse,0.6,0.2
P08493,Broad_detection,0.6,0.2
P08514,Broad_detection,0.6,0.2
P08519,Broad_detection,0.6,0.2
P08559,Sparse,0.6,0.2
P08567,Broad_detection,0.6,0.2
P08571,Broad_detection,0.6,0.2
P08572,Sparse,0.6,0.2
P08574,Sparse,0.6,0.2
P08575,Broad_detection,0.6,0.2
P08579,Sparse,0.6,0.2
P08581,Broad_detection,0.6,0.2
P08590,Sparse,0.6,0.2
P08603,Broad_detection,0.6,0.2
P08621,Sparse,0.6,0.2
P08631,Broad_detection,0.6,0.2
P08637,Broad_detection,0.6,0.2
P08648,Broad_detection,0.6,0.2
P08651,Sparse,0.6,0.2
P08670,Broad_detection,0.6,0.2
P08697,Broad_detection,0.6,0.2
P08708,Other_unbalanced,0.6,0.2
P08709,Broad_detection,0.6,0.2
P08727,Broad_detection,0.6,0.2
P08729,Broad_detection,0.6,0.2
P08754,Broad_detection,0.6,0.2
P08758,Broad_detection,0.6,0.2
P08779,Broad_detection,0.6,0.2
P08833,Broad_detection,0.6,0.2
P08842,Sparse,0.6,0.2
P08865,Broad_detection,0.6,0.2
P09012,Sparse,0.6,0.2
P09104,Broad_detection,0.6,0.2
P09105,Other_unbalanced,0.6,0.2
P09110,Other_unbalanced,0.6,0.2
P09172,Broad_detection,0.6,0.2
P09211,Broad_detection,0.6,0.2
P09237,Broad_detection,0.6,0.2
P09238,Sparse,0.6,0.2
P09326,Broad_detection,0.6,0.2
P09327,Sparse,0.6,0.2
P09382,Broad_detection,0.6,0.2
P09417,Other_unbalanced,0.6,0.2
P09429,Broad_detection,0.6,0.2
P09467,Other_unbalanced,0.6,0.2
P09486,Broad_detection,0.6,0.2
P09493,Broad_detection,0.6,0.2
P09496,Broad_detection,0.6,0.2
P09497,Sparse,0.6,0.2
P09525,Other_unbalanced,0.6,0.2
P09529,Other_unbalanced,0.6,0.2
P09543,Other_unbalanced,0.6,0.2
P09601,Sparse,0.6,0.2
P09603,Broad_detection,0.6,0.2
P09619,Broad_detection,0.6,0.2
P09651,Broad_detection,0.6,0.2
P09661,Sparse,0.6,0.2
P09668,Broad_detection,0.6,0.2
P09669,Sparse,0.6,0.2
P09681,Sparse,0.6,0.2
P09693,Other_unbalanced,0.6,0.2
P09769,Other_unbalanced,0.6,0.2
P09871,Broad_detection,0.6,0.2
P09874,Other_unbalanced,0.6,0.2
P09917,Sparse,0.6,0.2
P09958,Other_unbalanced,0.6,0.2
P09960,Broad_detection,0.6,0.2
P09972,Other_unbalanced,0.6,0.2
P0C0L4,Broad_detection,0.6,0.2
P0C0L5,Broad_detection,0.6,0.2
P0C0S5;Q71UI9,Other_unbalanced,0.6,0.2
P0C7P3,Other_unbalanced,0.6,0.2
P0C7P4;P47985,Sparse,0.6,0.2
P0C875,Sparse,0.6,0.2
P0CG29;P0CG30,Sparse,0.6,0.2
P0DJD7;P0DJD8;P0DJD9,Other_unbalanced,0.6,0.2
P0DJI8,Broad_detection,0.6,0.2
P0DJI9,Broad_detection,0.6,0.2
P0DMM9;P0DMN0,Other_unbalanced,0.6,0.2
P0DMV8;P0DMV9,Broad_detection,0.6,0.2
P0DOX2,Broad_detection,0.6,0.2
P0DOX3,Broad_detection,0.6,0.2
P0DOX4,Other_unbalanced,0.6,0.2
P0DOX5,Broad_detection,0.6,0.2
P0DOX7,Broad_detection,0.6,0.2
P0DOX8,Broad_detection,0.6,0.2
P0DOY2;P0DOY3,Broad_detection,0.6,0.2
P0DP01,Other_unbalanced,0.6,0.2
P0DP02,Broad_detection,0.6,0.2
P0DP08,Other_unbalanced,0.6,0.2
P0DP23;P0DP24;P0DP25,Broad_detection,0.6,0.2
P0DPH7;P0DPH8,Broad_detection,0.6,0.2
P0DPI2,Sparse,0.6,0.2
P0DTE1,Broad_detection,0.6,0.2
P0DTE2,Sparse,0.6,0.2
P0DTE7;P0DTE8;P0DUB6,Other_unbalanced,0.6,0.2
P10124,Broad_detection,0.6,0.2
P10155,Other_unbalanced,0.6,0.2
P10253,Other_unbalanced,0.6,0.2
P10301,Broad_detection,0.6,0.2
P10321,Broad_detection,0.6,0.2
P10398,Sparse,0.6,0.2
P10412,Broad_detection,0.6,0.2
P10451,Broad_detection,0.6,0.2
P10515,Other_unbalanced,0.6,0.2
P10586,Broad_detection,0.6,0.2
P10599,Broad_detection,0.6,0.2
P10619,Broad_detection,0.6,0.2
P10643,Broad_detection,0.6,0.2
P10644,Broad_detection,0.6,0.2
P10645,Broad_detection,0.6,0.2
P10646,Broad_detection,0.6,0.2
P10721,Broad_detection,0.6,0.2
P10746,Sparse,0.6,0.2
P10768,Broad_detection,0.6,0.2
P10809,Broad_detection,0.6,0.2
P10909,Broad_detection,0.6,0.2
P10912,Other_unbalanced,0.6,0.2
P10916,Other_unbalanced,0.6,0.2
P11021,Broad_detection,0.6,0.2
P11047,Broad_detection,0.6,0.2
P11049,Broad_detection,0.6,0.2
P11142,Broad_detection,0.6,0.2
P11150,Broad_detection,0.6,0.2
P11166,Broad_detection,0.6,0.2
P11169,Broad_detection,0.6,0.2
P11171,Broad_detection,0.6,0.2
P11172,Other_unbalanced,0.6,0.2
P11177,Sparse,0.6,0.2
P11182,Sparse,0.6,0.2
P11215,Broad_detection,0.6,0.2
P11216,Broad_detection,0.6,0.2
P11217,Broad_detection,0.6,0.2
P11226,Broad_detection,0.6,0.2
P11233,Broad_detection,0.6,0.2
P11234,Broad_detection,0.6,0.2
P11245,Other_unbalanced,0.6,0.2
P11277,Broad_detection,0.6,0.2
P11279,Broad_detection,0.6,0.2
P11310,Other_unbalanced,0.6,0.2
P11362,Broad_detection,0.6,0.2
P11387,Other_unbalanced,0.6,0.2
P11388,Sparse,0.6,0.2
P11413,Broad_detection,0.6,0.2
P11441,Sparse,0.6,0.2
P11586,Broad_detection,0.6,0.2
P11597,Broad_detection,0.6,0.2
P11678,Other_unbalanced,0.6,0.2
P11717,Broad_detection,0.6,0.2
P11766,Broad_detection,0.6,0.2
P11836,Broad_detection,0.6,0.2
P11908,Other_unbalanced,0.6,0.2
P11940,Broad_detection,0.6,0.2
P12004,Sparse,0.6,0.2
P12035,Other_unbalanced,0.6,0.2
P12081,Other_unbalanced,0.6,0.2
P12109,Broad_detection,0.6,0.2
P12110,Broad_detection,0.6,0.2
P12111,Broad_detection,0.6,0.2
P12235,Other_unbalanced,0.6,0.2
P12236,Other_unbalanced,0.6,0.2
P12259,Broad_detection,0.6,0.2
P12268,Other_unbalanced,0.6,0.2
P12270,Other_unbalanced,0.6,0.2
P12273,Broad_detection,0.6,0.2
P12277,Other_unbalanced,0.6,0.2
P12318;P31995,Other_unbalanced,0.6,0.2
P12429,Broad_detection,0.6,0.2
P12544,Sparse,0.6,0.2
P12814,Broad_detection,0.6,0.2
P12821,Broad_detection,0.6,0.2
P12829,Other_unbalanced,0.6,0.2
P12830,Broad_detection,0.6,0.2
P12872,Other_unbalanced,0.6,0.2
P12882,Other_unbalanced,0.6,0.2
P12883,Other_unbalanced,0.6,0.2
P12931,Broad_detection,0.6,0.2
P12955,Broad_detection,0.6,0.2
P12956,Other_unbalanced,0.6,0.2
P13010,Other_unbalanced,0.6,0.2
P13073,Other_unbalanced,0.6,0.2
P13224,Broad_detection,0.6,0.2
P13473,Broad_detection,0.6,0.2
P13489,Broad_detection,0.6,0.2
P13497,Broad_detection,0.6,0.2
P13498,Other_unbalanced,0.6,0.2
P13501,Other_unbalanced,0.6,0.2
P13521,Other_unbalanced,0.6,0.2
P13535,Sparse,0.6,0.2
P13569,Other_unbalanced,0.6,0.2
P13591,Broad_detection,0.6,0.2
P13598,Broad_detection,0.6,0.2
P13611,Broad_detection,0.6,0.2
P13612,Broad_detection,0.6,0.2
P13639,Broad_detection,0.6,0.2
P13645,Broad_detection,0.6,0.2
P13646,Broad_detection,0.6,0.2
P13647,Broad_detection,0.6,0.2
P13667,Broad_detection,0.6,0.2
P13671,Broad_detection,0.6,0.2
P13686,Broad_detection,0.6,0.2
P13693,Other_unbalanced,0.6,0.2
P13716,Other_unbalanced,0.6,0.2
P13727,Broad_detection,0.6,0.2
P13747,Other_unbalanced,0.6,0.2
P13796,Broad_detection,0.6,0.2
P13797,Broad_detection,0.6,0.2
P13798,Broad_detection,0.6,0.2
P13804,Broad_detection,0.6,0.2
P13805,Other_unbalanced,0.6,0.2
P13807,Other_unbalanced,0.6,0.2
P13861,Other_unbalanced,0.6,0.2
P13929,Broad_detection,0.6,0.2
P13942,Broad_detection,0.6,0.2
P13987,Broad_detection,0.6,0.2
P13995,Sparse,0.6,0.2
P14136,Sparse,0.6,0.2
P14151,Broad_detection,0.6,0.2
P14174,Other_unbalanced,0.6,0.2
P14209,Broad_detection,0.6,0.2
P14222,Sparse,0.6,0.2
P14314,Broad_detection,0.6,0.2
P14317,Broad_detection,0.6,0.2
P14324,Other_unbalanced,0.6,0.2
P14406,Other_unbalanced,0.6,0.2
P14543,Broad_detection,0.6,0.2
P14550,Other_unbalanced,0.6,0.2
P14555,Sparse,0.6,0.2
P14598,Other_unbalanced,0.6,0.2
P14618,Broad_detection,0.6,0.2
P14625,Broad_detection,0.6,0.2
P14649,Broad_detection,0.6,0.2
P14672,Sparse,0.6,0.2
P14678;P63162,Other_unbalanced,0.6,0.2
P14735,Broad_detection,0.6,0.2
P14770,Broad_detection,0.6,0.2
P14778,Broad_detection,0.6,0.2
P14780,Broad_detection,0.6,0.2
P14854,Sparse,0.6,0.2
P14866,Other_unbalanced,0.6,0.2
P14868,Broad_detection,0.6,0.2
P14923,Broad_detection,0.6,0.2
P14927,Sparse,0.6,0.2
P15090,Broad_detection,0.6,0.2
P15121,Other_unbalanced,0.6,0.2
P15144,Broad_detection,0.6,0.2
P15151,Broad_detection,0.6,0.2
P15153,Broad_detection,0.6,0.2
P15169,Broad_detection,0.6,0.2
P15170,Other_unbalanced,0.6,0.2
P15291,Broad_detection,0.6,0.2
P15311,Broad_detection,0.6,0.2
P15374,Other_unbalanced,0.6,0.2
P15498,Other_unbalanced,0.6,0.2
P15502,Broad_detection,0.6,0.2
P15529,Other_unbalanced,0.6,0.2
P15531,Broad_detection,0.6,0.2
P15586,Sparse,0.6,0.2
P15814,Broad_detection,0.6,0.2
P15880,Broad_detection,0.6,0.2
P15907,Broad_detection,0.6,0.2
P15924,Broad_detection,0.6,0.2
P15927,Sparse,0.6,0.2
P15941,Broad_detection,0.6,0.2
P16035,Broad_detection,0.6,0.2
P16050,Other_unbalanced,0.6,0.2
P16070,Broad_detection,0.6,0.2
P16083,Other_unbalanced,0.6,0.2
P16109,Broad_detection,0.6,0.2
P16112,Broad_detection,0.6,0.2
P16150,Broad_detection,0.6,0.2
P16152,Broad_detection,0.6,0.2
P16157,Broad_detection,0.6,0.2
P16219,Other_unbalanced,0.6,0.2
P16234,Other_unbalanced,0.6,0.2
P16278,Other_unbalanced,0.6,0.2
P16284,Broad_detection,0.6,0.2
P16333,Other_unbalanced,0.6,0.2
P16401,Broad_detection,0.6,0.2
P16402,Broad_detection,0.6,0.2
P16403,Broad_detection,0.6,0.2
P16452,Broad_detection,0.6,0.2
P16519,Other_unbalanced,0.6,0.2
P16615,Other_unbalanced,0.6,0.2
P16662,Sparse,0.6,0.2
P16671,Broad_detection,0.6,0.2
P16870,Other_unbalanced,0.6,0.2
P16871,Broad_detection,0.6,0.2
P16885,Other_unbalanced,0.6,0.2
P16930,Other_unbalanced,0.6,0.2
P16949,Broad_detection,0.6,0.2
P16989,Broad_detection,0.6,0.2
P17050,Sparse,0.6,0.2
P17096,Other_unbalanced,0.6,0.2
P17174,Other_unbalanced,0.6,0.2
P17213,Other_unbalanced,0.6,0.2
P17252,Other_unbalanced,0.6,0.2
P17301,Broad_detection,0.6,0.2
P17568,Sparse,0.6,0.2
P17612,Other_unbalanced,0.6,0.2
P17655,Broad_detection,0.6,0.2
P17661,Sparse,0.6,0.2
P17812,Other_unbalanced,0.6,0.2
P17813,Broad_detection,0.6,0.2
P17844,Broad_detection,0.6,0.2
P17858,Broad_detection,0.6,0.2
P17900,Broad_detection,0.6,0.2
P17927,Broad_detection,0.6,0.2
P17931,Broad_detection,0.6,0.2
P17936,Broad_detection,0.6,0.2
P17980,Broad_detection,0.6,0.2
P17987,Broad_detection,0.6,0.2
P18031,Other_unbalanced,0.6,0.2
P18054,Other_unbalanced,0.6,0.2
P18065,Broad_detection,0.6,0.2
P18084,Other_unbalanced,0.6,0.2
P18085,Broad_detection,0.6,0.2
P18124,Broad_detection,0.6,0.2
P18206,Broad_detection,0.6,0.2
P18283,Sparse,0.6,0.2
P18428,Broad_detection,0.6,0.2
P18433,Broad_detection,0.6,0.2
P18440,Sparse,0.6,0.2
P18564,Broad_detection,0.6,0.2
P18577,Broad_detection,0.6,0.2
P18621,Other_unbalanced,0.6,0.2
P18669,Broad_detection,0.6,0.2
P18754,Sparse,0.6,0.2
P18827,Broad_detection,0.6,0.2
P18859,Sparse,0.6,0.2
P19013,Broad_detection,0.6,0.2
P19021,Broad_detection,0.6,0.2
P19022,Broad_detection,0.6,0.2
P19086,Broad_detection,0.6,0.2
