"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20260527_XZ_GG_50","Long exposure","Unknown",,FALSE,"PC1",-2.89106883815385
"20260527_XZ_GG_51","Long exposure","Unknown",,FALSE,"PC1",5.3670312052165
"20260527_XZ_GG_52","Long exposure","Unknown",,FALSE,"PC1",3.19655146901648
"20260527_XZ_GG_53","Long exposure","Unknown",,FALSE,"PC1",6.49788302173153
"20260527_XZ_GG_55","Long exposure","Unknown",,FALSE,"PC1",-1.46873435665466
"20260527_XZ_GG_56","Long exposure","Unknown",,FALSE,"PC1",2.87197459015638
"20260527_XZ_GG_59","Long exposure","Unknown",,FALSE,"PC1",9.44705285032318
"20260527_XZ_GG_60","Control","Unknown",,FALSE,"PC1",6.50064578341984
"20260527_XZ_GG_62","Control","Unknown",,FALSE,"PC1",-0.40374220261617
"20260527_XZ_GG_64","Control","Unknown",,FALSE,"PC1",0.395700805902932
"20260527_XZ_GG_65","Control","Unknown",,FALSE,"PC1",-3.18933935304967
"20260527_XZ_GG_66","Control","Unknown",,FALSE,"PC1",4.21916744451129
"20260527_XZ_GG_68","Control","Unknown",,FALSE,"PC1",-5.26455457753226
