"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20260527_XZ_GG_74","Control","Unknown",,FALSE,"detected_protein_groups",1928
"20260527_XZ_GG_75","Control","Unknown",,FALSE,"detected_protein_groups",1605
"20260527_XZ_GG_76","Control","Unknown",,FALSE,"detected_protein_groups",1945
"20260527_XZ_GG_77","Control","Unknown",,FALSE,"detected_protein_groups",2430
"20260527_XZ_GG_78","Control","Unknown",,FALSE,"detected_protein_groups",2962
"20260527_XZ_GG_79","Control","Unknown",,FALSE,"detected_protein_groups",2086
"20260527_XZ_GG_80","Control","Unknown",,FALSE,"detected_protein_groups",1791
"20260527_XZ_GG_81","Short exposure","Unknown",,FALSE,"detected_protein_groups",1656
"20260527_XZ_GG_82","Short exposure","Unknown",,FALSE,"detected_protein_groups",2100
"20260527_XZ_GG_83","Short exposure","Unknown",,FALSE,"detected_protein_groups",2195
"20260527_XZ_GG_84","Short exposure","Unknown",,FALSE,"detected_protein_groups",1907
"20260527_XZ_GG_85","Short exposure","Unknown",,FALSE,"detected_protein_groups",2117
"20260527_XZ_GG_86","Short exposure","Unknown",,FALSE,"detected_protein_groups",1896
"20260527_XZ_GG_87","Short exposure","Unknown",,FALSE,"detected_protein_groups",1952
"20260527_XZ_GG_88","Short exposure","Unknown",,FALSE,"detected_protein_groups",1724
"20260527_XZ_GG_89","Short exposure","Unknown",,FALSE,"detected_protein_groups",1862
"20260527_XZ_GG_92","Short exposure","Unknown",,FALSE,"detected_protein_groups",1906
"20260527_XZ_GG_93","Short exposure","Unknown",,FALSE,"detected_protein_groups",1742
"20260527_XZ_GG_94","Short exposure","Unknown",,FALSE,"detected_protein_groups",1754
"20260527_XZ_GG_95","Short exposure","Unknown",,FALSE,"detected_protein_groups",1806
"20260527_XZ_GG_96","Short exposure","Unknown",,FALSE,"detected_protein_groups",1490
"20260527_XZ_GG_97","Short exposure","Unknown",,FALSE,"detected_protein_groups",2055
"20260527_XZ_GG_98","Short exposure","Unknown",,FALSE,"detected_protein_groups",2552
"20260527_XZ_GG_99","Short exposure","Unknown",,FALSE,"detected_protein_groups",2088
"20260527_XZ_GG_100","Short exposure","Unknown",,FALSE,"detected_protein_groups",1645
"20260527_XZ_GG_101","Short exposure","Unknown",,FALSE,"detected_protein_groups",1816
"20260527_XZ_GG_102","Short exposure","Unknown",,FALSE,"detected_protein_groups",2179
"20260527_XZ_GG_103","Short exposure","Unknown",,FALSE,"detected_protein_groups",1676
"20260527_XZ_GG_104","Short exposure","Unknown",,FALSE,"detected_protein_groups",1554
"20260527_XZ_GG_105","Short exposure","Unknown",,FALSE,"detected_protein_groups",1632
"20260527_XZ_GG_106","Short exposure","Unknown",,FALSE,"detected_protein_groups",1744
"20260527_XZ_GG_121","Control","Unknown",,FALSE,"detected_protein_groups",1590
"20260527_XZ_GG_122","Control","Unknown",,FALSE,"detected_protein_groups",1664
"20260527_XZ_GG_123","Long exposure","Unknown",,FALSE,"detected_protein_groups",2455
"20260527_XZ_GG_124","Long exposure","Unknown",,FALSE,"detected_protein_groups",1555
"20260527_XZ_GG_125","Control","Unknown",,FALSE,"detected_protein_groups",1519
"20260527_XZ_GG_126","Control","Unknown",,FALSE,"detected_protein_groups",1871
"20260527_XZ_GG_128","Control","Unknown",,FALSE,"detected_protein_groups",1806
"20260527_XZ_GG_129","Control","Unknown",,FALSE,"detected_protein_groups",1984
"20260527_XZ_GG_130","Control","Unknown",,FALSE,"detected_protein_groups",1398
"20260527_XZ_GG_131","Control","Unknown",,FALSE,"detected_protein_groups",2120
"20260527_XZ_GG_132","Control","Unknown",,FALSE,"detected_protein_groups",1765
"20260527_XZ_GG_135","Control","Unknown",,FALSE,"detected_protein_groups",1703
"20260527_XZ_GG_136","Control","Unknown",,FALSE,"detected_protein_groups",1337
"20260527_XZ_GG_137","Control","Unknown",,FALSE,"detected_protein_groups",1837
"20260527_XZ_GG_138","Short exposure","Unknown",,FALSE,"detected_protein_groups",1689
"20260527_XZ_GG_139","Short exposure","Unknown",,FALSE,"detected_protein_groups",1978
"20260527_XZ_GG_140","Long exposure","Unknown",,FALSE,"detected_protein_groups",2082
"20260527_XZ_GG_141","Long exposure","Unknown",,FALSE,"detected_protein_groups",1553
"20260527_XZ_GG_142","Long exposure","Unknown",,FALSE,"detected_protein_groups",1598
"20260527_XZ_GG_143","Short exposure","Unknown",,FALSE,"detected_protein_groups",1680
"20260527_XZ_GG_144","Long exposure","Unknown",,FALSE,"detected_protein_groups",1882
"20260527_XZ_GG_145","Long exposure","Unknown",,FALSE,"detected_protein_groups",1886
"20260527_XZ_GG_146","Short exposure","Unknown",,FALSE,"detected_protein_groups",2294
"20260527_XZ_GG_147","Long exposure","Unknown",,FALSE,"detected_protein_groups",1377
"20260527_XZ_GG_148","Long exposure","Unknown",,FALSE,"detected_protein_groups",2247
"20260527_XZ_GG_149","Long exposure","Unknown",,FALSE,"detected_protein_groups",1258
"20260527_XZ_GG_150","Long exposure","Unknown",,FALSE,"detected_protein_groups",1454
"20260527_XZ_GG_151","Short exposure","Unknown",,FALSE,"detected_protein_groups",1549
"20260527_XZ_GG_152","Control","Unknown",,FALSE,"detected_protein_groups",1638
"20260527_XZ_GG_153","Long exposure","Unknown",,FALSE,"detected_protein_groups",1616
"20260527_XZ_GG_154","Short exposure","Unknown",,FALSE,"detected_protein_groups",1730
"20260527_XZ_GG_155","Long exposure","Unknown",,FALSE,"detected_protein_groups",1443
"20260527_XZ_GG_156","Long exposure","Unknown",,FALSE,"detected_protein_groups",1465
"20260527_XZ_GG_157","Long exposure","Unknown",,FALSE,"detected_protein_groups",1483
"20260527_XZ_GG_158","Short exposure","Unknown",,FALSE,"detected_protein_groups",1345
"20260527_XZ_GG_159","Long exposure","Unknown",,FALSE,"detected_protein_groups",2723
"20260527_XZ_GG_160","Long exposure","Unknown",,FALSE,"detected_protein_groups",1645
"20260527_XZ_GG_161","Short exposure","Unknown",,FALSE,"detected_protein_groups",2034
"20260527_XZ_GG_162","Long exposure","Unknown",,FALSE,"detected_protein_groups",1612
"20260527_XZ_GG_163","Short exposure","Unknown",,FALSE,"detected_protein_groups",2348
"20260527_XZ_GG_164","Short exposure","Unknown",,FALSE,"detected_protein_groups",2215
"20260527_XZ_GG_165","Long exposure","Unknown",,FALSE,"detected_protein_groups",1542
"20260527_XZ_GG_166","Short exposure","Unknown",,FALSE,"detected_protein_groups",1634
"20260527_XZ_GG_167","Long exposure","Unknown",,FALSE,"detected_protein_groups",2803
"20260527_XZ_GG_168","Long exposure","Unknown",,FALSE,"detected_protein_groups",1578
"20260527_XZ_GG_169","Long exposure","Unknown",,FALSE,"detected_protein_groups",1835
"20260527_XZ_GG_170","Short exposure","Unknown",,FALSE,"detected_protein_groups",2954
"20260527_XZ_GG_171","Long exposure","Unknown",,FALSE,"detected_protein_groups",2020
"20260717_GZ_TH_1","Control","Unknown",,FALSE,"detected_protein_groups",2022
"20260717_GZ_TH_2","Control","Unknown",,FALSE,"detected_protein_groups",1903
"20260717_GZ_TH_3","Control","Unknown",,FALSE,"detected_protein_groups",2574
"20260717_GZ_TH_4","Control","Unknown",,FALSE,"detected_protein_groups",2964
"20260717_GZ_TH_6","Long exposure","Unknown",,FALSE,"detected_protein_groups",2174
"20260717_GZ_TH_7","Long exposure","Unknown",,FALSE,"detected_protein_groups",2111
"20260717_GZ_TH_8","Long exposure","Unknown",,FALSE,"detected_protein_groups",2143
"20260717_GZ_TH_9","Long exposure","Unknown",,FALSE,"detected_protein_groups",1981
"20260717_GZ_TH_10","Long exposure","Unknown",,FALSE,"detected_protein_groups",2058
"20260717_GZ_TH_11","Long exposure","Unknown",,FALSE,"detected_protein_groups",2025
"20260717_GZ_TH_12","Short exposure","Unknown",,FALSE,"detected_protein_groups",1294
"20260717_GZ_TH_13","Short exposure","Unknown",,FALSE,"detected_protein_groups",1643
"20260717_GZ_TH_14","Long exposure","Unknown",,FALSE,"detected_protein_groups",1571
"20260717_GZ_TH_15","Short exposure","Unknown",,FALSE,"detected_protein_groups",1925
"20260717_GZ_TH_16","Short exposure","Unknown",,FALSE,"detected_protein_groups",1829
"20260717_GZ_TH_17","Short exposure","Unknown",,FALSE,"detected_protein_groups",1528
"20260717_GZ_TH_18","Short exposure","Unknown",,FALSE,"detected_protein_groups",1991
"20260717_GZ_TH_19","Short exposure","Unknown",,FALSE,"detected_protein_groups",1723
"20260717_GZ_TH_20","Short exposure","Unknown",,FALSE,"detected_protein_groups",2450
"20260717_GZ_TH_21","Long exposure","Unknown",,FALSE,"detected_protein_groups",1616
"20260717_GZ_TH_22","Short exposure","Unknown",,FALSE,"detected_protein_groups",2032
"20260717_GZ_TH_23","Control","Unknown",,FALSE,"detected_protein_groups",1590
"20260717_GZ_TH_24","Control","Unknown",,FALSE,"detected_protein_groups",3241
"20260717_GZ_TH_25","Long exposure","Unknown",,FALSE,"detected_protein_groups",1977
"20260717_GZ_TH_26","Long exposure","Unknown",,FALSE,"detected_protein_groups",3292
"20260717_GZ_TH_27","Long exposure","Unknown",,FALSE,"detected_protein_groups",1893
"20260717_GZ_TH_28","Long exposure","Unknown",,FALSE,"detected_protein_groups",2985
"20260717_GZ_TH_29","Long exposure","Unknown",,FALSE,"detected_protein_groups",3243
"20260717_GZ_TH_30","Long exposure","Unknown",,FALSE,"detected_protein_groups",1932
"20260717_GZ_TH_31","Long exposure","Unknown",,FALSE,"detected_protein_groups",2119
"20260717_GZ_TH_32","Long exposure","Unknown",,FALSE,"detected_protein_groups",1978
"20260717_GZ_TH_33","Long exposure","Unknown",,FALSE,"detected_protein_groups",2276
"20260717_GZ_TH_35","Long exposure","Unknown",,FALSE,"detected_protein_groups",2173
"20260717_GZ_TH_36","Control","Unknown",,FALSE,"detected_protein_groups",1325
"20260717_GZ_TH_37","Control","Unknown",,FALSE,"detected_protein_groups",1934
"20260717_GZ_TH_38","Long exposure","Unknown",,FALSE,"detected_protein_groups",1484
"20260717_GZ_TH_39","Long exposure","Unknown",,FALSE,"detected_protein_groups",2563
"20260717_GZ_TH_40","Long exposure","Unknown",,FALSE,"detected_protein_groups",1999
"20260717_GZ_TH_41","Long exposure","Unknown",,FALSE,"detected_protein_groups",1920
"20260717_GZ_TH_42","Control","Unknown",,FALSE,"detected_protein_groups",2164
"20260717_GZ_TH_43","Control","Unknown",,FALSE,"detected_protein_groups",1681
"20260717_GZ_TH_44","Control","Unknown",,FALSE,"detected_protein_groups",1782
"20260717_GZ_TH_45","Control","Unknown",,FALSE,"detected_protein_groups",1316
"20260717_GZ_TH_46","Short exposure","Unknown",,FALSE,"detected_protein_groups",2084
"20260717_GZ_TH_47","Short exposure","Unknown",,FALSE,"detected_protein_groups",2244
"20260717_GZ_TH_48","Long exposure","Unknown",,FALSE,"detected_protein_groups",2072
"20260717_GZ_TH_49","Control","Unknown",,FALSE,"detected_protein_groups",2174
"20260717_GZ_TH_50","Control","Unknown",,FALSE,"detected_protein_groups",1472
"20260717_GZ_TH_51","Control","Unknown",,FALSE,"detected_protein_groups",2495
"20260717_GZ_TH_53","Control","Unknown",,FALSE,"detected_protein_groups",1974
"20260717_GZ_TH_54","Control","Unknown",,FALSE,"detected_protein_groups",3087
"20260717_GZ_TH_55","Control","Unknown",,FALSE,"detected_protein_groups",1928
"20260717_GZ_TH_57","Control","Unknown",,FALSE,"detected_protein_groups",1885
"20260717_GZ_TH_58","Control","Unknown",,FALSE,"detected_protein_groups",1829
"20260717_GZ_TH_59","Control","Unknown",,FALSE,"detected_protein_groups",1546
"20260717_GZ_TH_61","Control","Unknown",,FALSE,"detected_protein_groups",1711
"20260717_GZ_TH_62","Short exposure","Unknown",,FALSE,"detected_protein_groups",1720
"20260717_GZ_TH_63","Control","Unknown",,FALSE,"detected_protein_groups",1914
"20260717_GZ_TH_64","Control","Unknown",,FALSE,"detected_protein_groups",1721
"20260717_GZ_TH_65","Control","Unknown",,FALSE,"detected_protein_groups",1702
"20260717_GZ_TH_66","Control","Unknown",,FALSE,"detected_protein_groups",1814
"20260717_GZ_TH_67","Control","Unknown",,FALSE,"detected_protein_groups",1787
"20260717_GZ_TH_68","Control","Unknown",,FALSE,"detected_protein_groups",1836
"20260717_GZ_TH_69","Control","Unknown",,FALSE,"detected_protein_groups",1588
"20260717_GZ_TH_70","Control","Unknown",,FALSE,"detected_protein_groups",1620
"20260717_GZ_TH_71","Control","Unknown",,FALSE,"detected_protein_groups",1758
"20260717_GZ_TH_72","Control","Unknown",,FALSE,"detected_protein_groups",1844
"20260717_GZ_TH_73","Control","Unknown",,FALSE,"detected_protein_groups",1817
"20260717_GZ_TH_74","Control","Unknown",,FALSE,"detected_protein_groups",1555
"20260717_GZ_TH_75","Control","Unknown",,FALSE,"detected_protein_groups",1988
"20260717_GZ_TH_76","Control","Unknown",,FALSE,"detected_protein_groups",1977
"20260717_GZ_TH_77","Control","Unknown",,FALSE,"detected_protein_groups",1711
"20260717_GZ_TH_78","Control","Unknown",,FALSE,"detected_protein_groups",1904
"20260717_GZ_TH_79","Control","Unknown",,FALSE,"detected_protein_groups",1784
"20260717_GZ_TH_80","Control","Unknown",,FALSE,"detected_protein_groups",2365
"20260717_GZ_TH_87","Short exposure","Unknown",,FALSE,"detected_protein_groups",1734
"20260717_GZ_TH_88","Control","Unknown",,FALSE,"detected_protein_groups",1623
"20260717_GZ_TH_89","Short exposure","Unknown",,FALSE,"detected_protein_groups",1908
"20260717_GZ_TH_90","Long exposure","Unknown",,FALSE,"detected_protein_groups",1625
"20260717_GZ_TH_93","Short exposure","Unknown",,FALSE,"detected_protein_groups",1706
"20260717_GZ_TH_94","Short exposure","Unknown",,FALSE,"detected_protein_groups",1880
"20260717_GZ_TH_95","Short exposure","Unknown",,FALSE,"detected_protein_groups",1758
"20260717_GZ_TH_96","Short exposure","Unknown",,FALSE,"detected_protein_groups",2083
"20260717_GZ_TH_98","Short exposure","Unknown",,FALSE,"detected_protein_groups",1416
"20260717_GZ_TH_99","Short exposure","Unknown",,FALSE,"detected_protein_groups",1861
"20260717_GZ_TH_100","Short exposure","Unknown",,FALSE,"detected_protein_groups",1778
"20260717_GZ_TH_101","Short exposure","Unknown",,FALSE,"detected_protein_groups",1932
"20260717_GZ_TH_102","Short exposure","Unknown",,FALSE,"detected_protein_groups",1811
"20260717_GZ_TH_103","Short exposure","Unknown",,FALSE,"detected_protein_groups",1951
"20260717_GZ_TH_104","Short exposure","Unknown",,FALSE,"detected_protein_groups",1613
"20260717_GZ_TH_106","Short exposure","Unknown",,FALSE,"detected_protein_groups",1669
"20260717_GZ_TH_107","Long exposure","Unknown",,FALSE,"detected_protein_groups",1773
"20260717_GZ_TH_108","Long exposure","Unknown",,FALSE,"detected_protein_groups",1615
"20260717_GZ_TH_109","Long exposure","Unknown",,FALSE,"detected_protein_groups",1577
"20260717_GZ_TH_110","Control","Unknown",,FALSE,"detected_protein_groups",1577
"20260717_GZ_TH_111","Long exposure","Unknown",,FALSE,"detected_protein_groups",1691
"20260717_GZ_TH_112","Long exposure","Unknown",,FALSE,"detected_protein_groups",2075
"20260717_GZ_TH_114","Long exposure","Unknown",,FALSE,"detected_protein_groups",1615
"20260717_GZ_TH_115","Long exposure","Unknown",,FALSE,"detected_protein_groups",2313
"20260717_GZ_TH_117","Control","Unknown",,FALSE,"detected_protein_groups",1767
"20260717_GZ_TH_118","Control","Unknown",,FALSE,"detected_protein_groups",1525
"20260717_GZ_TH_119","Long exposure","Unknown",,FALSE,"detected_protein_groups",2731
"20260717_GZ_TH_120","Long exposure","Unknown",,FALSE,"detected_protein_groups",1572
"20260717_GZ_TH_121","Control","Unknown",,FALSE,"detected_protein_groups",2014
"20260717_GZ_TH_122","Long exposure","Unknown",,FALSE,"detected_protein_groups",1595
"20260717_GZ_TH_123","Long exposure","Unknown",,FALSE,"detected_protein_groups",1671
"20260717_GZ_TH_124","Long exposure","Unknown",,FALSE,"detected_protein_groups",1759
"20260717_GZ_TH_125","Long exposure","Unknown",,FALSE,"detected_protein_groups",1634
"20260717_GZ_TH_126","Long exposure","Unknown",,FALSE,"detected_protein_groups",1716
"20260717_GZ_TH_128","Long exposure","Unknown",,FALSE,"detected_protein_groups",1993
"20260717_GZ_TH_129","Long exposure","Unknown",,FALSE,"detected_protein_groups",1867
"20260717_GZ_TH_131","Long exposure","Unknown",,FALSE,"detected_protein_groups",1679
"20260717_GZ_TH_132","Long exposure","Unknown",,FALSE,"detected_protein_groups",1406
"20260717_GZ_TH_133","Long exposure","Unknown",,FALSE,"detected_protein_groups",1568
"20260717_GZ_TH_134","Long exposure","Unknown",,FALSE,"detected_protein_groups",1053
"20260717_GZ_TH_137","Long exposure","Unknown",,FALSE,"detected_protein_groups",1226
"20260717_GZ_TH_138","Long exposure","Unknown",,FALSE,"detected_protein_groups",1587
"20260717_GZ_TH_143","Short exposure","Unknown",,FALSE,"detected_protein_groups",1847
"20260717_GZ_TH_144","Control","Unknown",,FALSE,"detected_protein_groups",1957
"20260717_GZ_TH_147","Short exposure","Unknown",,FALSE,"detected_protein_groups",1615
"20260717_GZ_TH_148","Short exposure","Unknown",,FALSE,"detected_protein_groups",2028
"20260717_GZ_TH_149","Short exposure","Unknown",,FALSE,"detected_protein_groups",2048
"20260717_GZ_TH_150","Short exposure","Unknown",,FALSE,"detected_protein_groups",1696
