"UniqueSampleID","Exposure","Raw_value","Value","Missing","Metric","QC_value"
"20260527_XZ_GG_27","Short exposure","Unknown",,FALSE,"UMAP2",-8.7022888913606
"20260527_XZ_GG_28","Short exposure","Unknown",,FALSE,"UMAP2",-7.84517934469922
"20260527_XZ_GG_29","Short exposure","Unknown",,FALSE,"UMAP2",-8.77900626806958
"20260527_XZ_GG_30","Short exposure","Unknown",,FALSE,"UMAP2",-10.8804552808259
"20260527_XZ_GG_31","Long exposure","Unknown",,FALSE,"UMAP2",-9.87833335547193
"20260527_XZ_GG_32","Long exposure","Unknown",,FALSE,"UMAP2",-8.80336692480786
"20260527_XZ_GG_33","Long exposure","Unknown",,FALSE,"UMAP2",-8.67422225622876
"20260527_XZ_GG_34","Long exposure","Unknown",,FALSE,"UMAP2",-8.64287307409985
"20260527_XZ_GG_35","Long exposure","Unknown",,FALSE,"UMAP2",-9.84869506506665
"20260527_XZ_GG_36","Long exposure","Unknown",,FALSE,"UMAP2",-9.67089488653882
"20260527_XZ_GG_37","Long exposure","Unknown",,FALSE,"UMAP2",-9.67670753149732
"20260527_XZ_GG_38","Long exposure","Unknown",,FALSE,"UMAP2",-7.93742301611646
"20260527_XZ_GG_39","Long exposure","Unknown",,FALSE,"UMAP2",-9.02084949164136
"20260527_XZ_GG_40","Long exposure","Unknown",,FALSE,"UMAP2",-9.7647249951814
"20260527_XZ_GG_41","Long exposure","Unknown",,FALSE,"UMAP2",-8.58807017950757
"20260527_XZ_GG_42","Long exposure","Unknown",,FALSE,"UMAP2",-8.87401988653882
"20260527_XZ_GG_43","Long exposure","Unknown",,FALSE,"UMAP2",-9.76377513556226
"20260527_XZ_GG_44","Long exposure","Unknown",,FALSE,"UMAP2",-9.6768868222688
"20260527_XZ_GG_46","Long exposure","Unknown",,FALSE,"UMAP2",-9.78830077795728
"20260527_XZ_GG_47","Long exposure","Unknown",,FALSE,"UMAP2",-9.75273254065259
"20260527_XZ_GG_50","Long exposure","Unknown",,FALSE,"UMAP2",-9.88227679877027
"20260527_XZ_GG_51","Long exposure","Unknown",,FALSE,"UMAP2",-8.04115131048902
"20260527_XZ_GG_52","Long exposure","Unknown",,FALSE,"UMAP2",-9.24534537939771
"20260527_XZ_GG_53","Long exposure","Unknown",,FALSE,"UMAP2",-9.99422099737866
