"Protein","N_observed_Control","N_total_Control","N_observed_Short","N_total_Short","N_observed_Long","N_total_Long","Short_minus_Control","Long_minus_Short","Long_minus_Control","Pattern","logFC","adj.P.Val","Pattern_version","Tolerance_log2","Baseline","Exposure","Abundance","Centered_log2"
"Q9H8L6",153,153,186,186,176,176,0.511768109007207,-0.389509134327767,0.12225897467944,"Short_peak",-0.289188384755947,0.0212378207322746,"2.0",0.05,10.7332865575823,"Control",10.5219441963534,-0.211342361228883
"Q9H8L6",153,153,186,186,176,176,0.511768109007207,-0.389509134327767,0.12225897467944,"Short_peak",-0.289188384755947,0.0212378207322746,"2.0",0.05,10.7332865575823,"Short",11.0337123053606,0.300425747778323
"Q9H8L6",153,153,186,186,176,176,0.511768109007207,-0.389509134327767,0.12225897467944,"Short_peak",-0.289188384755947,0.0212378207322746,"2.0",0.05,10.7332865575823,"Long",10.6442031710328,-0.0890833865494436
"Q92752",150,153,177,186,163,176,0.116485738178961,-0.257553559227275,-0.141067821048314,"Short_peak",-0.291769357325912,0.0221851392485639,"2.0",0.05,7.13184905680857,"Control",7.14004308443169,0.00819402762311849
"Q92752",150,153,177,186,163,176,0.116485738178961,-0.257553559227275,-0.141067821048314,"Short_peak",-0.291769357325912,0.0221851392485639,"2.0",0.05,7.13184905680857,"Short",7.25652882261065,0.124679765802079
"Q92752",150,153,177,186,163,176,0.116485738178961,-0.257553559227275,-0.141067821048314,"Short_peak",-0.291769357325912,0.0221851392485639,"2.0",0.05,7.13184905680857,"Long",6.99897526338337,-0.132873793425196
"Q92743",153,153,186,186,176,176,0.296003725073543,-0.342853239317801,-0.0468495142442578,"Short_peak",-0.27432406058978,0.0227805603135692,"2.0",0.05,10.374256533641,"Control",10.2912051300312,-0.0830514036097618
"Q92743",153,153,186,186,176,176,0.296003725073543,-0.342853239317801,-0.0468495142442578,"Short_peak",-0.27432406058978,0.0227805603135692,"2.0",0.05,10.374256533641,"Short",10.5872088551047,0.212952321463781
"Q92743",153,153,186,186,176,176,0.296003725073543,-0.342853239317801,-0.0468495142442578,"Short_peak",-0.27432406058978,0.0227805603135692,"2.0",0.05,10.374256533641,"Long",10.2443556157869,-0.12990091785402
"P51884",153,153,186,186,176,176,0.149425521883153,-0.222495616439549,-0.073070094556396,"Short_peak",-0.231395482821593,0.0234078529816178,"2.0",0.05,16.8607304810763,"Control",16.8352786719673,-0.0254518091089189
"P51884",153,153,186,186,176,176,0.149425521883153,-0.222495616439549,-0.073070094556396,"Short_peak",-0.231395482821593,0.0234078529816178,"2.0",0.05,16.8607304810763,"Short",16.9847041938505,0.123973712774234
"P51884",153,153,186,186,176,176,0.149425521883153,-0.222495616439549,-0.073070094556396,"Short_peak",-0.231395482821593,0.0234078529816178,"2.0",0.05,16.8607304810763,"Long",16.762208577411,-0.0985219036653149
"O00339",142,153,173,186,158,176,0.292991524563782,-0.351462329904209,-0.0584708053404279,"Short_peak",-0.34008383057583,0.0241020563469803,"2.0",0.05,7.10233638904161,"Control",7.02416281596716,-0.0781735730744515
"O00339",142,153,173,186,158,176,0.292991524563782,-0.351462329904209,-0.0584708053404279,"Short_peak",-0.34008383057583,0.0241020563469803,"2.0",0.05,7.10233638904161,"Short",7.31715434053094,0.21481795148933
"O00339",142,153,173,186,158,176,0.292991524563782,-0.351462329904209,-0.0584708053404279,"Short_peak",-0.34008383057583,0.0241020563469803,"2.0",0.05,7.10233638904161,"Long",6.96569201062673,-0.136644378414879
"Q9BWP8",153,153,186,186,176,176,0.190947933501338,-0.310686954340074,-0.119739020838736,"Short_peak",-0.316323849147013,0.0242446435658411,"2.0",0.05,13.8840670996816,"Control",13.8603307954608,-0.0237363042208667
"Q9BWP8",153,153,186,186,176,176,0.190947933501338,-0.310686954340074,-0.119739020838736,"Short_peak",-0.316323849147013,0.0242446435658411,"2.0",0.05,13.8840670996816,"Short",14.0512787289621,0.167211629280471
"Q9BWP8",153,153,186,186,176,176,0.190947933501338,-0.310686954340074,-0.119739020838736,"Short_peak",-0.316323849147013,0.0242446435658411,"2.0",0.05,13.8840670996816,"Long",13.740591774622,-0.143475325059603
"Q8NBJ7",119,153,163,186,136,176,0.112013662375766,-0.382634092768075,-0.270620430392309,"Short_peak",-0.329301487802988,0.0243129663188675,"2.0",0.05,7.9686776795799,"Control",8.02154660225208,0.0528689226721815
"Q8NBJ7",119,153,163,186,136,176,0.112013662375766,-0.382634092768075,-0.270620430392309,"Short_peak",-0.329301487802988,0.0243129663188675,"2.0",0.05,7.9686776795799,"Short",8.13356026462785,0.164882585047947
"Q8NBJ7",119,153,163,186,136,176,0.112013662375766,-0.382634092768075,-0.270620430392309,"Short_peak",-0.329301487802988,0.0243129663188675,"2.0",0.05,7.9686776795799,"Long",7.75092617185977,-0.217751507720128
"Q76I76",137,153,155,186,146,176,0.147368632472162,-0.332650077079071,-0.185281444606909,"Short_peak",-0.305457957839197,0.0248282528508993,"2.0",0.05,9.18435321641606,"Control",9.19699082046098,0.0126376040449152
"Q76I76",137,153,155,186,146,176,0.147368632472162,-0.332650077079071,-0.185281444606909,"Short_peak",-0.305457957839197,0.0248282528508993,"2.0",0.05,9.18435321641606,"Short",9.34435945293314,0.160006236517077
"Q76I76",137,153,155,186,146,176,0.147368632472162,-0.332650077079071,-0.185281444606909,"Short_peak",-0.305457957839197,0.0248282528508993,"2.0",0.05,9.18435321641606,"Long",9.01170937585407,-0.172643840561994
"P05387",151,153,184,186,173,176,0.239983801495262,-0.355559060088487,-0.115575258593225,"Short_peak",-0.298449005127107,0.0248282528508993,"2.0",0.05,8.68733527390521,"Control",8.64586575960453,-0.0414695143006796
"P05387",151,153,184,186,173,176,0.239983801495262,-0.355559060088487,-0.115575258593225,"Short_peak",-0.298449005127107,0.0248282528508993,"2.0",0.05,8.68733527390521,"Short",8.88584956109979,0.198514287194582
"P05387",151,153,184,186,173,176,0.239983801495262,-0.355559060088487,-0.115575258593225,"Short_peak",-0.298449005127107,0.0248282528508993,"2.0",0.05,8.68733527390521,"Long",8.5302905010113,-0.157044772893904
"O43897",138,153,171,186,146,176,0.309739394282724,-0.308471889091683,0.00126750519104135,"Short_peak",-0.265468965506154,0.0249681613263044,"2.0",0.05,9.73511326646915,"Control",9.6314442999779,-0.103668966491254
"O43897",138,153,171,186,146,176,0.309739394282724,-0.308471889091683,0.00126750519104135,"Short_peak",-0.265468965506154,0.0249681613263044,"2.0",0.05,9.73511326646915,"Short",9.94118369426062,0.20607042779147
"O43897",138,153,171,186,146,176,0.309739394282724,-0.308471889091683,0.00126750519104135,"Short_peak",-0.265468965506154,0.0249681613263044,"2.0",0.05,9.73511326646915,"Long",9.63271180516894,-0.102401461300213
"P55287",151,153,186,186,174,176,0.342609753410265,-0.356596059728956,-0.0139863063186905,"Short_peak",-0.307549165527874,0.0249681613263044,"2.0",0.05,8.19565093776907,"Control",8.08610978873854,-0.109541149030525
"P55287",151,153,186,186,174,176,0.342609753410265,-0.356596059728956,-0.0139863063186905,"Short_peak",-0.307549165527874,0.0249681613263044,"2.0",0.05,8.19565093776907,"Short",8.42871954214881,0.23306860437974
"P55287",151,153,186,186,174,176,0.342609753410265,-0.356596059728956,-0.0139863063186905,"Short_peak",-0.307549165527874,0.0249681613263044,"2.0",0.05,8.19565093776907,"Long",8.07212348241985,-0.123527455349215
"P52943",151,153,186,186,171,176,0.220930888600202,-0.300815458598431,-0.0798845699982289,"Short_peak",-0.249442565773917,0.0249681613263044,"2.0",0.05,7.94402471199988,"Control",7.89700927246589,-0.0470154395339915
"P52943",151,153,186,186,171,176,0.220930888600202,-0.300815458598431,-0.0798845699982289,"Short_peak",-0.249442565773917,0.0249681613263044,"2.0",0.05,7.94402471199988,"Short",8.11794016106609,0.173915449066211
"P52943",151,153,186,186,171,176,0.220930888600202,-0.300815458598431,-0.0798845699982289,"Short_peak",-0.249442565773917,0.0249681613263044,"2.0",0.05,7.94402471199988,"Long",7.81712470246766,-0.12690000953222
"Q8TD06",143,153,178,186,168,176,0.202236013392559,-0.314003557232989,-0.11176754384043,"Short_peak",-0.29970231594734,0.0249681613263044,"2.0",0.05,8.05650322501773,"Control",8.02634706850035,-0.0301561565173767
"Q8TD06",143,153,178,186,168,176,0.202236013392559,-0.314003557232989,-0.11176754384043,"Short_peak",-0.29970231594734,0.0249681613263044,"2.0",0.05,8.05650322501773,"Short",8.22858308189291,0.172079856875182
"Q8TD06",143,153,178,186,168,176,0.202236013392559,-0.314003557232989,-0.11176754384043,"Short_peak",-0.29970231594734,0.0249681613263044,"2.0",0.05,8.05650322501773,"Long",7.91457952465992,-0.141923700357807
"Q9H8J5",153,153,186,186,176,176,0.324501832379791,-0.410918046788524,-0.0864162144087324,"Short_peak",-0.30196032429328,0.0249681613263044,"2.0",0.05,10.6543276472244,"Control",10.5749657745674,-0.0793618726570191
"Q9H8J5",153,153,186,186,176,176,0.324501832379791,-0.410918046788524,-0.0864162144087324,"Short_peak",-0.30196032429328,0.0249681613263044,"2.0",0.05,10.6543276472244,"Short",10.8994676069472,0.245139959722772
"Q9H8J5",153,153,186,186,176,176,0.324501832379791,-0.410918046788524,-0.0864162144087324,"Short_peak",-0.30196032429328,0.0249681613263044,"2.0",0.05,10.6543276472244,"Long",10.4885495601586,-0.165778087065751
"A1L4H1",153,153,186,186,176,176,0.1637309978648,-0.340400582453407,-0.176669584588607,"Short_peak",-0.272344644166798,0.0249681613263044,"2.0",0.05,11.5079305181878,"Control",11.5122433804291,0.00431286224126914
"A1L4H1",153,153,186,186,176,176,0.1637309978648,-0.340400582453407,-0.176669584588607,"Short_peak",-0.272344644166798,0.0249681613263044,"2.0",0.05,11.5079305181878,"Short",11.6759743782939,0.168043860106069
"A1L4H1",153,153,186,186,176,176,0.1637309978648,-0.340400582453407,-0.176669584588607,"Short_peak",-0.272344644166798,0.0249681613263044,"2.0",0.05,11.5079305181878,"Long",11.3355737958405,-0.172356722347338
"Q9NYQ6",153,153,186,186,175,176,0.151375995493918,-0.30353918721972,-0.152163191725801,"Short_peak",-0.282068850695751,0.0249681613263044,"2.0",0.05,8.54670535110227,"Control",8.54696774984623,0.000262398743961612
"Q9NYQ6",153,153,186,186,175,176,0.151375995493918,-0.30353918721972,-0.152163191725801,"Short_peak",-0.282068850695751,0.0249681613263044,"2.0",0.05,8.54670535110227,"Short",8.69834374534015,0.15163839423788
"Q9NYQ6",153,153,186,186,175,176,0.151375995493918,-0.30353918721972,-0.152163191725801,"Short_peak",-0.282068850695751,0.0249681613263044,"2.0",0.05,8.54670535110227,"Long",8.39480455812043,-0.15190079298184
"P00736",153,153,186,186,176,176,0.141589043476188,-0.269243837112684,-0.127654793636497,"Short_peak",-0.281890875447919,0.0256233671443416,"2.0",0.05,15.7398520108091,"Control",15.7352072608625,-0.0046447499465625
"P00736",153,153,186,186,176,176,0.141589043476188,-0.269243837112684,-0.127654793636497,"Short_peak",-0.281890875447919,0.0256233671443416,"2.0",0.05,15.7398520108091,"Short",15.8767963043387,0.136944293529625
"P00736",153,153,186,186,176,176,0.141589043476188,-0.269243837112684,-0.127654793636497,"Short_peak",-0.281890875447919,0.0256233671443416,"2.0",0.05,15.7398520108091,"Long",15.607552467226,-0.132299543583059
"P80108",153,153,186,186,176,176,0.337524140554626,-0.315691096863668,0.0218330436909575,"Short_peak",-0.222537114178104,0.0258962049361854,"2.0",0.05,13.9830355120403,"Control",13.8632497839585,-0.11978572808186
"P80108",153,153,186,186,176,176,0.337524140554626,-0.315691096863668,0.0218330436909575,"Short_peak",-0.222537114178104,0.0258962049361854,"2.0",0.05,13.9830355120403,"Short",14.2007739245131,0.217738412472766
"P80108",153,153,186,186,176,176,0.337524140554626,-0.315691096863668,0.0218330436909575,"Short_peak",-0.222537114178104,0.0258962049361854,"2.0",0.05,13.9830355120403,"Long",13.8850828276494,-0.0979526843909024
"Q8WWZ8",153,153,186,186,176,176,0.579090879282456,-0.635727363903138,-0.0566364846206824,"Short_peak",-0.605686218453402,0.0263115595784522,"2.0",0.05,10.380270529731,"Control",10.2061190648437,-0.174151464887258
"Q8WWZ8",153,153,186,186,176,176,0.579090879282456,-0.635727363903138,-0.0566364846206824,"Short_peak",-0.605686218453402,0.0263115595784522,"2.0",0.05,10.380270529731,"Short",10.7852099441262,0.404939414395198
"Q8WWZ8",153,153,186,186,176,176,0.579090879282456,-0.635727363903138,-0.0566364846206824,"Short_peak",-0.605686218453402,0.0263115595784522,"2.0",0.05,10.380270529731,"Long",10.149482580223,-0.23078794950794
"Q15293",153,153,186,186,176,176,0.120739518785998,-0.285029747031695,-0.164290228245697,"Short_peak",-0.27650235161836,0.0263115595784522,"2.0",0.05,10.5386335287564,"Control",10.5531504319096,0.0145169031532344
"Q15293",153,153,186,186,176,176,0.120739518785998,-0.285029747031695,-0.164290228245697,"Short_peak",-0.27650235161836,0.0263115595784522,"2.0",0.05,10.5386335287564,"Short",10.6738899506956,0.135256421939232
"Q15293",153,153,186,186,176,176,0.120739518785998,-0.285029747031695,-0.164290228245697,"Short_peak",-0.27650235161836,0.0263115595784522,"2.0",0.05,10.5386335287564,"Long",10.3888602036639,-0.149773325092463
"Q16706",153,153,186,186,176,176,0.107270344178072,-0.191427630180495,-0.0841572860024229,"Short_peak",-0.185318254675012,0.0269746749336576,"2.0",0.05,9.45630994742139,"Control",9.44860559469617,-0.00770435272521652
"Q16706",153,153,186,186,176,176,0.107270344178072,-0.191427630180495,-0.0841572860024229,"Short_peak",-0.185318254675012,0.0269746749336576,"2.0",0.05,9.45630994742139,"Short",9.55587593887424,0.0995659914528559
"Q16706",153,153,186,186,176,176,0.107270344178072,-0.191427630180495,-0.0841572860024229,"Short_peak",-0.185318254675012,0.0269746749336576,"2.0",0.05,9.45630994742139,"Long",9.36444830869375,-0.0918616387276394
"P15291",153,153,186,186,176,176,0.37933381978926,-0.288607717515797,0.0907261022734627,"Short_peak",-0.220079850213354,0.0280533678824401,"2.0",0.05,8.75711332775267,"Control",8.6004266870651,-0.156686640687575
"P15291",153,153,186,186,176,176,0.37933381978926,-0.288607717515797,0.0907261022734627,"Short_peak",-0.220079850213354,0.0280533678824401,"2.0",0.05,8.75711332775267,"Short",8.97976050685435,0.222647179101685
"P15291",153,153,186,186,176,176,0.37933381978926,-0.288607717515797,0.0907261022734627,"Short_peak",-0.220079850213354,0.0280533678824401,"2.0",0.05,8.75711332775267,"Long",8.69115278933856,-0.065960538414112
"P07942",153,153,186,186,176,176,0.122562594175344,-0.300592390585878,-0.178029796410534,"Short_peak",-0.277385771508028,0.0283164295701337,"2.0",0.05,9.95026717402484,"Control",9.96875624143657,0.0184890674117302
"P07942",153,153,186,186,176,176,0.122562594175344,-0.300592390585878,-0.178029796410534,"Short_peak",-0.277385771508028,0.0283164295701337,"2.0",0.05,9.95026717402484,"Short",10.0913188356119,0.141051661587074
"P07942",153,153,186,186,176,176,0.122562594175344,-0.300592390585878,-0.178029796410534,"Short_peak",-0.277385771508028,0.0283164295701337,"2.0",0.05,9.95026717402484,"Long",9.79072644502603,-0.159540728998804
"P01011",153,153,186,186,176,176,0.363858913802941,-0.346348486051578,0.0175104277513629,"Short_peak",-0.266744612621203,0.0289829625737684,"2.0",0.05,12.4219668663471,"Control",12.2948437524956,-0.127123113851434
"P01011",153,153,186,186,176,176,0.363858913802941,-0.346348486051578,0.0175104277513629,"Short_peak",-0.266744612621203,0.0289829625737684,"2.0",0.05,12.4219668663471,"Short",12.6587026662986,0.236735799951507
"P01011",153,153,186,186,176,176,0.363858913802941,-0.346348486051578,0.0175104277513629,"Short_peak",-0.266744612621203,0.0289829625737684,"2.0",0.05,12.4219668663471,"Long",12.312354180247,-0.109612686100071
"Q99969",153,153,186,186,176,176,0.022683161744963,-0.195449699094059,-0.172766537349096,"Long_suppression",-0.2734710909269,0.029026832214738,"2.0",0.05,12.6748744347938,"Control",12.7249022266619,0.0500277918680432
"Q99969",153,153,186,186,176,176,0.022683161744963,-0.195449699094059,-0.172766537349096,"Long_suppression",-0.2734710909269,0.029026832214738,"2.0",0.05,12.6748744347938,"Short",12.7475853884068,0.0727109536130062
"Q99969",153,153,186,186,176,176,0.022683161744963,-0.195449699094059,-0.172766537349096,"Long_suppression",-0.2734710909269,0.029026832214738,"2.0",0.05,12.6748744347938,"Long",12.5521356893128,-0.122738745481053
"Q13217",153,153,186,186,175,176,0.291245102030855,-0.426686042833589,-0.135440940802734,"Short_peak",-0.336995983888675,0.0293706507398877,"2.0",0.05,9.75058678072055,"Control",9.69865206031118,-0.0519347204093741
"Q13217",153,153,186,186,175,176,0.291245102030855,-0.426686042833589,-0.135440940802734,"Short_peak",-0.336995983888675,0.0293706507398877,"2.0",0.05,9.75058678072055,"Short",9.98989716234203,0.239310381621481
"Q13217",153,153,186,186,175,176,0.291245102030855,-0.426686042833589,-0.135440940802734,"Short_peak",-0.336995983888675,0.0293706507398877,"2.0",0.05,9.75058678072055,"Long",9.56321111950844,-0.187375661212108
"Q9NS62",153,153,184,186,175,176,0.0903705574720064,-0.278743296344123,-0.188372738872117,"Short_peak",-0.233292211733797,0.0293706507398877,"2.0",0.05,9.39701358911545,"Control",9.42968098291549,0.0326673938000379
"Q9NS62",153,153,184,186,175,176,0.0903705574720064,-0.278743296344123,-0.188372738872117,"Short_peak",-0.233292211733797,0.0293706507398877,"2.0",0.05,9.39701358911545,"Short",9.52005154038749,0.123037951272044
"Q9NS62",153,153,184,186,175,176,0.0903705574720064,-0.278743296344123,-0.188372738872117,"Short_peak",-0.233292211733797,0.0293706507398877,"2.0",0.05,9.39701358911545,"Long",9.24130824404337,-0.155705345072079
"O43505",116,153,148,186,143,176,0.346132554828052,-0.352992128657965,-0.00685957382991287,"Short_peak",-0.291127936697015,0.029533879018191,"2.0",0.05,6.91703404508506,"Control",6.80394305141902,-0.113090993666047
"O43505",116,153,148,186,143,176,0.346132554828052,-0.352992128657965,-0.00685957382991287,"Short_peak",-0.291127936697015,0.029533879018191,"2.0",0.05,6.91703404508506,"Short",7.15007560624707,0.233041561162005
"O43505",116,153,148,186,143,176,0.346132554828052,-0.352992128657965,-0.00685957382991287,"Short_peak",-0.291127936697015,0.029533879018191,"2.0",0.05,6.91703404508506,"Long",6.7970834775891,-0.11995056749596
"Q14574",153,153,186,186,176,176,0.150535907128454,-0.356866230549056,-0.206330323420602,"Short_peak",-0.370787890857295,0.029533879018191,"2.0",0.05,11.9726456909744,"Control",11.9912438297385,0.0185981387640481
"Q14574",153,153,186,186,176,176,0.150535907128454,-0.356866230549056,-0.206330323420602,"Short_peak",-0.370787890857295,0.029533879018191,"2.0",0.05,11.9726456909744,"Short",12.1417797368669,0.169134045892502
"Q14574",153,153,186,186,176,176,0.150535907128454,-0.356866230549056,-0.206330323420602,"Short_peak",-0.370787890857295,0.029533879018191,"2.0",0.05,11.9726456909744,"Long",11.7849135063179,-0.187732184656554
"Q09327",145,153,176,186,155,176,0.0965259855438285,-0.320280112003003,-0.223754126459174,"Short_peak",-0.311716429751576,0.029533879018191,"2.0",0.05,7.506502509911,"Control",7.54891189021612,0.0424093803051155
"Q09327",145,153,176,186,155,176,0.0965259855438285,-0.320280112003003,-0.223754126459174,"Short_peak",-0.311716429751576,0.029533879018191,"2.0",0.05,7.506502509911,"Short",7.64543787575995,0.138935365848944
"Q09327",145,153,176,186,155,176,0.0965259855438285,-0.320280112003003,-0.223754126459174,"Short_peak",-0.311716429751576,0.029533879018191,"2.0",0.05,7.506502509911,"Long",7.32515776375694,-0.181344746154059
"Q07954",153,153,186,186,176,176,0.188537982768493,-0.31921134342419,-0.130673360655697,"Short_peak",-0.409638795159573,0.029533879018191,"2.0",0.05,10.8306656268477,"Control",10.8113774194767,-0.0192882073709306
"Q07954",153,153,186,186,176,176,0.188537982768493,-0.31921134342419,-0.130673360655697,"Short_peak",-0.409638795159573,0.029533879018191,"2.0",0.05,10.8306656268477,"Short",10.9999154022452,0.169249775397562
"Q07954",153,153,186,186,176,176,0.188537982768493,-0.31921134342419,-0.130673360655697,"Short_peak",-0.409638795159573,0.029533879018191,"2.0",0.05,10.8306656268477,"Long",10.680704058821,-0.149961568026628
"Q9Y625",150,153,181,186,168,176,0.262935793853197,-0.33604653705501,-0.0731107432018128,"Short_peak",-0.264424592605062,0.029533879018191,"2.0",0.05,8.45334629138268,"Control",8.39007127449889,-0.0632750168837948
"Q9Y625",150,153,181,186,168,176,0.262935793853197,-0.33604653705501,-0.0731107432018128,"Short_peak",-0.264424592605062,0.029533879018191,"2.0",0.05,8.45334629138268,"Short",8.65300706835208,0.199660776969402
"Q9Y625",150,153,181,186,168,176,0.262935793853197,-0.33604653705501,-0.0731107432018128,"Short_peak",-0.264424592605062,0.029533879018191,"2.0",0.05,8.45334629138268,"Long",8.31696053129707,-0.136385760085608
"Q8N3T1",142,153,178,186,168,176,0.171847088441593,-0.277078021778236,-0.105230933336643,"Short_peak",-0.275596594748105,0.0297317639717973,"2.0",0.05,7.19645098246867,"Control",7.17424559743369,-0.022205385034983
"Q8N3T1",142,153,178,186,168,176,0.171847088441593,-0.277078021778236,-0.105230933336643,"Short_peak",-0.275596594748105,0.0297317639717973,"2.0",0.05,7.19645098246867,"Short",7.34609268587528,0.14964170340661
"Q8N3T1",142,153,178,186,168,176,0.171847088441593,-0.277078021778236,-0.105230933336643,"Short_peak",-0.275596594748105,0.0297317639717973,"2.0",0.05,7.19645098246867,"Long",7.06901466409705,-0.127436318371626
"P07355",153,153,186,186,176,176,0.0637437535125756,-0.279919986992162,-0.216176233479587,"Short_peak",-0.259258488680407,0.0299057380793044,"2.0",0.05,9.09855997378988,"Control",9.14937080044555,0.0508108266556704
"P07355",153,153,186,186,176,176,0.0637437535125756,-0.279919986992162,-0.216176233479587,"Short_peak",-0.259258488680407,0.0299057380793044,"2.0",0.05,9.09855997378988,"Short",9.21311455395812,0.114554580168246
"P07355",153,153,186,186,176,176,0.0637437535125756,-0.279919986992162,-0.216176233479587,"Short_peak",-0.259258488680407,0.0299057380793044,"2.0",0.05,9.09855997378988,"Long",8.93319456696596,-0.165365406823916
"P19320",153,153,186,186,176,176,0.216372393301768,-0.212474331978195,0.00389806132357329,"Short_peak",-0.162930886270264,0.0302884734587436,"2.0",0.05,10.0761850036463,"Control",10.0027615187712,-0.0734234848751143
"P19320",153,153,186,186,176,176,0.216372393301768,-0.212474331978195,0.00389806132357329,"Short_peak",-0.162930886270264,0.0302884734587436,"2.0",0.05,10.0761850036463,"Short",10.219133912073,0.142948908426654
"P19320",153,153,186,186,176,176,0.216372393301768,-0.212474331978195,0.00389806132357329,"Short_peak",-0.162930886270264,0.0302884734587436,"2.0",0.05,10.0761850036463,"Long",10.0066595800948,-0.069525423551541
"Q9UHF0",113,153,164,186,135,176,0.0994161524325223,-0.403384663116123,-0.303968510683601,"Short_peak",-0.357022814377159,0.0304074113461027,"2.0",0.05,7.85027021443069,"Control",7.91845433384772,0.0681841194170252
"Q9UHF0",113,153,164,186,135,176,0.0994161524325223,-0.403384663116123,-0.303968510683601,"Short_peak",-0.357022814377159,0.0304074113461027,"2.0",0.05,7.85027021443069,"Short",8.01787048628024,0.167600271849548
"Q9UHF0",113,153,164,186,135,176,0.0994161524325223,-0.403384663116123,-0.303968510683601,"Short_peak",-0.357022814377159,0.0304074113461027,"2.0",0.05,7.85027021443069,"Long",7.61448582316412,-0.235784391266575
"Q86TH1",153,153,186,186,176,176,0.0978978258435799,-0.26370107142974,-0.16580324558616,"Short_peak",-0.30193394862134,0.0304074113461027,"2.0",0.05,9.02320838978311,"Control",9.0458435296973,0.0226351399141933
"Q86TH1",153,153,186,186,176,176,0.0978978258435799,-0.26370107142974,-0.16580324558616,"Short_peak",-0.30193394862134,0.0304074113461027,"2.0",0.05,9.02320838978311,"Short",9.14374135554088,0.120532965757773
"Q86TH1",153,153,186,186,176,176,0.0978978258435799,-0.26370107142974,-0.16580324558616,"Short_peak",-0.30193394862134,0.0304074113461027,"2.0",0.05,9.02320838978311,"Long",8.88004028411114,-0.143168105671966
"Q08554",153,153,186,186,175,176,0.115300691219815,-0.275513452199734,-0.160212760979919,"Short_peak",-0.334259103717493,0.0308285780296292,"2.0",0.05,10.2241307122601,"Control",10.2391014021801,0.0149706899200339
"Q08554",153,153,186,186,175,176,0.115300691219815,-0.275513452199734,-0.160212760979919,"Short_peak",-0.334259103717493,0.0308285780296292,"2.0",0.05,10.2241307122601,"Short",10.3544020933999,0.130271381139849
"Q08554",153,153,186,186,175,176,0.115300691219815,-0.275513452199734,-0.160212760979919,"Short_peak",-0.334259103717493,0.0308285780296292,"2.0",0.05,10.2241307122601,"Long",10.0788886412002,-0.145242071059885
"P08833",151,153,184,186,175,176,0.178316148305722,-0.355266648954693,-0.176950500648971,"Short_peak",-0.352034235171971,0.0311800080650509,"2.0",0.05,10.0529980803312,"Control",10.0525428644456,-0.000455215885583726
"P08833",151,153,184,186,175,176,0.178316148305722,-0.355266648954693,-0.176950500648971,"Short_peak",-0.352034235171971,0.0311800080650509,"2.0",0.05,10.0529980803312,"Short",10.2308590127513,0.177860932420138
"P08833",151,153,184,186,175,176,0.178316148305722,-0.355266648954693,-0.176950500648971,"Short_peak",-0.352034235171971,0.0311800080650509,"2.0",0.05,10.0529980803312,"Long",9.87559236379663,-0.177405716534555
"P78509",153,153,186,186,176,176,0.210873031911191,-0.330752850077495,-0.119879818166304,"Short_peak",-0.334544386095981,0.0311800080650509,"2.0",0.05,11.7887860248596,"Control",11.7584549536113,-0.0303310712482965
"P78509",153,153,186,186,176,176,0.210873031911191,-0.330752850077495,-0.119879818166304,"Short_peak",-0.334544386095981,0.0311800080650509,"2.0",0.05,11.7887860248596,"Short",11.9693279855225,0.180541960662895
"P78509",153,153,186,186,176,176,0.210873031911191,-0.330752850077495,-0.119879818166304,"Short_peak",-0.334544386095981,0.0311800080650509,"2.0",0.05,11.7887860248596,"Long",11.638575135445,-0.1502108894146
"Q15166",153,153,186,186,176,176,0.185633588868107,-0.211052395284543,-0.025418806416436,"Short_peak",-0.193904543197643,0.0316209336344992,"2.0",0.05,16.1852735055953,"Control",16.1318685781114,-0.0534049274838893
"Q15166",153,153,186,186,176,176,0.185633588868107,-0.211052395284543,-0.025418806416436,"Short_peak",-0.193904543197643,0.0316209336344992,"2.0",0.05,16.1852735055953,"Short",16.3175021669795,0.132228661384218
"Q15166",153,153,186,186,176,176,0.185633588868107,-0.211052395284543,-0.025418806416436,"Short_peak",-0.193904543197643,0.0316209336344992,"2.0",0.05,16.1852735055953,"Long",16.1064497716949,-0.0788237339003253
"P35625",149,153,181,186,170,176,0.22820891114773,-0.530788692489965,-0.302579781342235,"Short_peak",-0.369667180512963,0.0316209336344992,"2.0",0.05,8.91932295789235,"Control",8.94411324795718,0.0247902900648356
"P35625",149,153,181,186,170,176,0.22820891114773,-0.530788692489965,-0.302579781342235,"Short_peak",-0.369667180512963,0.0316209336344992,"2.0",0.05,8.91932295789235,"Short",9.17232215910491,0.252999201212566
"P35625",149,153,181,186,170,176,0.22820891114773,-0.530788692489965,-0.302579781342235,"Short_peak",-0.369667180512963,0.0316209336344992,"2.0",0.05,8.91932295789235,"Long",8.64153346661495,-0.277789491277399
"P14543",153,153,186,186,176,176,0.121516133797885,-0.322474826587307,-0.200958692789422,"Short_peak",-0.280114957561084,0.0319001173783134,"2.0",0.05,12.1810452169129,"Control",12.2075260699101,0.0264808529971781
"P14543",153,153,186,186,176,176,0.121516133797885,-0.322474826587307,-0.200958692789422,"Short_peak",-0.280114957561084,0.0319001173783134,"2.0",0.05,12.1810452169129,"Short",12.3290422037079,0.147996986795063
"P14543",153,153,186,186,176,176,0.121516133797885,-0.322474826587307,-0.200958692789422,"Short_peak",-0.280114957561084,0.0319001173783134,"2.0",0.05,12.1810452169129,"Long",12.0065673771206,-0.174477839792244
