PG.ProteinGroups,control_ge50pct,low_ge50pct,high_ge50pct,all_doses_ge50pct,control_ge60pct,low_ge60pct,high_ge60pct,all_doses_ge60pct,control_ge70pct,low_ge70pct,high_ge70pct,all_doses_ge70pct,control_ge80pct,low_ge80pct,high_ge80pct,all_doses_ge80pct
O75251,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75309,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75339,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75340,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75347,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
O75348,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75351,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75356,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75367,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False
O75368,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75369,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
O75390,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False
O75396,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
O75410,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75431,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75437,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75487,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75489,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75494,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75531,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75558,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
O75563,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
O75578,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
O75592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75596,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False
O75602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75608,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
O75629,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75636,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75643,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75688,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75695,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
O75716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75752,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75787,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75791,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75822,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75832,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75874,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75882,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75897,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False
O75915,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
O75923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75954,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
O75955,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O75964,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O75995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O76003,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False
O76013,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
O76015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O76021,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O76031,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O76061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O76070,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O76074,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
O94766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94769,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O94804,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
O94818,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94874,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94886,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94905,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94919,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
O94923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94929,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94966,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O94973,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O94979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O94985,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O95071,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95084,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
O95139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95154,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95169,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95182,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95196,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O95197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95236,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
O95260,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95295,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95319,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95336,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95340,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
O95347,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
