UniqueSampleID,PC1,PC2,PC1_variance_pct,PC2_variance_pct,TREAT1_clean,condition,group,MS_batch_proxy
20250913_FJ_QZ_Q50,0.9433966352729335,-3.7160068317254757,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q52,-4.9744567515050475,2.1666890021125176,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q54,2.4367509022937126,2.94976825469102,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q55,-9.029821476773646,-5.4029859016660415,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q57,-4.723869541094099,-5.674167474709527,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q58,-6.2008517595548165,12.48842617952679,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q59,-15.281442040807669,-5.246443513580684,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q60,-0.9930748523052435,-6.863834682978223,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q61,-0.8248035308438806,4.236284271973283,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q62,-18.299871100886055,-11.741239667826163,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q63,-12.232344647535013,-5.696185810848178,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q65,-6.75842464800067,2.064988376129028,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q66,-18.499056897443634,-3.10770960199502,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q67,-19.16572278167226,-6.037293374024008,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q68,-2.9837385184763123,-6.472701457516952,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q69,8.633730058345458,-1.9677806879052326,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q70,-13.1963103134581,-8.891667093259173,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q71,-13.872134657429694,-6.322822773567534,36.52557777647658,17.885082631321747,control,high_temperature,FJ_QZ,20250913
20250913_FJ_QZ_Q72,-8.651416500125816,-3.126809957341376,36.52557777647658,17.885082631321747,low,high_temperature,FJ_QZ,20250913
