PG.ProteinGroups,control,high,low,unknown
Q15847,0.3202614379084967,0.2215909090909091,0.3064516129032258,0.75
Q15848,0.7777777777777778,0.8579545454545454,0.8870967741935484,1.0
Q15904,0.9411764705882353,0.9090909090909091,0.956989247311828,1.0
Q15907,0.9934640522875817,0.9943181818181818,0.9946236559139785,1.0
Q15911,0.869281045751634,0.8806818181818182,0.8225806451612904,1.0
Q15940,0.6666666666666666,0.5738636363636364,0.5967741935483871,1.0
Q15942,1.0,0.9943181818181818,0.989247311827957,1.0
Q16181,0.8823529411764706,0.8181818181818182,0.8602150537634409,1.0
Q16186,0.0784313725490196,0.09090909090909091,0.0913978494623656,0.25
Q16270,1.0,1.0,1.0,1.0
Q16363,0.9934640522875817,0.9943181818181818,1.0,1.0
Q16378,0.8954248366013072,0.875,0.9086021505376344,0.75
Q16394,0.30718954248366015,0.2784090909090909,0.3655913978494624,0.25
Q16401,0.9281045751633987,0.8465909090909091,0.8709677419354839,1.0
Q16512,0.3464052287581699,0.3409090909090909,0.3548387096774194,0.5
Q16531,0.7124183006535948,0.6704545454545454,0.6881720430107527,1.0
Q16537,0.0784313725490196,0.056818181818181816,0.05913978494623656,0.0
Q16539,0.5686274509803921,0.6306818181818182,0.6021505376344086,0.75
Q16543,0.7712418300653595,0.7386363636363636,0.7419354838709677,1.0
Q16555,0.5098039215686274,0.5852272727272727,0.5913978494623656,1.0
Q16563,0.16339869281045752,0.10795454545454546,0.15053763440860216,0.25
Q16610,1.0,1.0,1.0,1.0
Q16627,1.0,0.9886363636363636,0.989247311827957,1.0
Q16629,0.7516339869281046,0.6534090909090909,0.7150537634408602,0.75
Q16630,0.1111111111111111,0.09659090909090909,0.11827956989247312,0.5
Q16643,0.7843137254901961,0.7613636363636364,0.7741935483870968,1.0
Q16644,0.1895424836601307,0.22727272727272727,0.1989247311827957,0.25
Q16658,0.8169934640522876,0.7215909090909091,0.7956989247311828,0.75
Q16666,0.09803921568627451,0.09659090909090909,0.0913978494623656,0.0
Q16674,0.7189542483660131,0.6590909090909091,0.7580645161290323,0.75
Q16698,0.4117647058823529,0.375,0.3870967741935484,0.5
Q16706,1.0,1.0,1.0,1.0
Q16718,0.11764705882352941,0.16477272727272727,0.13978494623655913,0.25
Q16762,0.2222222222222222,0.26136363636363635,0.22580645161290322,0.5
Q16769,0.1568627450980392,0.21022727272727273,0.15591397849462366,0.0
Q16774,0.20261437908496732,0.20454545454545456,0.20967741935483872,0.25
Q16775,0.9477124183006536,0.875,0.9354838709677419,1.0
Q16795,0.22875816993464052,0.23295454545454544,0.24731182795698925,0.75
Q16799,0.1830065359477124,0.19318181818181818,0.20430107526881722,0.25
Q16820,0.6143790849673203,0.6022727272727273,0.6827956989247311,0.75
Q16822,0.5490196078431373,0.5113636363636364,0.5913978494623656,0.5
Q16827,0.7712418300653595,0.6818181818181818,0.7795698924731183,0.75
Q16836,0.3660130718954248,0.3465909090909091,0.3118279569892473,0.25
Q16851,0.9281045751633987,0.8522727272727273,0.8978494623655914,1.0
Q16853,0.13071895424836602,0.20454545454545456,0.20967741935483872,0.0
Q16881,0.33986928104575165,0.32954545454545453,0.3387096774193548,0.5
Q16891,0.21568627450980393,0.2840909090909091,0.23655913978494625,0.5
Q19T08,0.39215686274509803,0.4772727272727273,0.4838709677419355,0.75
Q1KMD3,0.5294117647058824,0.5511363636363636,0.5483870967741935,0.75
Q27J81,0.7777777777777778,0.7272727272727273,0.8010752688172043,1.0
Q2M2W7,0.2222222222222222,0.1590909090909091,0.25268817204301075,0.25
Q2NL82,0.0,0.017045454545454544,0.043010752688172046,0.0
Q2TAY7,0.0392156862745098,0.045454545454545456,0.03763440860215054,0.0
Q30154,0.26143790849673204,0.3181818181818182,0.3548387096774194,0.25
Q32MZ4,0.33986928104575165,0.32954545454545453,0.3279569892473118,0.75
Q32P28,0.39869281045751637,0.3181818181818182,0.3655913978494624,0.5
Q32P44,0.06535947712418301,0.10795454545454546,0.07526881720430108,0.0
Q3B726,0.869281045751634,0.8636363636363636,0.9032258064516129,1.0
Q3KQU3,0.1568627450980392,0.19886363636363635,0.13440860215053763,0.0
Q3LXA3,0.6666666666666666,0.7159090909090909,0.6935483870967742,0.75
Q3SXM5,0.0915032679738562,0.0625,0.12903225806451613,0.0
Q3SY84,0.9803921568627451,0.9545454545454546,0.967741935483871,1.0
Q3YEC7,0.47058823529411764,0.4375,0.42473118279569894,0.5
Q3ZAQ7,0.1111111111111111,0.10795454545454546,0.0967741935483871,0.25
Q3ZCW2,0.8562091503267973,0.7556818181818182,0.7580645161290323,1.0
Q49MG5,0.6405228758169934,0.5625,0.6129032258064516,0.75
Q4G0F5,0.45098039215686275,0.4431818181818182,0.478494623655914,0.25
Q4G148,0.2875816993464052,0.3181818181818182,0.41935483870967744,0.0
Q4KMP7,0.38562091503267976,0.3465909090909091,0.3064516129032258,0.75
Q4KMQ2,0.49019607843137253,0.4772727272727273,0.5376344086021505,0.75
Q4KMZ1,0.13725490196078433,0.13068181818181818,0.16129032258064516,0.0
Q4KWH8,0.673202614379085,0.7954545454545454,0.8010752688172043,1.0
Q4LDE5,1.0,1.0,1.0,1.0
Q4LE39,0.28104575163398693,0.2840909090909091,0.3602150537634409,0.75
Q4U2R6,0.0,0.005681818181818182,0.026881720430107527,0.0
Q4V328,0.1568627450980392,0.16477272727272727,0.15591397849462366,0.25
Q4VCS5,0.1437908496732026,0.16477272727272727,0.1774193548387097,0.0
Q504Y2,0.9150326797385621,0.9431818181818182,0.946236559139785,1.0
Q52LJ0,0.0196078431372549,0.017045454545454544,0.03225806451612903,0.0
Q53EL6,0.12418300653594772,0.10795454545454546,0.0913978494623656,0.25
Q53EL9,0.9411764705882353,0.8579545454545454,0.9193548387096774,1.0
Q53FA7,0.3333333333333333,0.2727272727272727,0.27956989247311825,0.25
Q53FT3,0.0392156862745098,0.056818181818181816,0.04838709677419355,0.0
Q53GQ0,0.39869281045751637,0.39204545454545453,0.3602150537634409,0.75
Q53GS9,0.006535947712418301,0.028409090909090908,0.010752688172043012,0.0
Q53H76,0.8954248366013072,0.8920454545454546,0.9354838709677419,1.0
Q53H82,0.0196078431372549,0.022727272727272728,0.016129032258064516,0.0
Q53H96,0.17647058823529413,0.1590909090909091,0.0913978494623656,0.0
Q53QZ3,0.1437908496732026,0.18181818181818182,0.1774193548387097,0.75
Q53RD9,0.9934640522875817,0.9715909090909091,0.989247311827957,1.0
Q53RT3,0.7581699346405228,0.6590909090909091,0.7365591397849462,1.0
Q53S08,0.3464052287581699,0.3693181818181818,0.3870967741935484,0.75
Q53T59,0.0784313725490196,0.07954545454545454,0.06989247311827956,0.0
Q53TN4,0.5032679738562091,0.38636363636363635,0.5268817204301075,0.75
Q562E7,0.33986928104575165,0.26136363636363635,0.26881720430107525,0.5
Q562R1,0.9673202614379085,0.9829545454545454,0.989247311827957,1.0
Q5D862,0.9934640522875817,0.9886363636363636,0.978494623655914,1.0
Q5EG05,0.0784313725490196,0.09090909090909091,0.08602150537634409,0.0
Q5FWE3,0.35947712418300654,0.2840909090909091,0.3870967741935484,0.75
Q5GLZ8,0.0392156862745098,0.0625,0.03225806451612903,0.0
Q5H9R7,0.8169934640522876,0.7386363636363636,0.7903225806451613,0.75
Q5HYC2,0.934640522875817,0.9204545454545454,0.9247311827956989,1.0
Q5HYK9,0.40522875816993464,0.3181818181818182,0.3870967741935484,0.75
Q5JQS6,0.06535947712418301,0.07954545454545454,0.07526881720430108,0.25
Q5JRA6,1.0,1.0,1.0,1.0
Q5JSH3,0.6274509803921569,0.6193181818181818,0.6129032258064516,0.75
Q5JSP0,0.2222222222222222,0.26704545454545453,0.26344086021505375,0.25
Q5JTV8,0.11764705882352941,0.2556818181818182,0.1774193548387097,0.75
Q5JU69,0.5947712418300654,0.6477272727272727,0.7526881720430108,1.0
Q5JWF2,0.803921568627451,0.8409090909090909,0.8655913978494624,1.0
Q5KU26,0.1568627450980392,0.1590909090909091,0.16666666666666666,0.5
Q5M775,0.0718954248366013,0.10227272727272728,0.06989247311827956,0.5
Q5QJ74,0.8169934640522876,0.7840909090909091,0.7956989247311828,1.0
Q5QJE6,0.6274509803921569,0.5568181818181818,0.5860215053763441,0.0
Q5R3I4,0.08496732026143791,0.07954545454545454,0.08602150537634409,0.25
Q5SGD2,0.6143790849673203,0.6193181818181818,0.6451612903225806,0.75
Q5SQ64,0.5816993464052288,0.5568181818181818,0.6129032258064516,0.75
Q5SRI9,0.32679738562091504,0.2727272727272727,0.3655913978494624,0.75
Q5SSJ5,0.5751633986928104,0.5,0.5483870967741935,0.5
Q5SW96,0.20261437908496732,0.20454545454545456,0.1774193548387097,0.5
Q5SYB0,0.9803921568627451,0.9715909090909091,0.9838709677419355,1.0
Q5SZK8,0.9738562091503268,0.9886363636363636,0.989247311827957,1.0
Q5T013,0.5947712418300654,0.5454545454545454,0.5860215053763441,0.75
Q5T3F8,0.17647058823529413,0.13068181818181818,0.17204301075268819,0.25
Q5T3I0,0.06535947712418301,0.14772727272727273,0.11827956989247312,0.25
Q5T447,0.47058823529411764,0.48863636363636365,0.5591397849462365,0.5
Q5T4S7,0.9673202614379085,0.9602272727272727,0.9731182795698925,1.0
Q5T5C0,0.11764705882352941,0.125,0.11827956989247312,0.5
Q5T749,0.6274509803921569,0.5795454545454546,0.6290322580645161,0.75
Q5T750,0.3006535947712418,0.3352272727272727,0.44623655913978494,0.5
Q5TC79,0.0196078431372549,0.022727272727272728,0.010752688172043012,0.0
Q5TDH0,0.8235294117647058,0.7272727272727273,0.8279569892473119,1.0
Q5TEC6,0.738562091503268,0.7045454545454546,0.7634408602150538,0.75
Q5TEJ8,0.032679738562091505,0.045454545454545456,0.03225806451612903,0.0
Q5TZA2,0.11764705882352941,0.11931818181818182,0.15591397849462366,0.0
Q5VIR6,0.026143790849673203,0.017045454545454544,0.005376344086021506,0.0
Q5VU65,0.8627450980392157,0.8920454545454546,0.8817204301075269,1.0
Q5VVQ6,0.7320261437908496,0.6022727272727273,0.6881720430107527,1.0
Q5VW32,0.5686274509803921,0.5,0.42473118279569894,0.5
Q5VY43,0.16993464052287582,0.16477272727272727,0.12903225806451613,0.25
Q5VYK3,0.2549019607843137,0.2215909090909091,0.23655913978494625,0.25
Q5W0V3,0.17647058823529413,0.1875,0.1827956989247312,0.25
Q5XKE5,0.11764705882352941,0.10795454545454546,0.08602150537634409,0.25
Q5XPI4,0.6993464052287581,0.5738636363636364,0.6344086021505376,0.75
Q60I27,0.26143790849673204,0.17613636363636365,0.1935483870967742,0.0
Q629K1,0.032679738562091505,0.05113636363636364,0.06989247311827956,0.0
Q641Q3,0.934640522875817,0.9204545454545454,0.9516129032258065,1.0
Q658P3,0.9607843137254902,0.9659090909090909,0.9731182795698925,1.0
Q66K14,0.0784313725490196,0.08522727272727272,0.06451612903225806,0.0
Q66K74,0.1568627450980392,0.18181818181818182,0.17204301075268819,0.75
Q684P5,0.32679738562091504,0.3806818181818182,0.3655913978494624,0.5
Q68BL7,0.38562091503267976,0.26704545454545453,0.3010752688172043,0.75
Q68BL8,0.673202614379085,0.6363636363636364,0.7580645161290323,0.75
Q68DL7,0.8954248366013072,0.9204545454545454,0.8870967741935484,1.0
Q68EM7,0.32679738562091504,0.3522727272727273,0.3010752688172043,0.75
Q6AHZ1,0.9281045751633987,0.9488636363636364,0.9623655913978495,1.0
Q6AWC2,0.24836601307189543,0.19318181818181818,0.25806451612903225,0.5
Q6B0K9,0.23529411764705882,0.2784090909090909,0.22043010752688172,0.5
Q6DD88,0.5163398692810458,0.48295454545454547,0.5483870967741935,0.75
Q6E0U4,1.0,1.0,1.0,1.0
Q6EMK4,1.0,1.0,1.0,1.0
Q6FI81,0.22875816993464052,0.21022727272727273,0.15053763440860216,0.5
Q6GMV3,0.10457516339869281,0.17613636363636365,0.15053763440860216,0.25
Q6IA69,0.0784313725490196,0.07954545454545454,0.06451612903225806,0.25
Q6IAA8,0.9084967320261438,0.7727272727272727,0.9354838709677419,1.0
Q6IBS0,0.8300653594771242,0.7329545454545454,0.8279569892473119,1.0
Q6ICB0,0.10457516339869281,0.13636363636363635,0.12903225806451613,0.0
Q6ICL3,0.3790849673202614,0.32954545454545453,0.2849462365591398,0.5
Q6JBY9,0.13071895424836602,0.13068181818181818,0.16129032258064516,0.25
Q6KB66,0.9803921568627451,0.9318181818181818,0.978494623655914,1.0
Q6KCM7;Q9BV35,0.20261437908496732,0.11931818181818182,0.11827956989247312,0.25
Q6NT04,0.20915032679738563,0.25,0.23655913978494625,0.25
Q6NUJ1,0.5032679738562091,0.4659090909090909,0.4731182795698925,0.25
Q6NUK1,0.10457516339869281,0.18181818181818182,0.15591397849462366,0.25
Q6NV74,0.39215686274509803,0.2727272727272727,0.3333333333333333,0.5
Q6NVY1,0.0718954248366013,0.09090909090909091,0.08064516129032258,0.25
Q6NXE6,0.0457516339869281,0.022727272727272728,0.03225806451612903,0.0
Q6NZI2,0.22875816993464052,0.19886363636363635,0.22580645161290322,0.5
Q6P179,0.3333333333333333,0.3806818181818182,0.3387096774193548,0.25
Q6P1A2,0.058823529411764705,0.11363636363636363,0.08064516129032258,0.25
Q6P1M0,0.24183006535947713,0.21022727272727273,0.20967741935483872,0.5
Q6P2E9,0.09803921568627451,0.09090909090909091,0.06989247311827956,0.25
Q6P2Q9,0.058823529411764705,0.056818181818181816,0.11290322580645161,0.0
Q6P3W7,0.3202614379084967,0.3068181818181818,0.3279569892473118,0.5
Q6P3X3,0.1111111111111111,0.13636363636363635,0.13978494623655913,0.25
Q6P3X8,0.8888888888888888,0.8806818181818182,0.8870967741935484,1.0
Q6P4E1,1.0,1.0,1.0,1.0
Q6P589,0.0915032679738562,0.10227272727272728,0.12365591397849462,0.25
Q6P988,0.9607843137254902,0.9318181818181818,0.956989247311828,1.0
Q6PCB0,0.8627450980392157,0.8238636363636364,0.8870967741935484,1.0
Q6PCE3,0.3333333333333333,0.4431818181818182,0.3548387096774194,0.5
Q6PD74,0.6209150326797386,0.4943181818181818,0.489247311827957,1.0
Q6PI48,0.08496732026143791,0.06818181818181818,0.06989247311827956,0.25
Q6PJW8,0.41830065359477125,0.4318181818181818,0.3709677419354839,0.75
Q6PL24,0.11764705882352941,0.14772727272727273,0.14516129032258066,0.25
Q6Q0C1,0.6078431372549019,0.6079545454545454,0.6290322580645161,0.75
Q6Q788,1.0,1.0,1.0,1.0
Q6QNY1,0.0718954248366013,0.0625,0.04838709677419355,0.0
Q6UB35,0.0784313725490196,0.125,0.11827956989247312,0.25
Q6UVK1,1.0,1.0,1.0,1.0
Q6UW49,0.954248366013072,0.9318181818181818,0.978494623655914,1.0
Q6UWD8,0.8496732026143791,0.8181818181818182,0.8494623655913979,1.0
Q6UWH4,0.6013071895424836,0.5113636363636364,0.5967741935483871,0.5
Q6UWK7,0.5816993464052288,0.5397727272727273,0.5806451612903226,0.75
Q6UWL2,0.30718954248366015,0.2159090909090909,0.26344086021505375,0.75
Q6UWP2,0.013071895424836602,0.056818181818181816,0.021505376344086023,0.0
Q6UWP8,1.0,1.0,1.0,1.0
Q6UWU4,0.0,0.0,0.010752688172043012,0.0
Q6UX06,0.29411764705882354,0.35795454545454547,0.27956989247311825,0.25
Q6UX71,1.0,1.0,1.0,1.0
Q6UXB8,1.0,1.0,1.0,1.0
Q6UXD5,1.0,1.0,1.0,1.0
Q6UXH0,0.9869281045751634,0.9943181818181818,0.978494623655914,1.0
Q6UXH8,0.28104575163398693,0.26704545454545453,0.34408602150537637,0.75
Q6UXI7,0.6797385620915033,0.5738636363636364,0.7204301075268817,1.0
Q6UXI9,1.0,1.0,1.0,1.0
Q6UXK5,0.39869281045751637,0.36363636363636365,0.4032258064516129,1.0
Q6UXV4,0.10457516339869281,0.125,0.10215053763440861,0.25
Q6UY14,0.9673202614379085,0.9886363636363636,0.9838709677419355,1.0
Q6V0I7,1.0,1.0,1.0,1.0
Q6VY07,0.3464052287581699,0.3409090909090909,0.2956989247311828,0.5
Q6WN34,0.5816993464052288,0.5340909090909091,0.5806451612903226,1.0
Q6X4W1,0.8235294117647058,0.8352272727272727,0.8494623655913979,0.5
Q6XQN6,0.5424836601307189,0.4659090909090909,0.45161290322580644,0.75
Q6YHK3,1.0,1.0,1.0,1.0
Q6YN16,0.09803921568627451,0.045454545454545456,0.053763440860215055,0.0
Q6ZMY3,0.869281045751634,0.8863636363636364,0.9354838709677419,1.0
Q6ZN30,0.9477124183006536,0.9772727272727273,0.956989247311828,1.0
Q6ZNJ1,0.37254901960784315,0.3977272727272727,0.3924731182795699,0.75
Q6ZP82,0.10457516339869281,0.10227272727272728,0.07526881720430108,0.25
Q6ZRK6,0.8431372549019608,0.7897727272727273,0.8279569892473119,1.0
Q6ZRP7,1.0,1.0,1.0,1.0
Q6ZRY4,0.05228758169934641,0.10227272727272728,0.0967741935483871,0.25
Q6ZSZ5,0.16993464052287582,0.13068181818181818,0.17204301075268819,0.25
Q6ZT62,0.11764705882352941,0.09090909090909091,0.06451612903225806,0.0
Q6ZUT6,0.0457516339869281,0.05113636363636364,0.026881720430107527,0.0
Q6ZVL6,0.3137254901960784,0.3125,0.34408602150537637,0.75
Q6ZVM7,0.21568627450980393,0.26704545454545453,0.22580645161290322,0.25
Q6ZVT6,0.42483660130718953,0.5170454545454546,0.46236559139784944,0.5
Q6ZVX7,0.5490196078431373,0.3806818181818182,0.4032258064516129,1.0
Q709C8,0.6535947712418301,0.6704545454545454,0.6397849462365591,0.5
Q70IA8,0.1437908496732026,0.10795454545454546,0.11827956989247312,0.25
Q70J99,0.6928104575163399,0.6477272727272727,0.6612903225806451,0.75
Q71RC9,0.3660130718954248,0.39204545454545453,0.3870967741935484,0.25
Q76I76,0.8954248366013072,0.8295454545454546,0.8333333333333334,1.0
Q76LX8,1.0,1.0,1.0,1.0
Q76M96,0.738562091503268,0.6647727272727273,0.7365591397849462,0.75
Q7KZF4,0.6666666666666666,0.5909090909090909,0.6935483870967742,0.75
Q7KZI7,0.08496732026143791,0.056818181818181816,0.04838709677419355,0.5
Q7L014,0.9607843137254902,0.9375,0.956989247311828,1.0
Q7L1Q6,0.32679738562091504,0.3693181818181818,0.3655913978494624,0.5
Q7L1S5,0.30718954248366015,0.3693181818181818,0.3387096774193548,0.25
Q7L1W4,0.11764705882352941,0.06818181818181818,0.10752688172043011,0.0
Q7L2H7,0.16339869281045752,0.1590909090909091,0.15591397849462366,0.25
Q7L2K0,0.0196078431372549,0.017045454545454544,0.016129032258064516,0.0
Q7L576,0.9477124183006536,0.8977272727272727,0.956989247311828,1.0
Q7L591,0.49019607843137253,0.45454545454545453,0.4731182795698925,0.75
Q7L5N1,0.3006535947712418,0.3181818181818182,0.2956989247311828,0.25
Q7L7X3,0.47058823529411764,0.42613636363636365,0.42473118279569894,1.0
Q7L9L4,0.7777777777777778,0.7159090909090909,0.7688172043010753,0.5
Q7LBR1,0.6601307189542484,0.6363636363636364,0.6774193548387096,0.75
Q7LDG7,0.7516339869281046,0.7215909090909091,0.7741935483870968,0.75
Q7LFX5,1.0,1.0,1.0,1.0
Q7LGC8,1.0,1.0,1.0,1.0
Q7RTR0,0.6143790849673203,0.5738636363636364,0.5967741935483871,0.75
Q7Z2W4,0.39215686274509803,0.39204545454545453,0.40860215053763443,0.5
Q7Z304,0.9281045751633987,0.8352272727272727,0.9408602150537635,1.0
Q7Z333,0.35294117647058826,0.36363636363636365,0.43010752688172044,0.25
Q7Z3B1,0.27450980392156865,0.35795454545454547,0.2903225806451613,0.25
Q7Z3C6,0.20261437908496732,0.1534090909090909,0.22580645161290322,0.5
Q7Z3J2,0.0915032679738562,0.0625,0.043010752688172046,0.25
Q7Z3Y7,0.9934640522875817,0.9943181818181818,0.9946236559139785,1.0
Q7Z3Y8,0.06535947712418301,0.056818181818181816,0.043010752688172046,0.25
Q7Z3Z0,0.26143790849673204,0.17613636363636365,0.17204301075268819,0.25
Q7Z434,0.24836601307189543,0.19886363636363635,0.22580645161290322,0.25
Q7Z460,0.0718954248366013,0.08522727272727272,0.08064516129032258,0.25
Q7Z478,0.10457516339869281,0.10227272727272728,0.07526881720430108,0.25
Q7Z4F1,0.1503267973856209,0.13636363636363635,0.15591397849462366,0.25
Q7Z4R8,0.7516339869281046,0.7215909090909091,0.7580645161290323,1.0
Q7Z4W1,0.5882352941176471,0.5681818181818182,0.6505376344086021,0.5
Q7Z5L0,0.3202614379084967,0.26136363636363635,0.24193548387096775,0.0
Q7Z5L7,0.7712418300653595,0.7727272727272727,0.8548387096774194,1.0
Q7Z5N4,0.43790849673202614,0.4659090909090909,0.5483870967741935,0.5
Q7Z5R6,0.27450980392156865,0.19318181818181818,0.23655913978494625,0.25
Q7Z6Z7,0.9738562091503268,0.9772727272727273,0.9838709677419355,1.0
Q7Z794,0.9934640522875817,0.9602272727272727,0.989247311827957,1.0
Q7Z7G0,1.0,1.0,1.0,1.0
Q7Z7H5,0.3006535947712418,0.30113636363636365,0.3602150537634409,0.5
Q7Z7M0,0.22875816993464052,0.2159090909090909,0.22580645161290322,0.0
Q7Z7M8,1.0,0.9943181818181818,1.0,1.0
Q7Z7M9,0.9411764705882353,0.9090909090909091,0.9623655913978495,1.0
Q86SF2,0.7320261437908496,0.7727272727272727,0.8172043010752689,1.0
Q86SG5,0.8758169934640523,0.8068181818181818,0.8709677419354839,1.0
Q86SJ6,0.058823529411764705,0.056818181818181816,0.05913978494623656,0.75
