"Sheet1_position","Sheet1_raw_header","Resolution_method","metadata_index","metadata_excel_row","UniqueSampleID","进样时间","sample","condition","group","TREAT1","TREAT1_clean","TREAT2","Tube_Mixing","WoleBlood_oldTime","Plasma_HoldTime_h","Note","detected_protein_groups","missing_pct","MS_batch_proxy","Exposure","log2_median","PC1","PC2","UMAP1","UMAP2"
"1","20250913_Q3","P1_UNIQUE_NAME","96","98","20250913_FJ_QZ_Q3","20250913","Q3","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,2133,44.1184176054493,"20250913","Short exposure",9.61189967823526,-15.4209879918602,-5.39624130609261,0.398271391179991,1.55532047601001
"2","20250913_Q4","P1_UNIQUE_NAME","97","99","20250913_FJ_QZ_Q4","20250913","Q4","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2384,37.5425727010741,"20250913","Control",9.48270432979232,-10.5297971830189,-4.39997642542198,0.0625410471229082,1.17869410367267
"3","20250913_Q12","P1_UNIQUE_NAME","98","100","20250913_FJ_QZ_Q12","20250913","Q12","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2023,47.0002619858528,"20250913","Control",9.42799728938721,-7.38376128279195,-2.05353425898215,0.961065748718215,0.924990867092771
"4","20250913__Q13","P1_UNIQUE_NAME","99","101","20250913_FJ_QZ_Q13","20250913","Q13","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,1891,50.4584752423369,"20250913","Control",9.18726764052311,-6.73217392741715,2.04644847591588,1.047973135498,0.559211586430235
"5","20250913__Q14","P1_UNIQUE_NAME","100","102","20250913_FJ_QZ_Q14","20250913","Q14","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2425,36.4684307047419,"20250913","Control",9.73089905055955,-18.1846028835029,-4.22185466578921,0.914374807861281,1.78701064439075
"6","20250913__Q15","P1_UNIQUE_NAME","101","103","20250913_FJ_QZ_Q15","20250913","Q15","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2273,40.450615666754,"20250913","Control",9.42889546051473,-9.58240207178926,-4.53847527618411,0.143205219891501,0.952495072796507
"7","20250913__Q16","P1_UNIQUE_NAME","102","104","20250913_FJ_QZ_Q16","20250913","Q16","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,1948,48.9651558815824,"20250913","Control",8.8853029098941,-0.812349382368148,0.31204725231516,0.729440340784026,0.186741267159147
"8","20250913__Q18_","P1_UNIQUE_NAME","103","105","20250913_FJ_QZ_Q18","20250913","Q18","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2233,41.4985590778098,"20250913","Control",9.56727125012651,-13.4779765254078,-5.61674352682019,0.179690906789733,1.34204265923755
"9","20250913__Q20_","P1_UNIQUE_NAME","104","106","20250913_FJ_QZ_Q20","20250913","Q20","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown","hemolysis observed",2366,38.0141472360493,"20250913","Control",9.73434321135186,-11.124769807591,-6.34268008220668,0.0750927124289995,1.22220144124286
"10","20250913__Q21_","P1_UNIQUE_NAME","105","107","20250913_FJ_QZ_Q21","20250913","Q21","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2187,42.703694000524,"20250913","Control",9.27338727295965,-10.8193345180522,0.793696020263601,0.426026502635909,1.32606277318255
"11","20250913__Q22_","P1_UNIQUE_NAME","106","108","20250913_FJ_QZ_Q22","20250913","Q22","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2306,39.586062352633,"20250913","Control",9.31593716178085,-8.20364318637315,4.81791671053539,1.71742329933925,3.41469809861438
"12","20250913__Q23_","P1_UNIQUE_NAME","107","109","20250913_FJ_QZ_Q23","20250913","Q23","湿热","FJ_QZ","contrl","control","unkown","Normal","0","Unknown",,2063,45.952318574797,"20250913","Control",8.96983962454218,-2.47265942637704,0.66554116127586,0.287958486017418,0.282866154625578
"13","20250913__Q25_","P1_UNIQUE_NAME","108","110","20250913_FJ_QZ_Q25","20250913","Q25","湿热","FJ_QZ","contrl","control","unkown","Normal","0","Unknown",,2365,38.0403458213257,"20250913","Control",9.67990828450333,-15.1170539666638,-4.47543396925763,0.441374400642348,1.64676353783862
"14","20250913__Q26_","P1_UNIQUE_NAME","109","111","20250913_FJ_QZ_Q26","20250913","Q26","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2256,40.8959916164527,"20250913","Control",9.63391536951395,-13.8113406236445,-4.05572915365724,0.397263551142645,1.32468900532977
"15","20250913__Q27_","P1_UNIQUE_NAME","110","112","20250913_FJ_QZ_Q27","20250913","Q27","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2379,37.6735656274561,"20250913","Control",9.74986099847377,-16.9011359883669,-2.63649780661763,0.630708524969054,1.70677611680285
"16","20250913__Q28_","P1_UNIQUE_NAME","111","113","20250913_FJ_QZ_Q28","20250913","Q28","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2193,42.5465024888656,"20250913","Control",9.31912688850076,-8.64194615308536,-4.33986500394932,0.0471241120366579,1.09077844472186
"17","20250913__Q29_","P1_UNIQUE_NAME","112","114","20250913_FJ_QZ_Q29","20250913","Q29","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2218,41.8915378569557,"20250913","Control",9.5665515752216,-13.2564353715633,-7.95315953490083,0.0352378133801942,2.16671893449084
"18","20250913__Q31_","P1_UNIQUE_NAME","113","115","20250913_FJ_QZ_Q31","20250913","Q31","湿热","FJ_QZ","high","high","low_sound","Normal","0","Unknown",,2076,45.6117369662038,"20250913","Long exposure",9.17273626344254,-8.30000091605402,11.4581936501919,2.22733507492824,3.49634740205066
"19","20250913__Q32_","P1_UNIQUE_NAME","114","116","20250913_FJ_QZ_Q32","20250913","Q32","湿热","FJ_QZ","high","high","low_sound","Normal","0","Unknown",,2158,43.4634529735394,"20250913","Long exposure",9.3685551045478,-10.4148160379487,-3.95548915322384,-0.00950453242974228,1.73509094567554
"20","20250913__Q33_","P1_UNIQUE_NAME","115","117","20250913_FJ_QZ_Q33","20250913","Q33","湿热","FJ_QZ","high","high","low_sound","Normal","0","Unknown",,2085,45.3759496987163,"20250913","Long exposure",9.22276180715236,-7.54785162579393,-0.973279128505231,0.529512712743712,0.667583797886534
"21","20250913__Q34_","P1_UNIQUE_NAME","116","118","20250913_FJ_QZ_Q34","20250913","Q34","湿热","FJ_QZ","high","high","low_sound","Normal","0","Unknown",,2111,44.69478648153,"20250913","Long exposure",9.32475395856944,-9.23874084807055,-4.43268583371751,0.243812756624651,0.985067103817625
"22","20250913__Q36_","P1_UNIQUE_NAME","117","119","20250913_FJ_QZ_Q36","20250913","Q36","湿热","FJ_QZ","low","low","unkown","Normal","0","Unknown",,2297,39.8218496201205,"20250913","Short exposure",9.60600662210091,-11.4840504302467,-4.52245817098987,0.251186808582974,1.23629221768634
"23","20250913__Q37_","P1_UNIQUE_NAME","118","120","20250913_FJ_QZ_Q37","20250913","Q37","湿热","FJ_QZ","high","high","low_sound","Normal","0","Unknown",,2057,46.1095100864553,"20250913","Long exposure",9.61022519219142,-13.5239777422642,3.0080233202818,0.527537891653014,1.34657082410113
"24","20250913__Q38_","P1_UNIQUE_NAME","119","121","20250913_FJ_QZ_Q38","20250913","Q38","湿热","FJ_QZ","low","low","unkown","Normal","0","Unknown",,2020,47.078857741682,"20250913","Short exposure",9.18235848414501,-8.61987609166547,0.24303400305556,0.281198257592154,0.872417186215086
"25","20250913__Q39_","P1_UNIQUE_NAME","120","122","20250913_FJ_QZ_Q39","20250913","Q39","湿热","FJ_QZ","high","high","low_sound","Normal","0","Unknown",,2178,42.9394812680115,"20250913","Long exposure",9.60054167349143,-15.0248507230272,-5.81706164058093,0.331942038622332,1.48641214223163
"26","20250913__Q41_","P1_UNIQUE_NAME","121","123","20250913_FJ_QZ_Q41","20250913","Q41","湿热","FJ_QZ","high","high","low_sound","Normal","0","Unknown",,2575,32.5386429132827,"20250913","Long exposure",9.67547770958175,-11.5736171247825,-9.49640335886878,0.309632675733996,2.62665054650561
"27","20250913__Q42_","P1_UNIQUE_NAME","122","124","20250913_FJ_QZ_Q42","20250913","Q42","湿热","FJ_QZ","high","high","low_sound","Normal","0","Unknown",,2090,45.2449567723343,"20250913","Long exposure",9.31860086187002,-9.60533003543744,3.55713575644421,0.616719493654204,0.806137655689878
"28","20250913__Q44_","P1_UNIQUE_NAME","123","125","20250913_FJ_QZ_Q44","20250913","Q44","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,1930,49.4367304165575,"20250913","Short exposure",9.36160345266731,-8.00840360749149,-3.78271473226359,0.333819592383338,0.67099997849719
"29","20250913__Q45_","P1_UNIQUE_NAME","124","126","20250913_FJ_QZ_Q45","20250913","Q45","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,2042,46.5024888656013,"20250913","Short exposure",9.09070477164697,-3.5328036976495,10.3663582152766,2.14270339348598,3.42144009919421
"30","20250913__Q48_","P1_UNIQUE_NAME","125","127","20250913_FJ_QZ_Q48","20250913","Q48","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,1695,55.5933979565104,"20250913","Short exposure",9.01733890066823,1.93457430468358,7.66137318950747,0.313906738546324,0.0709126934553813
"31","20250913__Q49_","P1_UNIQUE_NAME","126","128","20250913_FJ_QZ_Q49","20250913","Q49","湿热","FJ_QZ","low","low","high_sound","Normal","0","Unknown",,2393,37.3067854335866,"20250913","Short exposure",9.62448580767936,-12.7866722208915,-5.20926795332245,0.479587474849654,1.49696657510058
"32","20250913__Q50_","P1_UNIQUE_NAME","127","129","20250913_FJ_QZ_Q50","20250913","Q50","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2249,41.0793817133875,"20250913","Control",9.0517199142869,0.943396635272933,-3.71600683172548,0.0361014995841508,0.0257677778746318
"33","20250913__Q52_","P1_UNIQUE_NAME","128","130","20250913_FJ_QZ_Q52","20250913","Q52","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,1998,47.6552266177626,"20250913","Short exposure",9.20279491980217,-4.97445675150505,2.16668900211252,0.287017790612412,0.47127983422534
"34","20250913__Q54_","P1_UNIQUE_NAME","129","131","20250913_FJ_QZ_Q54","20250913","Q54","湿热","FJ_QZ","contrl","control","high_sound","Normal","0","Unknown",,2027,46.8954676447472,"20250913","Control",8.90709855113271,2.43675090229371,2.94976825469102,0.0195472184686189,0.0332163319136333
"35","20250913__Q55_","P1_UNIQUE_NAME","130","132","20250913_FJ_QZ_Q55","20250913","Q55","湿热","FJ_QZ","contrl","control","high_sound","Normal","0","Unknown",,2140,43.9350275085145,"20250913","Control",9.35762287650823,-9.02982147677365,-5.40298590166604,0.149442570295764,0.872974728062315
"36","20250913__Q57_","P1_UNIQUE_NAME","131","133","20250913_FJ_QZ_Q57","20250913","Q57","湿热","FJ_QZ","contrl","control","high_sound","Normal","0","Unknown",,2102,44.9305737490176,"20250913","Control",9.27642265479369,-4.7238695410941,-5.67416747470953,0.0418719295529848,0.595473860218687
"37","20250913__Q58_","P1_UNIQUE_NAME","132","134","20250913_FJ_QZ_Q58","20250913","Q58","湿热","FJ_QZ","low","low","high_sound","Normal","0","Unknown",,2056,46.1357086717317,"20250913","Short exposure",9.33133289223026,-6.20085175955482,12.4884261795268,2.1141238007812,3.44685146661059
"38","20250913__Q59_","P1_UNIQUE_NAME","133","135","20250913_FJ_QZ_Q59","20250913","Q59","湿热","FJ_QZ","low","low","high_sound","Normal","0","Unknown",,2357,38.2499345035368,"20250913","Short exposure",9.8488708487208,-15.2814420408077,-5.24644351358068,0.35269471445365,1.53684637398974
"39","20250913__Q60_","P1_UNIQUE_NAME","134","136","20250913_FJ_QZ_Q60","20250913","Q60","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,2008,47.3932407649987,"20250913","Short exposure",8.9524800783855,-0.993074852305244,-6.86383468297822,0.232408144988698,0.134013806297941
"40","20250913__Q61_","P1_UNIQUE_NAME","135","137","20250913_FJ_QZ_Q61","20250913","Q61","湿热","FJ_QZ","contrl","control","high_sound","Normal","0","Unknown",,2004,47.4980351061043,"20250913","Control",8.99943255919637,-0.824803530843881,4.23628427197328,0.206162888568473,0.119225595905943
"41","20250913__Q62_","P1_UNIQUE_NAME","136","138","20250913_FJ_QZ_Q62","20250913","Q62","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2737,28.2944720985067,"20250913","Control",9.96254171204229,-18.2998711008861,-11.7412396678262,0.0960709247855669,2.18423101754443
"42","20250913__Q63_","P1_UNIQUE_NAME","137","139","20250913_FJ_QZ_Q63","20250913","Q63","湿热","FJ_QZ","contrl","control","high_sound","Normal","0","Unknown",,2212,42.0487293686141,"20250913","Control",9.66449925946035,-12.232344647535,-5.69618581084818,0.0218450818328386,1.81464741082446
"43","20250913__Q65_","P1_UNIQUE_NAME","138","140","20250913_FJ_QZ_Q65","20250913","Q65","湿热","FJ_QZ","contrl","control","high_sound","Normal","0","Unknown",,2078,45.559339795651,"20250913","Control",9.49037974471881,-6.75842464800067,2.06498837612903,1.54838178494258,3.27391931863086
"44","20250913__Q66_","P1_UNIQUE_NAME","139","141","20250913_FJ_QZ_Q66","20250913","Q66","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,2385,37.5163741157977,"20250913","Short exposure",9.92550273769064,-18.4990568974436,-3.10770960199502,0.599556842830611,2.02671215386645
"45","20250913__Q67_","P1_UNIQUE_NAME","140","142","20250913_FJ_QZ_Q67","20250913","Q67","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,2111,44.69478648153,"20250913","Short exposure",9.80569851567435,-19.1657227816723,-6.03729337402401,0.515057900932265,1.50441143365161
"46","20250913__Q68_","P1_UNIQUE_NAME","141","143","20250913_FJ_QZ_Q68","20250913","Q68","湿热","FJ_QZ","contrl","control","unkown","Normal","0","Unknown",,2014,47.2360492533403,"20250913","Control",9.21649369324764,-2.98373851847631,-6.47270145751695,0.194182084885073,0.193571363403959
"47","20250913__Q69_","P1_UNIQUE_NAME","142","144","20250913_FJ_QZ_Q69","20250913","Q69","湿热","FJ_QZ","contrl","control","unkown","Normal","0","Unknown",,1670,56.2483625884202,"20250913","Control",8.70710473990698,8.63373005834546,-1.96778068790523,0.0936161074904924,-0.0220328226540852
"48","20250913__Q70_","P1_UNIQUE_NAME","143","145","20250913_FJ_QZ_Q70","20250913","Q70","湿热","FJ_QZ","contrl","control","low_sound","Normal","0","Unknown",,2352,38.3809274299188,"20250913","Control",9.64840717731045,-13.1963103134581,-8.89166709325917,0.154517786589099,1.39647219033496
"49","20250913__Q71_","P1_UNIQUE_NAME","144","146","20250913_FJ_QZ_Q71","20250913","Q71","湿热","FJ_QZ","contrl","control","unkown","Normal","0","Unknown",,2297,39.8218496201205,"20250913","Control",9.64912886701378,-13.8721346574297,-6.32282277356753,0.518473217275572,1.28323242516772
"50","20250913__Q72_","P1_UNIQUE_NAME","145","147","20250913_FJ_QZ_Q72","20250913","Q72","湿热","FJ_QZ","low","low","low_sound","Normal","0","Unknown",,1874,50.9038511920356,"20250913","Short exposure",9.5721933146204,-8.65141650012582,-3.12680995734138,0.409258374956084,0.452294860794706
"52","20250914__F47","P1_UNIQUE_NAME","1","3","20250914_FJ_FQ_F47","20250914","F47","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2141,43.9088289232381,"20250914","Short exposure",9.41366730797465,-7.44751175462181,-0.770218866915747,-0.170786937686967,1.21583244653003
"53","20250914__F51","P1_UNIQUE_NAME","2","4","20250914_FJ_FQ_F51","20250914","F51","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2308,39.5336651820802,"20250914","Short exposure",9.77132624597702,-18.7572967258773,2.33965475339811,1.00273666718288,1.88922450394885
"54","20250914__F53","P1_UNIQUE_NAME","3","5","20250914_FJ_FQ_F53","20250914","F53","湿热","FJ_FQ","contrl","control","low_sound","Insufficient","2","Unknown",,2234,41.4723604925334,"20250914","Control",9.49555509608149,-10.0767096339184,10.1201168664427,1.92377910950465,3.20481870026843
"55","20250914__F54","P1_UNIQUE_NAME","4","6","20250914_FJ_FQ_F54","20250914","F54","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2353,38.3547288446424,"20250914","Short exposure",9.45358186157996,-9.06582408870979,-6.24584653410836,0.0396548155812746,0.998735879376097
"56","20250914__F55","P1_UNIQUE_NAME","5","7","20250914_FJ_FQ_F55","20250914","F55","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2460,35.5514802200681,"20250914","Long exposure",9.90370783906659,-18.6218439479795,10.9780705102231,2.06936178543849,3.07893678994433
"57","20250914__F56","P1_UNIQUE_NAME","6","8","20250914_FJ_FQ_F56","20250914","F56","湿热","FJ_FQ","contrl","control","unknown","Insufficient","2","Unknown",,2230,41.577154833639,"20250914","Control",9.8246040493641,-18.5961010895078,2.77363756235302,1.33751008847041,1.78253457398669
"58","20250914__F57","P1_UNIQUE_NAME","7","9","20250914_FJ_FQ_F57","20250914","F57","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2766,27.5347131254912,"20250914","Short exposure",10.061486743946,-18.9768869048103,-6.25416377118767,0.937846282508803,2.0474738821532
"59","20250914__F58","P1_UNIQUE_NAME","8","10","20250914_FJ_FQ_F58","20250914","F58","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2110,44.7209850668064,"20250914","Long exposure",9.17133945751876,-4.21338951232789,-1.62125378352733,0.999162653472853,0.389350150540037
"60","20250914__F62","P1_UNIQUE_NAME","9","11","20250914_FJ_FQ_F62","20250914","F62","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2093,45.1663610165051,"20250914","Long exposure",9.52086286448375,-11.6480059453648,-2.71220955990912,0.576691159990264,1.10816392750995
"61","20250914__F66","P1_UNIQUE_NAME","10","12","20250914_FJ_FQ_F66","20250914","F66","湿热","FJ_FQ","contrl","control","low_sound","Insufficient","2","Unknown",,2160,43.4110558029866,"20250914","Control",9.5135497008536,-12.3965959254017,0.853089266219932,1.01430074312968,1.27761611790912
"62","20250914__F69","P1_UNIQUE_NAME","11","13","20250914_FJ_FQ_F69","20250914","F69","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2048,46.3452973539429,"20250914","Long exposure",9.22426390147522,-8.00030506321224,8.7599235246408,1.9256039653091,3.324021314099
"63","20250914__F70","P1_UNIQUE_NAME","12","14","20250914_FJ_FQ_F70","20250914","F70","湿热","FJ_FQ","contrl","control","low_sound","Insufficient","2","Unknown",,2240,41.315168980875,"20250914","Control",9.79581393626648,-18.3277590663108,-3.62243917514946,1.04883984663768,2.01136276574389
"64","20250914__F71","P1_UNIQUE_NAME","13","15","20250914_FJ_FQ_F71","20250914","F71","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1891,50.4584752423369,"20250914","Long exposure",9.21290884459626,-7.25854321858126,3.67850460814551,1.10091845133586,0.64994284959094
"65","20250914__F72","P1_UNIQUE_NAME","14","16","20250914_FJ_FQ_F72","20250914","F72","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2147,43.7516374115798,"20250914","Short exposure",9.69590968573859,-17.327704692086,-1.70133192584236,0.708629230049086,1.91144320817248
"66","20250914__F74","P1_UNIQUE_NAME","15","17","20250914_FJ_FQ_F74","20250914","F74","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,1939,49.2009431490699,"20250914","Short exposure",9.60578084081885,-13.0842406021354,9.6506741206355,1.96370516159816,2.30879590363757
"67","20250914__F75","P1_UNIQUE_NAME","16","18","20250914_FJ_FQ_F75","20250914","F75","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2298,39.7956510348441,"20250914","Long exposure",9.90419563497056,-20.8481446268467,-2.47663098082251,1.01349190810008,1.95833585114734
"68","20250914__F77","P1_UNIQUE_NAME","17","19","20250914_FJ_FQ_F77","20250914","F77","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,1199,68.5878962536023,"20250914","Short exposure",9.2918281633401,7.17018400618096,30.5173707932671,3.65750489571376,4.35714886040942
"69","20250914__F79","P1_UNIQUE_NAME","18","20","20250914_FJ_FQ_F79","20250914","F79","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2173,43.0704741943935,"20250914","Long exposure",9.34716635664656,-9.41117083792691,6.48048238342066,1.8779918942718,2.22770020814197
"70","20250914__F81","P1_UNIQUE_NAME","19","21","20250914_FJ_FQ_F81","20250914","F81","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1727,54.7550432276657,"20250914","Long exposure",8.99693209550011,-2.5231110469652,25.119586647953,3.46075854637904,4.19405767770068
"71","20250914__F83","P1_UNIQUE_NAME","20","22","20250914_FJ_FQ_F83","20250914","F83","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2252,41.0007859575583,"20250914","Short exposure",9.62590400013036,-12.8953547341492,-5.28395826212097,0.204314822342825,2.01414153428332
"72","20250914__F84","P1_UNIQUE_NAME","21","23","20250914_FJ_FQ_F84","20250914","F84","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2215,41.9701336127849,"20250914","Short exposure",9.59142704073597,-13.8429113874926,2.66172654870496,1.27132103779597,1.53850695939319
"73","20250914__F85","P1_UNIQUE_NAME","22","24","20250914_FJ_FQ_F85","20250914","F85","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1755,54.0214828399266,"20250914","Long exposure",9.54111079865439,-12.0254062947358,7.28564947287142,1.3211048636703,0.978700612499876
"74","20250914__F88","P1_UNIQUE_NAME","23","25","20250914_FJ_FQ_F88","20250914","F88","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1786,53.2093266963584,"20250914","Long exposure",8.75581958805969,5.16977344358275,-1.79709565786507,0.784345129516554,-0.257527719423609
"75","20250914__F89","P1_UNIQUE_NAME","24","26","20250914_FJ_FQ_F89","20250914","F89","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1736,54.5192559601781,"20250914","Long exposure",9.256528473877,-7.42433616027682,20.1215133608312,3.16792211869044,3.69539806695239
"76","20250914__F93","P1_UNIQUE_NAME","25","27","20250914_FJ_FQ_F93","20250914","F93","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2065,45.8999214042442,"20250914","Short exposure",9.71966281874538,-14.3643294670378,-5.7063666076532,0.369153568532897,1.86423466058032
"77","20250914__F94","P1_UNIQUE_NAME","26","28","20250914_FJ_FQ_F94","20250914","F94","湿热","FJ_FQ","contrl","control","low_sound","Insufficient","2","Unknown",,1599,58.1084621430443,"20250914","Control",9.02974241820329,0.187701014932128,1.48992612992045,0.912173489120436,0.0618340119864177
"78","20250914__F102","P1_UNIQUE_NAME","27","29","20250914_FJ_FQ_F102","20250914","F102","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2170,43.1490699502227,"20250914","Long exposure",9.53236580172542,-13.4754207911504,0.34322815476156,0.440212929633093,1.5283703550841
"79","20250914__F105","P1_UNIQUE_NAME","28","30","20250914_FJ_FQ_F105","20250914","F105","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2146,43.7778359968562,"20250914","Long exposure",9.80825877622889,-16.3446372934253,-3.9277295977233,0.934327939537001,1.42355618329303
"80","20250914__F106","P1_UNIQUE_NAME","29","31","20250914_FJ_FQ_F106","20250914","F106","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2228,41.6295520041918,"20250914","Long exposure",9.66852103490577,-14.3706387791107,1.40599954019987,0.917857268836928,1.68149707169787
"81","20250914__F107","P1_UNIQUE_NAME","30","32","20250914_FJ_FQ_F107","20250914","F107","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2430,36.33743777836,"20250914","Short exposure",10.1575204593116,-23.3935091837029,-9.22986594441478,0.34702581354661,2.00507519097583
"82","20250914__F110","P1_UNIQUE_NAME","31","33","20250914_FJ_FQ_F110","20250914","F110","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2109,44.7471836520828,"20250914","Long exposure",9.69375817802299,-16.8020434861872,-3.55339510748423,0.721649745490981,1.57205960603015
"83","20250914__F111","P1_UNIQUE_NAME","32","34","20250914_FJ_FQ_F111","20250914","F111","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,1987,47.943411055803,"20250914","Short exposure",8.79373258118648,3.04030410725084,3.32736129111334,0.760952392604781,-0.144176568076449
"84","20250914__F118","P1_UNIQUE_NAME","33","35","20250914_FJ_FQ_F118","20250914","F118","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,1973,48.3101912496725,"20250914","Short exposure",9.69615475016887,-16.2123837645971,-0.2156594786849,1.22692928650661,1.7080692991759
"85","20250914__F121","P1_UNIQUE_NAME","34","36","20250914_FJ_FQ_F121","20250914","F121","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1952,48.8603615404768,"20250914","Long exposure",9.74973096781574,-16.3896839809343,-0.285931787370743,1.20941499808116,1.75618264527575
"86","20250914__F122","P1_UNIQUE_NAME","35","37","20250914_FJ_FQ_F122","20250914","F122","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1751,54.1262771810322,"20250914","Long exposure",8.94174104167,-0.168387026469427,2.4094996638572,0.859607199218703,-0.0173906341050435
"87","20250914__F123","P1_UNIQUE_NAME","36","38","20250914_FJ_FQ_F123","20250914","F123","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,2117,44.5375949698716,"20250914","Long exposure",9.59140421205647,-13.5353253690095,-2.55199368361566,0.478470334794951,1.04041573853747
"88","20250914__F124","P1_UNIQUE_NAME","37","39","20250914_FJ_FQ_F124","20250914","F124","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1924,49.5939219282159,"20250914","Long exposure",9.4100102986639,-11.1893469254011,5.82114238076634,1.40798793175502,1.30873188824908
"89","20250914__F125","P1_UNIQUE_NAME","38","40","20250914_FJ_FQ_F125","20250914","F125","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1866,51.1134398742468,"20250914","Long exposure",9.09923414499035,-3.08325742054284,-1.34318683803005,0.852110603836012,0.097483490421934
"90","20250914__F126","P1_UNIQUE_NAME","39","41","20250914_FJ_FQ_F126","20250914","F126","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1302,65.8894419701336,"20250914","Long exposure",9.37946641950138,-0.086258659380416,24.2500605388483,3.41675339081569,4.07923576684253
"91","20250914__F128","P1_UNIQUE_NAME","40","42","20250914_FJ_FQ_F128","20250914","F128","湿热","FJ_FQ","low","low","low_sound","Insufficient","2","Unknown",,2014,47.2360492533403,"20250914","Short exposure",9.45634788284274,-11.3834530527533,-0.398501064082739,0.953721979644728,1.07559249253528
"92","20250914__F129","P1_UNIQUE_NAME","41","43","20250914_FJ_FQ_F129","20250914","F129","湿热","FJ_FQ","high","high","low_sound","Insufficient","2","Unknown",,1666,56.3531569295258,"20250914","Long exposure",8.92172762295414,0.819407385509354,23.8844742175717,3.5376690421371,4.12752888055102
"93","20250914__F131","P1_UNIQUE_NAME","42","44","20250914_FJ_FQ_F131","20250914","F131","湿热","FJ_FQ","contrl","control","low_sound","Insufficient","2","Unknown",,1863,51.192035630076,"20250914","Control",9.21106482590275,-5.72970660397135,1.39106363855872,1.10218427517695,0.63222691865222
