"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","SE_moderated","DF_total","CI_high","CI_low","CI_status","Significance","Effect_rank"
"P02042","Low_vs_Control",-0.0900294281320253,13.2833962962613,-0.527446164844439,0.598109367761014,0.853421724745566,-5.84376559120553,FALSE,0.17068932174069,518.586669375703,0.245298106731023,-0.425356962995074,"moderated_fit_95pct_CI","Not significant",111
"P63241","Low_vs_Control",-0.0894603273511745,9.35695464664387,-0.615492893296448,0.538499274621492,0.815552225142573,-5.79658055129484,FALSE,0.14534745782692,518.586669375703,0.19608187432068,-0.375002529023029,"moderated_fit_95pct_CI","Not significant",112
"O95498","Low_vs_Control",-0.088563131206902,7.71699451981414,-0.731984727837059,0.464572434576925,0.766206213652707,-5.65107993063444,FALSE,0.1209904084592,434.586669375703,0.149235972147881,-0.326362234561685,"moderated_fit_95pct_CI","Not significant",113
"Q96MF2","Low_vs_Control",-0.0885225114950341,12.3968509635338,-0.655271200984224,0.51258428148795,0.804207723909979,-5.77269233374745,FALSE,0.13509293764486,517.586669375703,0.176875382362132,-0.3539204053522,"moderated_fit_95pct_CI","Not significant",114
"P25789","Low_vs_Control",-0.0879603490951233,8.1728785997245,-0.723113253792263,0.46995632344269,0.767964091081382,-5.70692034573329,FALSE,0.12164117948859,488.586669375703,0.151044036122455,-0.326964734312702,"moderated_fit_95pct_CI","Not significant",115
"Q9BUN1","Low_vs_Control",-0.0871959442703503,11.5226432236128,-0.722401470152461,0.470373316832642,0.767964091081382,-5.72953129245045,FALSE,0.120702888730207,518.586669375703,0.149930794039844,-0.324322682580545,"moderated_fit_95pct_CI","Not significant",116
"P37802","Low_vs_Control",-0.0867354975540504,9.39007492845621,-0.482000795077836,0.630009523727248,0.865949278695702,-5.86456224790716,FALSE,0.179948868217207,516.586669375703,0.266786071667365,-0.440257066775466,"moderated_fit_95pct_CI","Not significant",117
"P05198","Low_vs_Control",-0.0866530448582461,6.91544542132137,-0.591867252886981,0.554274197636887,0.8279470827201,-5.70205359889157,FALSE,0.146406215980989,399.586669375703,0.201169645781598,-0.37447573549809,"moderated_fit_95pct_CI","Not significant",118
"P23528","Low_vs_Control",-0.0864840584111271,10.7042326867001,-0.639347958683629,0.522878904018885,0.807894953786536,-5.78254662511192,FALSE,0.135269155452051,518.586669375703,0.179258824495471,-0.352226941317725,"moderated_fit_95pct_CI","Not significant",119
"P55209","Low_vs_Control",-0.0859303227035202,10.0879312476909,-0.639521345961362,0.522767322545395,0.807894953786536,-5.78173381394631,FALSE,0.134366621608768,516.586669375703,0.178041878915304,-0.349902524322344,"moderated_fit_95pct_CI","Not significant",120
"P07737","Low_vs_Control",-0.0856066571370189,11.2049345835876,-0.661868365953757,0.508349576620741,0.802052141785439,-5.76880907425457,FALSE,0.1293409105807,518.586669375703,0.168489898286981,-0.339703212561019,"moderated_fit_95pct_CI","Not significant",121
"Q16401","Low_vs_Control",-0.0855561721961307,6.83479155289181,-0.64469833972912,0.519446465377418,0.807894953786536,-5.72293384235407,FALSE,0.132707294130893,456.586669375703,0.175236647681899,-0.346348992074161,"moderated_fit_95pct_CI","Not significant",122
"O00194","Low_vs_Control",-0.0846620075790057,9.5028155653184,-0.269244408141607,0.787857889312698,0.941382874304833,-5.90066617322427,FALSE,0.314442955986957,477.586669375703,0.533200662670406,-0.702524677828417,"moderated_fit_95pct_CI","Not significant",123
"P35749","Low_vs_Control",-0.0842956579113476,9.52261335525981,-0.398182990081426,0.690712860340082,0.892326343898809,-5.76618771917911,FALSE,0.211700800915955,390.586669375703,0.331920001358528,-0.500511317181224,"moderated_fit_95pct_CI","Not significant",124
"O60704","Low_vs_Control",-0.0835328832129729,8.00567400083972,-0.90201732171953,0.367475482890825,0.682590469514822,-5.58283479615236,FALSE,0.0926067395842608,507.586669375703,0.098406816862765,-0.265472583288711,"moderated_fit_95pct_CI","Not significant",125
"P09237","Low_vs_Control",-0.0825185303303186,8.14326116262506,-0.718039909927253,0.473130387473202,0.769239201402009,-5.65804288334162,FALSE,0.114921927304401,421.586669375703,0.143372803660172,-0.308409864320809,"moderated_fit_95pct_CI","Not significant",126
"Q8WXI7","Low_vs_Control",-0.0811694533049936,6.78949711173761,-0.568436045965669,0.570041569039394,0.836998689019724,-5.73301825462765,FALSE,0.142794345786256,421.586669375703,0.199508098947659,-0.361847005557646,"moderated_fit_95pct_CI","Not significant",127
"Q9BUF5","Low_vs_Control",-0.0809144725802859,9.04100138955638,-0.640905502476957,0.521888937929698,0.807894953786536,-5.74537339703676,FALSE,0.126250238557119,481.586669375703,0.167154889568125,-0.328983834728697,"moderated_fit_95pct_CI","Not significant",128
"P37837","Low_vs_Control",-0.080700932860525,8.20036113124803,-0.581988894435164,0.560832044677735,0.833402230122147,-5.80336986876776,FALSE,0.138664042616908,508.586669375703,0.191723902312715,-0.353125768033765,"moderated_fit_95pct_CI","Not significant",129
"P16401","Low_vs_Control",-0.0795996993009744,9.24382771811394,-0.485001747221752,0.627882713220253,0.865753664190234,-5.86001587431611,FALSE,0.164122500087778,511.586669375703,0.242837313118994,-0.402036711720942,"moderated_fit_95pct_CI","Not significant",130
"Q15084","Low_vs_Control",-0.0795582503696508,7.75158321354771,-0.571743488091838,0.567754987344774,0.836403117578683,-5.80277019378541,FALSE,0.139150251864122,495.586669375703,0.193838917332274,-0.352955418071575,"moderated_fit_95pct_CI","Not significant",131
"Q92614","Low_vs_Control",-0.0788161604316464,7.57484025169666,-0.507602708297926,0.611991284688193,0.859545056065493,-5.76411846600628,FALSE,0.155271355221744,431.586669375703,0.226365930227142,-0.383998251090435,"moderated_fit_95pct_CI","Not significant",132
"Q96AP7","Low_vs_Control",-0.0780355786639442,6.7068927779864,-0.40389588600756,0.686519149966358,0.890116149233053,-5.76483225007363,FALSE,0.193207163943442,375.586669375703,0.301867709641066,-0.457938866968954,"moderated_fit_95pct_CI","Not significant",133
"Q8WVN8","Low_vs_Control",-0.0775863628530598,10.9107653093074,-0.32622936463167,0.744399972229912,0.919439758981648,-5.86008060800376,FALSE,0.237827649085663,457.586669375703,0.389783448434236,-0.544956174140355,"moderated_fit_95pct_CI","Not significant",134
"O14818","Low_vs_Control",-0.0772743413766417,8.47861810806225,-0.605227178074703,0.545296958087081,0.822245886326892,-5.79522097049664,FALSE,0.12767824079292,510.586669375703,0.173565011474424,-0.328113694227707,"moderated_fit_95pct_CI","Not significant",135
"P62191","Low_vs_Control",-0.0768173507149115,7.97036545737315,-0.398766820458047,0.690253513456408,0.892326343898809,-5.84356754973491,FALSE,0.192637267630929,451.586669375703,0.301759387917209,-0.455394089347032,"moderated_fit_95pct_CI","Not significant",136
"Q14112","Low_vs_Control",-0.0768060930965948,10.4174647778282,-0.66375099996655,0.507144660914496,0.80193039307589,-5.76763915965155,FALSE,0.115715220166095,518.586669375703,0.150522125966693,-0.304134312159882,"moderated_fit_95pct_CI","Not significant",137
"O43681","Low_vs_Control",-0.0757106810980828,7.46445632411487,-0.44126160718284,0.65924156267286,0.885091263660743,-5.80128390522541,FALSE,0.171577766716313,437.586669375703,0.261508264290022,-0.412929626486188,"moderated_fit_95pct_CI","Not significant",138
"Q99439","Low_vs_Control",-0.0745317455155892,7.57163938586845,-0.414943938519846,0.678380878354492,0.886780473619272,-5.83148896141906,FALSE,0.179618831838953,449.586669375703,0.278464978693919,-0.427528469725098,"moderated_fit_95pct_CI","Not significant",139
"O75368","Low_vs_Control",-0.0738890424408973,7.35854027388178,-0.509950094041889,0.610332294931336,0.85861072013731,-5.79807936012152,FALSE,0.144894654014571,457.586669375703,0.210852396847921,-0.358630481729716,"moderated_fit_95pct_CI","Not significant",140
"P22692","Low_vs_Control",-0.0720090689122266,13.9947803247076,-0.658380616261211,0.510589760451523,0.802835215446803,-5.76763219971502,FALSE,0.109373008763759,511.586669375703,0.142866442771474,-0.286884580595927,"moderated_fit_95pct_CI","Not significant",141
"P60660","Low_vs_Control",-0.0706397864927197,9.9315981397049,-0.408428052035261,0.683128357952529,0.88812879900628,-5.89581121918628,FALSE,0.172955276065663,517.586669375703,0.269140862292797,-0.410420435278236,"moderated_fit_95pct_CI","Not significant",142
"Q15389","Low_vs_Control",-0.0705697306095363,7.65861191198878,-0.51178750643473,0.609038287673285,0.85861072013731,-5.81128403925971,FALSE,0.137888732574085,473.586669375703,0.200379664361947,-0.34151912558102,"moderated_fit_95pct_CI","Not significant",143
"Q04760","Low_vs_Control",-0.0699475530044662,8.11450244942422,-0.488763010754901,0.625236220904554,0.865433147468273,-5.8169753752553,FALSE,0.143111388270629,472.586669375703,0.211265810556269,-0.351160916565202,"moderated_fit_95pct_CI","Not significant",144
"Q04695","Low_vs_Control",-0.0688718719647614,9.33565938997994,-0.376524363921766,0.706685067360313,0.902646589783594,-5.89711584783231,FALSE,0.182914782053975,505.586669375703,0.290494793793583,-0.428238537723105,"moderated_fit_95pct_CI","Not significant",145
"Q99733","Low_vs_Control",-0.0674953738749302,9.86440203814338,-0.459344053874573,0.646181097842013,0.878316297919855,-5.87368708357409,FALSE,0.14693860365799,514.586669375703,0.221177960794648,-0.356168708544509,"moderated_fit_95pct_CI","Not significant",146
"P63104","Low_vs_Control",-0.0674933689564448,10.7482325970314,-0.485161414738952,0.627766733019011,0.865753664190234,-5.86384527228588,FALSE,0.139115285977061,518.586669375703,0.205805425793734,-0.340792163706623,"moderated_fit_95pct_CI","Not significant",147
"Q15404","Low_vs_Control",-0.0667741939076549,9.75636250570372,-0.440999381573277,0.659397589527575,0.885091263660743,-5.88283490784536,FALSE,0.151415618020679,517.586669375703,0.230690550144407,-0.364238937959717,"moderated_fit_95pct_CI","Not significant",148
"P68036","Low_vs_Control",-0.0659533550002642,7.55258159740409,-0.496249101030471,0.619974265789521,0.863641229734237,-5.78013221823684,FALSE,0.132903726905119,426.586669375703,0.19527431361569,-0.327181023616218,"moderated_fit_95pct_CI","Not significant",149
"Q13418","Low_vs_Control",-0.0659294148902099,9.40625799848527,-0.454772286257528,0.649463379324543,0.880274561390733,-5.87724139464863,FALSE,0.144972367231884,518.586669375703,0.218875902931495,-0.350734732711914,"moderated_fit_95pct_CI","Not significant",150
"Q93098","Low_vs_Control",-0.0654409859408318,11.138634560808,-0.431355959038152,0.666416788315134,0.885091263660743,-5.79413455744402,FALSE,0.151709938322757,448.586669375703,0.232709452654765,-0.363591424536428,"moderated_fit_95pct_CI","Not significant",151
"Q15942","Low_vs_Control",-0.0651023204674512,9.18954328451678,-0.346962414219735,0.728761125588609,0.912461006612848,-5.91636866178168,FALSE,0.187635080341069,515.586669375703,0.303521004728687,-0.433725645663589,"moderated_fit_95pct_CI","Not significant",152
"Q9NSC7","Low_vs_Control",-0.065031854656481,7.4451060299164,-0.461252364102821,0.644847790438009,0.878316297919855,-5.81747682018532,FALSE,0.140989748167414,435.586669375703,0.212072927268523,-0.342136636581485,"moderated_fit_95pct_CI","Not significant",153
"P60900","Low_vs_Control",-0.0648553900097424,7.61762097464729,-0.495848596408809,0.620230773401899,0.863641229734237,-5.80981635372533,FALSE,0.130796760300339,474.586669375703,0.192156993004315,-0.3218677730238,"moderated_fit_95pct_CI","Not significant",154
"P31948","Low_vs_Control",-0.0646058765883559,8.38158587049783,-0.428047094831543,0.668797325516016,0.885091263660743,-5.88454800006383,FALSE,0.150931702068394,510.586669375703,0.231917714560975,-0.361129467737686,"moderated_fit_95pct_CI","Not significant",155
"A0A087WSY6","Low_vs_Control",-0.0643626404494473,11.7972508648719,-0.336389080584985,0.73675952999334,0.915009226963576,-5.78008413653811,FALSE,0.191333917074597,387.586669375703,0.311819631811503,-0.440544912710397,"moderated_fit_95pct_CI","Not significant",156
"P61224","Low_vs_Control",-0.064211475874064,12.4679114084468,-0.511638391632772,0.6091218965493,0.85861072013731,-5.85146826859746,FALSE,0.125501676426486,518.586669375703,0.182342715964648,-0.310765667712776,"moderated_fit_95pct_CI","Not significant",157
"Q07020","Low_vs_Control",-0.0641583371666883,7.37113341741622,-0.388049772066861,0.698192240106004,0.898750154678645,-5.77454184395152,FALSE,0.165335330117483,387.586669375703,0.260908023881886,-0.389224698215263,"moderated_fit_95pct_CI","Not significant",158
"P55072","Low_vs_Control",-0.0639823604923233,10.0739114170884,-0.407222009571591,0.684012971106256,0.888473370078235,-5.89646576117021,FALSE,0.157119111905652,518.586669375703,0.244685832326643,-0.37265055331129,"moderated_fit_95pct_CI","Not significant",159
"P10768","Low_vs_Control",-0.0633476297983986,7.51233394520057,-0.431012221489312,0.666659821945305,0.885091263660743,-5.84183599617704,FALSE,0.14697409177751,463.586669375703,0.225470328341675,-0.352165587938472,"moderated_fit_95pct_CI","Not significant",160
"P50995","Low_vs_Control",-0.0632371333944484,7.01481876405097,-0.354235438527029,0.723356082472438,0.910704672752832,-5.79426637127369,FALSE,0.17851724168931,385.586669375703,0.28775193172664,-0.414226198515537,"moderated_fit_95pct_CI","Not significant",161
"P28072","Low_vs_Control",-0.0628862215485908,7.45889430859989,-0.585643067879808,0.558392030554598,0.830637107692213,-5.77237746971886,FALSE,0.107379776177078,477.586669375703,0.148108981162534,-0.273881424259715,"moderated_fit_95pct_CI","Not significant",162
"P61020","Low_vs_Control",-0.0628370638731894,7.14228459781321,-0.565674408005802,0.571884748094053,0.837885587753862,-5.79382863093837,FALSE,0.111083448329777,470.586669375703,0.155443894675223,-0.281118022421602,"moderated_fit_95pct_CI","Not significant",163
"P61006","Low_vs_Control",-0.0625312553851192,7.8498519733006,-0.554095419829547,0.579763978285836,0.84404217752476,-5.81419940988518,FALSE,0.112852864592086,494.586669375703,0.159198894938418,-0.284261405708656,"moderated_fit_95pct_CI","Not significant",164
"P25788","Low_vs_Control",-0.0623264969856248,7.65030621360933,-0.491473003122642,0.623315854322569,0.864443844389326,-5.83074766856314,FALSE,0.126815708268053,481.586669375703,0.186853957799987,-0.311506951771237,"moderated_fit_95pct_CI","Not significant",165
"P60520","Low_vs_Control",-0.0620871289066187,7.11976079200681,-0.535970201962662,0.592249003216667,0.853421724745566,-5.7668122211781,FALSE,0.115840635690683,441.586669375703,0.165580338804529,-0.289754596617766,"moderated_fit_95pct_CI","Not significant",166
"P40121","Low_vs_Control",-0.0616110469677427,6.6062492039543,-0.420755809520349,0.674170267139428,0.886189796382453,-5.74769139081349,FALSE,0.146429462347716,381.586669375703,0.226298602264069,-0.349520696199555,"moderated_fit_95pct_CI","Not significant",167
"P62258","Low_vs_Control",-0.0612412450278637,8.07808906629339,-0.523531354395959,0.600829043581974,0.855931678303235,-5.84482071749904,FALSE,0.116977224981153,516.586669375703,0.168568325591872,-0.291050815647599,"moderated_fit_95pct_CI","Not significant",168
"Q86SF2","Low_vs_Control",-0.0610713786194799,6.68609049859274,-0.616955742598091,0.537611802417238,0.815552225142573,-5.68226299745945,FALSE,0.0989882651262785,403.586669375703,0.133525625361835,-0.255668382600795,"moderated_fit_95pct_CI","Not significant",169
"P35442","Low_vs_Control",-0.0607902285851463,13.7305289299725,-0.510205127204719,0.610124842740355,0.85861072013731,-5.85215508206305,FALSE,0.119148603853121,518.586669375703,0.17328304093747,-0.294863498107763,"moderated_fit_95pct_CI","Not significant",170
"Q9NT62","Low_vs_Control",-0.0607357070989538,7.65226404282489,-0.539042550651507,0.59010403276053,0.852988820202645,-5.80385739664882,FALSE,0.112673307562726,486.586669375703,0.160650583131855,-0.282121997329763,"moderated_fit_95pct_CI","Not significant",171
"P07195","Low_vs_Control",-0.0597078127436426,9.05201633787141,-0.427418939159519,0.669251972899035,0.885091263660743,-5.88569973717933,FALSE,0.139693886426869,517.586669375703,0.214728911253556,-0.334144536740841,"moderated_fit_95pct_CI","Not significant",172
"P62330","Low_vs_Control",-0.0587625550065258,8.08857331803925,-0.573552236930887,0.566547775144904,0.836403117578683,-5.75416142179125,FALSE,0.102453710791833,465.586669375703,0.142566390074987,-0.260091500088038,"moderated_fit_95pct_CI","Not significant",173
"P18669","Low_vs_Control",-0.0576114121282885,7.67957005667091,-0.424028214088717,0.671736961605402,0.885850149803837,-5.85237400491169,FALSE,0.135866931053401,475.586669375703,0.209362295207118,-0.324585119463695,"moderated_fit_95pct_CI","Not significant",174
