"Protein","UniqueSampleID","Exposure","Log2_abundance"
"P08195","20260717_GZ_TH_46","Short exposure",6.93075493043499
"P08195","20260717_GZ_TH_47","Short exposure",6.78737722095774
"P08195","20260717_GZ_TH_48","Long exposure",6.99267959164852
"P08195","20260717_GZ_TH_49","Control",6.76482513332279
"P08195","20260717_GZ_TH_50","Control",7.32795250279909
"P08195","20260717_GZ_TH_51","Control",5.58055715330008
"P08195","20260717_GZ_TH_53","Control",5.63484328130742
"P08195","20260717_GZ_TH_54","Control",5.10274432593283
"P08195","20260717_GZ_TH_55","Control",5.47666067980296
"P08195","20260717_GZ_TH_57","Control",6.83689000619889
"P08195","20260717_GZ_TH_58","Control",7.51088354133542
"P08195","20260717_GZ_TH_59","Control",6.46804563416845
"P08195","20260717_GZ_TH_61","Control",5.76960694524096
"P08195","20260717_GZ_TH_62","Short exposure",6.21069735139173
"P08195","20260717_GZ_TH_63","Control",5.71355453886012
"P08195","20260717_GZ_TH_64","Control",6.505159289916
"P08195","20260717_GZ_TH_65","Control",6.663434105123
"P08195","20260717_GZ_TH_66","Control",6.42563415250354
"P08195","20260717_GZ_TH_67","Control",6.30794522835769
"P08195","20260717_GZ_TH_68","Control",6.21854727310966
"P08195","20260717_GZ_TH_69","Control",5.98736472973031
"P08195","20260717_GZ_TH_70","Control",6.40846852295229
"P08195","20260717_GZ_TH_71","Control",6.64971195249252
"P08195","20260717_GZ_TH_72","Control",5.91109606304137
"P08195","20260717_GZ_TH_73","Control",6.99049241038901
"P08195","20260717_GZ_TH_74","Control",5.1136197737814
"P08195","20260717_GZ_TH_75","Control",5.66208604039484
"P08195","20260717_GZ_TH_76","Control",7.09771260676331
"P08195","20260717_GZ_TH_77","Control",7.05863324253683
"P08195","20260717_GZ_TH_78","Control",5.46650008468687
"P08195","20260717_GZ_TH_79","Control",5.25815481180243
"P08195","20260717_GZ_TH_80","Control",6.49901946477657
"P08195","20260717_GZ_TH_87","Short exposure",6.30720303310417
"P08195","20260717_GZ_TH_88","Control",6.37029429755732
"P08195","20260717_GZ_TH_89","Short exposure",6.40095237950567
"P08195","20260717_GZ_TH_90","Long exposure",6.74320030137664
"P08195","20260717_GZ_TH_93","Short exposure",8.01777504007748
"P08195","20260717_GZ_TH_94","Short exposure",7.28284692328903
"P08195","20260717_GZ_TH_95","Short exposure",6.20777175290447
"P08195","20260717_GZ_TH_96","Short exposure",7.09574147518091
"P08195","20260717_GZ_TH_98","Short exposure",7.52092303502989
"P08195","20260717_GZ_TH_99","Short exposure",7.23611684620376
"P08195","20260717_GZ_TH_100","Short exposure",5.7495975661256
"P08195","20260717_GZ_TH_101","Short exposure",7.4774984001705
"P08195","20260717_GZ_TH_102","Short exposure",6.92099799431386
"P08195","20260717_GZ_TH_103","Short exposure",6.88756712234504
"P08195","20260717_GZ_TH_104","Short exposure",7.21898043074491
"P08195","20260717_GZ_TH_106","Short exposure",6.52396197710522
"P08195","20260717_GZ_TH_107","Long exposure",5.6364456230332
"P08195","20260717_GZ_TH_108","Long exposure",7.1097563832546
"P08195","20260717_GZ_TH_109","Long exposure",7.8837289646173
"P08195","20260717_GZ_TH_110","Control",6.24766651068875
"P08195","20260717_GZ_TH_111","Long exposure",7.15943284187068
"P08195","20260717_GZ_TH_112","Long exposure",7.47595936369464
"P08195","20260717_GZ_TH_114","Long exposure",6.13818678971064
"P08195","20260717_GZ_TH_115","Long exposure",5.67008123726839
"P08195","20260717_GZ_TH_117","Control",6.5529817706834
"P08195","20260717_GZ_TH_118","Control",6.61121069197814
"P08195","20260717_GZ_TH_119","Long exposure",5.33107793888811
"P08195","20260717_GZ_TH_120","Long exposure",6.61812232116787
"P08195","20260717_GZ_TH_121","Control",6.71247011508289
"P08195","20260717_GZ_TH_122","Long exposure",7.25144181367832
"P08195","20260717_GZ_TH_123","Long exposure",7.00274137699227
"P08195","20260717_GZ_TH_124","Long exposure",7.600093480036
"P08195","20260717_GZ_TH_125","Long exposure",6.02374826301909
"P08195","20260717_GZ_TH_126","Long exposure",4.8107326352255
"P08195","20260717_GZ_TH_128","Long exposure",7.19791736366465
"P08195","20260717_GZ_TH_129","Long exposure",6.98843835408666
"P08195","20260717_GZ_TH_131","Long exposure",7.39845614702037
"P08195","20260717_GZ_TH_132","Long exposure",7.74253754916992
"P08195","20260717_GZ_TH_133","Long exposure",7.82261371524565
"P08195","20260717_GZ_TH_134","Long exposure",7.99729182868916
"P08195","20260717_GZ_TH_137","Long exposure",7.28315322684438
"P08195","20260717_GZ_TH_138","Long exposure",6.62877591759121
"P08195","20260717_GZ_TH_143","Short exposure",6.54285381045756
"P08195","20260717_GZ_TH_144","Control",7.45381795414524
"P08195","20260717_GZ_TH_147","Short exposure",7.60096605528758
"P08195","20260717_GZ_TH_148","Short exposure",7.46444940372604
"P08195","20260717_GZ_TH_149","Short exposure",7.52829814283082
"P08195","20260717_GZ_TH_150","Short exposure",7.78216709307724
"P58335","20250913_FJ_QZ_Q3","Short exposure",8.66035938692024
"P58335","20250913_FJ_QZ_Q4","Control",8.36800082197124
"P58335","20250913_FJ_QZ_Q12","Control",8.1694112551296
"P58335","20250913_FJ_QZ_Q13","Control",8.22256689946919
"P58335","20250913_FJ_QZ_Q14","Control",9.94347473817911
"P58335","20250913_FJ_QZ_Q15","Control",9.21431244994313
"P58335","20250913_FJ_QZ_Q16","Control",8.54682288389918
"P58335","20250913_FJ_QZ_Q18","Control",8.75237993190249
"P58335","20250913_FJ_QZ_Q20","Control",8.8541317082955
"P58335","20250913_FJ_QZ_Q21","Control",9.23548240454553
"P58335","20250913_FJ_QZ_Q22","Control",9.40560945601682
"P58335","20250913_FJ_QZ_Q23","Control",9.12501846911079
"P58335","20250913_FJ_QZ_Q25","Control",8.38821151922956
"P58335","20250913_FJ_QZ_Q26","Control",9.23787572849754
"P58335","20250913_FJ_QZ_Q27","Control",8.66969304764792
"P58335","20250913_FJ_QZ_Q28","Control",8.99705755994368
"P58335","20250913_FJ_QZ_Q29","Control",8.31267110902473
"P58335","20250913_FJ_QZ_Q31","Long exposure",9.03944119888677
"P58335","20250913_FJ_QZ_Q32","Long exposure",8.83482168470576
"P58335","20250913_FJ_QZ_Q33","Long exposure",8.38364128159798
"P58335","20250913_FJ_QZ_Q34","Long exposure",9.32756305990187
"P58335","20250913_FJ_QZ_Q36","Short exposure",9.24047153293057
"P58335","20250913_FJ_QZ_Q37","Long exposure",9.8948055539333
"P58335","20250913_FJ_QZ_Q38","Short exposure",9.2170184333282
"P58335","20250913_FJ_QZ_Q39","Long exposure",8.73711548645772
"P58335","20250913_FJ_QZ_Q41","Long exposure",8.46800112201661
"P58335","20250913_FJ_QZ_Q42","Long exposure",8.47914709020744
"P58335","20250913_FJ_QZ_Q44","Short exposure",8.69172733482678
"P58335","20250913_FJ_QZ_Q45","Short exposure",8.76965829281349
"P58335","20250913_FJ_QZ_Q48","Short exposure",8.86318128619544
"P58335","20250913_FJ_QZ_Q49","Short exposure",8.77760969978135
"P58335","20250913_FJ_QZ_Q50","Control",8.29501554074557
"P58335","20250913_FJ_QZ_Q52","Short exposure",8.07729900387339
"P58335","20250913_FJ_QZ_Q54","Control",8.50407108283837
"P58335","20250913_FJ_QZ_Q55","Control",8.69944145012972
"P58335","20250913_FJ_QZ_Q57","Control",7.78987507932426
"P58335","20250913_FJ_QZ_Q58","Short exposure",9.27371522356463
"P58335","20250913_FJ_QZ_Q59","Short exposure",9.52903347697548
"P58335","20250913_FJ_QZ_Q60","Short exposure",8.21158237081166
"P58335","20250913_FJ_QZ_Q61","Control",8.18213925897315
"P58335","20250913_FJ_QZ_Q62","Control",9.05923024048087
"P58335","20250913_FJ_QZ_Q63","Control",8.15815138984929
"P58335","20250913_FJ_QZ_Q65","Control",7.86787068050019
"P58335","20250913_FJ_QZ_Q66","Short exposure",9.13926826801818
"P58335","20250913_FJ_QZ_Q67","Short exposure",9.2703854464655
"P58335","20250913_FJ_QZ_Q68","Control",7.39348944240302
"P58335","20250913_FJ_QZ_Q69","Control",7.74274681814082
"P58335","20250913_FJ_QZ_Q70","Control",11.5579888982955
"P58335","20250913_FJ_QZ_Q71","Control",9.05034207210962
"P58335","20250913_FJ_QZ_Q72","Short exposure",7.78323197082009
"P58335","20250914_FJ_FQ_F47","Short exposure",8.55883640432676
"P58335","20250914_FJ_FQ_F51","Short exposure",10.23479083165
"P58335","20250914_FJ_FQ_F53","Control",7.99912649370336
"P58335","20250914_FJ_FQ_F54","Short exposure",8.33186438999437
"P58335","20250914_FJ_FQ_F55","Long exposure",9.31847688752938
"P58335","20250914_FJ_FQ_F56","Control",9.84028811188691
"P58335","20250914_FJ_FQ_F57","Short exposure",9.71926347013397
"P58335","20250914_FJ_FQ_F58","Long exposure",8.72403998465044
"P58335","20250914_FJ_FQ_F62","Long exposure",10.1779976355451
"P58335","20250914_FJ_FQ_F66","Control",9.74728549422013
"P58335","20250914_FJ_FQ_F69","Long exposure",8.71529561199054
"P58335","20250914_FJ_FQ_F70","Control",10.5099064166785
"P58335","20250914_FJ_FQ_F71","Long exposure",9.78944638319261
"P58335","20250914_FJ_FQ_F72","Short exposure",9.50748859201562
"P58335","20250914_FJ_FQ_F74","Short exposure",9.53300956117292
"P58335","20250914_FJ_FQ_F75","Long exposure",10.1706196440933
"P58335","20250914_FJ_FQ_F77","Short exposure",9.80315568306018
"P58335","20250914_FJ_FQ_F79","Long exposure",8.30487210727306
"P58335","20250914_FJ_FQ_F81","Long exposure",9.8636931596335
"P58335","20250914_FJ_FQ_F83","Short exposure",9.06925159907323
"P58335","20250914_FJ_FQ_F84","Short exposure",9.38560597820095
"P58335","20250914_FJ_FQ_F85","Long exposure",8.96701679384624
"P58335","20250914_FJ_FQ_F88","Long exposure",7.84256144922382
"P58335","20250914_FJ_FQ_F89","Long exposure",8.94653794828982
"P58335","20250914_FJ_FQ_F93","Short exposure",8.82802226957062
"P58335","20250914_FJ_FQ_F94","Control",8.7357324332315
"P58335","20250914_FJ_FQ_F102","Long exposure",8.90521584289587
"P58335","20250914_FJ_FQ_F105","Long exposure",9.31425988983942
"P58335","20250914_FJ_FQ_F106","Long exposure",9.20775849938836
"P58335","20250914_FJ_FQ_F107","Short exposure",8.98967565976579
"P58335","20250914_FJ_FQ_F110","Long exposure",9.33960674370465
"P58335","20250914_FJ_FQ_F111","Short exposure",8.42548868827189
"P58335","20250914_FJ_FQ_F118","Short exposure",10.5126794678258
"P58335","20250914_FJ_FQ_F121","Long exposure",9.95552921465069
"P58335","20250914_FJ_FQ_F122","Long exposure",8.95821744754882
"P58335","20250914_FJ_FQ_F123","Long exposure",9.42321954595087
"P58335","20250914_FJ_FQ_F124","Long exposure",10.2862507697961
"P58335","20250914_FJ_FQ_F125","Long exposure",9.04560570249947
"P58335","20250914_FJ_FQ_F126","Long exposure",9.1087602082818
"P58335","20250914_FJ_FQ_F128","Short exposure",10.1927969736222
"P58335","20250914_FJ_FQ_F129","Long exposure",8.91905834621561
"P58335","20250914_FJ_FQ_F131","Control",9.42212291218488
"P58335","20250914_FJ_FQ_F135","Long exposure",9.28585117365183
"P58335","20250914_FJ_FQ_F137","Control",9.67017851153269
"P58335","20250914_FJ_PT_P2","Control",8.74017685487451
"P58335","20250914_FJ_PT_P3","Control",8.56301444702091
"P58335","20250914_FJ_PT_P4","Short exposure",8.29565978958187
"P58335","20250914_FJ_PT_P6","Long exposure",8.03138772864161
"P58335","20250914_FJ_PT_P7","Control",9.79191334830118
"P58335","20250914_FJ_PT_P8","Short exposure",8.58669160958297
"P58335","20250914_FJ_PT_P9","Short exposure",8.13397061786429
"P58335","20250914_FJ_PT_P10","Short exposure",8.0312138835319
"P58335","20250914_FJ_PT_P11","Long exposure",12.6093094055674
"P58335","20250914_FJ_PT_P13","Short exposure",8.44688553018821
"P58335","20250914_FJ_PT_P15","Short exposure",8.80154634813663
"P58335","20250914_FJ_PT_P17","Long exposure",8.36960772915763
"P58335","20250914_FJ_PT_P18","Long exposure",9.24065465832447
"P58335","20250914_FJ_PT_P19","Long exposure",8.05874751015352
"P58335","20250914_FJ_PT_P20","Short exposure",8.21801817441845
"P58335","20250914_FJ_PT_P21","Long exposure",8.98601864429102
"P58335","20250914_FJ_PT_P22","Short exposure",8.59681783692236
"P58335","20250914_FJ_PT_P23","Short exposure",7.982347982778
"P58335","20250914_FJ_PT_P24","Long exposure",9.23286384302857
"P58335","20250914_FJ_PT_P25","Short exposure",7.77800251142436
"P58335","20250914_FJ_PT_P26","Long exposure",8.52416122850147
"P58335","20250914_FJ_PT_P27","Long exposure",9.22794110114703
"P58335","20250914_FJ_PT_P29","Long exposure",8.7620993424291
"P58335","20250914_FJ_PT_P30","Long exposure",8.29103562361691
"P58335","20250914_FJ_PT_P33","Long exposure",8.87372937162668
"P58335","20251001_FJ_FQ_F83","Short exposure",9.26235798283753
"P58335","20251001_FJ_FQ_F95","Long exposure",8.86992776456797
"P58335","20251001_FJ_FQ_F97","Long exposure",9.4698330667354
"P58335","20251001_FJ_FQ_F105","Long exposure",9.75979758618515
"P58335","20251001_FJ_FQ_F120","Long exposure",8.12443325832868
"P58335","20251001_FJ_FQ_F136","Control",8.05823868548568
"P58335","20251001_FJ_FQ_F141","Control",7.98975655022112
"P58335","20251001_FJ_FQ_F147","Long exposure",9.96564955404178
"P58335","20251001_FJ_FQ_F150","Control",9.67606338410219
"P58335","20251001_FJ_FQ_F154","Long exposure",9.53454024954737
"P58335","20251001_FJ_FQ_F158","Long exposure",9.75624264933298
"P58335","20251001_FJ_FQ_F163","Control",9.5024913164701
"P58335","20251001_FJ_FQ_F165","Control",10.1503393546254
"P58335","20251001_FJ_FQ_F168","Long exposure",8.30888281382605
"P58335","20251001_FJ_FQ_F170","Control",9.79869713736278
"P58335","20251001_FJ_FQ_F173","Short exposure",10.0585156629405
"P58335","20251001_FJ_FQ_F174","Short exposure",10.4596504890443
"P58335","20251001_FJ_FQ_F175","Short exposure",8.88062168314133
"P58335","20251001_FJ_FQ_F176","Short exposure",10.4561329128494
"P58335","20251001_FJ_FQ_F177","Short exposure",9.12246577824865
"P58335","20251001_FJ_FQ_F180","Short exposure",10.6940727028752
"P58335","20251001_FJ_FQ_F183","Short exposure",9.937363223005
"P58335","20251001_FJ_FQ_F185","Short exposure",10.6802988870886
"P58335","20251001_XZ_YA_1","Short exposure",9.84207636814715
"P58335","20251001_XZ_YA_2","Short exposure",10.9046795442367
"P58335","20251001_XZ_YA_3","Short exposure",8.85432292800316
"P58335","20251001_XZ_YA_4","Short exposure",9.33579772247767
"P58335","20251001_XZ_YA_5","Short exposure",9.85437534251206
"P58335","20251001_XZ_YA_6","Short exposure",8.63461454650306
"P58335","20251001_XZ_YA_7","Short exposure",10.9898398609168
"P58335","20251001_XZ_YA_8","Short exposure",9.61863071379963
"P58335","20251001_XZ_YA_9","Short exposure",10.4285623402446
"P58335","20251001_XZ_YA_10","Short exposure",9.47259577872198
"P58335","20251001_XZ_YA_11","Short exposure",11.1551980863566
"P58335","20251001_XZ_YA_12","Short exposure",9.28368129580054
"P58335","20251001_XZ_YA_13","Short exposure",9.2411849794314
"P58335","20251001_XZ_YA_14","Short exposure",9.47090297520658
"P58335","20251001_XZ_YA_15","Short exposure",9.29462832049012
"P58335","20251001_XZ_YA_16","Short exposure",8.42759942644296
"P58335","20251001_XZ_YA_17","Short exposure",9.66376785775581
"P58335","20251001_XZ_YA_18","Short exposure",9.7731097205334
"P58335","20251001_XZ_YA_19","Short exposure",10.3217566523947
"P58335","20251001_XZ_YA_20","Control",10.2673143459988
"P58335","20251001_XZ_YA_21","Control",10.1101876118575
"P58335","20251001_XZ_YA_22","Long exposure",9.63809028111492
"P58335","20251001_XZ_YB_2","Control",8.42035617870056
"P58335","20251001_XZ_YB_4","Control",9.99810918809672
"P58335","20251001_XZ_YB_6","Control",9.22539795297984
"P58335","20251001_XZ_YB_9","Control",9.7214791111152
"P58335","20251001_XZ_YB_10","Control",7.79497126029495
"P58335","20251001_XZ_YB_11","Control",9.97826828310165
"P58335","20251001_XZ_YB_12","Control",9.330001853941
"P58335","20251001_XZ_YB_14","Control",8.45722855947773
"P58335","20251001_XZ_YB_15","Control",8.22083617117215
"P58335","20251001_XZ_YB_19","Control",8.43714527227211
"P58335","20251001_XZ_YC_1","Control",9.50543639276799
"P58335","20251001_XZ_YC_2","Control",10.0926226328772
"P58335","20251001_XZ_YC_3","Long exposure",9.53355169493194
"P58335","20251001_XZ_YC_4","Control",10.1939495568606
"P58335","20251001_XZ_YC_5","Long exposure",8.89265703828102
"P58335","20251001_XZ_YC_6","Short exposure",10.1328983347856
"P58335","20251001_XZ_YC_7","Short exposure",9.00185862264125
"P58335","20251001_XZ_YC_8","Control",8.92834379056807
"P58335","20251001_XZ_YC_9","Short exposure",9.17187892933273
"P58335","20251001_XZ_YC_10","Long exposure",9.87971504583808
"P58335","20251001_XZ_YC_11","Long exposure",10.2513864786402
"P58335","20251001_XZ_YC_12","Long exposure",8.82303393333854
"P58335","20251001_XZ_YC_13","Long exposure",9.82911008975743
"P58335","20251001_XZ_YC_14","Long exposure",9.33828264038472
"P58335","20251001_XZ_YC_15","Long exposure",8.50837982193183
"P58335","20251001_XZ_YC_16","Long exposure",9.72327347069477
"P58335","20251001_XZ_YC_17","Long exposure",9.37742370071224
"P58335","20251001_XZ_YC_18","Short exposure",9.88302469542401
"P58335","20251001_XZ_YC_19","Long exposure",8.82039022078454
"P58335","20251001_XZ_YC_20","Short exposure",9.78787028543543
"P58335","20251001_XZ_YC_21","Long exposure",10.9014565461852
"P58335","20251001_XZ_YC_22","Long exposure",9.46177043697803
"P58335","20251001_XZ_YC_23","Short exposure",10.0292653183517
"P58335","20251001_XZ_YC_24","Long exposure",9.09989770892946
"P58335","20251001_XZ_YC_25","Long exposure",9.64384386200564
"P58335","20251001_XZ_YC_26","Long exposure",8.8681531806216
"P58335","20251001_XZ_YC_27","Long exposure",9.21972540590804
"P58335","20251001_XZ_YC_28","Long exposure",8.89767376600147
"P58335","20251001_XZ_YC_29","Long exposure",8.9311371390049
"P58335","20251001_XZ_YC_30","Short exposure",9.78123362909737
"P58335","20251001_XZ_YC_31","Control",10.5381176334775
"P58335","20251001_XZ_YC_32","Long exposure",8.51359749497476
"P58335","20251001_XZ_YC_33","Long exposure",8.24607484968425
"P58335","20251001_XZ_YC_34","Control",9.28721777723791
"P58335","20251001_XZ_YD_1","Short exposure",10.9672925845425
"P58335","20251001_XZ_YD_3","Control",9.4385192873628
"P58335","20251001_XZ_YD_4","Control",9.08057651452547
"P58335","20251001_XZ_YD_5","Short exposure",9.24794329955422
"P58335","20251001_XZ_YD_6","Control",10.4922893923767
"P58335","20251001_XZ_YD_7","Long exposure",9.52269909291637
"P58335","20251001_XZ_YD_8","Long exposure",8.93012397909095
"P58335","20251001_XZ_YD_9","Long exposure",11.1070527711937
"P58335","20251001_XZ_YD_10","Long exposure",10.997818988093
"P58335","20251001_XZ_YD_11","Long exposure",9.8218509430092
"P58335","20251001_XZ_YD_12","Control",9.72150842002696
"P58335","20251001_XZ_YD_13","Control",9.7834697914269
"P58335","20251001_XZ_YD_14","Control",9.03378189912612
"P58335","20251001_XZ_YD_15","Short exposure",10.0290593610918
