"PG.ProteinGroups","logFC_20260527","logFC_20260717","Primary_significant"
"P10646",-0.137323228713688,0.337112820153466,FALSE
"P10768",-0.246353576697171,-0.622917239127957,FALSE
"P10809",0.398410076070013,-0.140883279994718,FALSE
"P10909",-0.1161736897247,0.311070908111212,FALSE
"P11021",0.237621427322473,-0.0421325233358409,FALSE
"P11047",0.10844895748825,0.12515913031188,FALSE
"P11049",-0.364114808177799,0.137965011840809,FALSE
"P11142",0.15477264180721,-0.265137371580995,FALSE
"P11150",-0.16652799108167,0.691148318612878,FALSE
"P11166",-0.0820630808542209,0.0266611460642832,FALSE
"P11171",-0.689727815383211,-0.532911822722155,FALSE
"P11215",-0.13077005563815,0.438492562917516,FALSE
"P11217",1.11825056320654,-0.306221300779296,FALSE
"P11226",0.417841196484232,0.923336353984123,FALSE
"P11234",0.519135803568414,-0.227015566359251,FALSE
"P11277",-0.776990171531045,-0.839913060093385,FALSE
"P11279",0.302877699404378,0.205566034045496,FALSE
"P11362",-0.50496131397451,0.410460343547447,FALSE
"P11413",0.555075480827692,-0.240391673618164,FALSE
"P11586",0.183578375059099,0.169610526726168,FALSE
"P11597",-0.0225031031807177,0.342112712663516,FALSE
"P11717",0.101454160771231,0.031161159159204,FALSE
"P11766",-0.572583951274773,0.676308848231184,FALSE
"P11940",0.337643547549335,-0.024252950404601,FALSE
"P12109",0.20981933713613,0.319336253604007,FALSE
"P12110",0.0490728579860509,0.196471984626378,FALSE
"P12111",0.305058878893876,0.291189898498414,FALSE
"P12259",-0.0841536369188987,-0.000672288770349638,FALSE
"P12273",0.274352979943869,-0.240719666005431,FALSE
"P12814",0.675215164891293,-0.444927326918014,FALSE
"P12821",0.368517661171083,0.168090863313973,FALSE
"P12830",0.00877238103939604,0.225417088445393,FALSE
"P12931",0.515626759618997,-0.557686100123027,FALSE
"P12955",-1.0464298660209,-0.227616488255231,FALSE
"P13224",0.408623572144036,-0.297156873588957,FALSE
"P13473",0.220840017020532,0.56115074538006,FALSE
"P13489",-0.193055123231044,-0.1640071981095,FALSE
"P13497",0.0498963680595441,0.295910278134222,FALSE
"P13591",0.0818664873898278,0.129871662814223,FALSE
"P13598",0.36244655876934,0.0569559555762691,FALSE
"P13611",0.154016692004527,0.106944572704533,FALSE
"P13612",0.138350118207503,0.290612694132471,FALSE
"P13639",0.31561575836846,-0.36464924096851,FALSE
"P13645",0.572107545967457,0.0538283855629427,FALSE
"P13646",0.44494290917905,0.190447024569647,FALSE
"P13647",0.379517099650265,-0.353848995929196,FALSE
"P13667",0.425904099632688,0.228029002306434,FALSE
"P13671",0.258220040403152,0.34336231797206,FALSE
"P13686",0.135595286106114,0.645530901394468,FALSE
"P13727",0.383313870163784,0.199428229873423,FALSE
"P13796",0.0175544849770173,-0.0316850121005974,FALSE
"P13797",0.314732052557766,-0.271164539522079,FALSE
"P13798",-0.327162024738422,-0.798642890859606,FALSE
"P13929",0.158132073646478,0.0293460693224716,FALSE
"P13942",0.364202997376211,0.00613004420611318,FALSE
"P13987",-0.224426649167206,-0.0265690531429943,FALSE
"P14151",0.067946301084973,0.279028926650776,FALSE
"P14209",0.193860395550459,0.184826963436252,FALSE
"P14314",0.224086522460679,0.092282838073082,FALSE
"P14317",0.264365975024193,-0.373835571747793,FALSE
