"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05"
"Q96PL5","High_vs_Low",-0.0321519088548028,7.09352915068074,-0.248742732112107,0.803680646548002,0.93176875438609,-5.93002761640889,FALSE
"Q08495","High_vs_Low",-0.0407879836267107,8.89784463417336,-0.246362176619924,0.805505149037643,0.933233895908125,-5.98737723048523,FALSE
"P08754","High_vs_Low",-0.0288811579172439,7.60478556702703,-0.245853692287051,0.805908961272598,0.933233895908125,-5.93928293250072,FALSE
"P01717","High_vs_Low",0.0424609627506314,11.3416003913519,0.242423727880935,0.808547702527494,0.935729548080562,-6.01720373005543,FALSE
"P21980","High_vs_Low",0.0392254340705644,8.04439592981182,0.241593912359016,0.809201216563074,0.935926093275283,-5.98333593461341,FALSE
"P43652","High_vs_Low",0.0398255005937234,12.1597625545238,0.239619335188374,0.810720060390357,0.936086564083774,-6.01784360676954,FALSE
"P20742","High_vs_Low",-0.0495803924650335,7.05390810088178,-0.239272100523074,0.811032080585684,0.936086564083774,-5.83944588501885,FALSE
"Q9NTK5","High_vs_Low",-0.0295874859656031,7.6016897265331,-0.238840006451456,0.811326244679708,0.936086564083774,-6.00702460548839,FALSE
"Q9UBS4","High_vs_Low",0.0296916510172114,6.91900621964598,0.238609728810062,0.811533373222672,0.936086564083774,-5.91461295532811,FALSE
"Q02817","High_vs_Low",0.0364744307279725,7.84585650726423,0.238296464433384,0.811758787872131,0.936086564083774,-5.95103714560605,FALSE
"P98066","High_vs_Low",0.0308562707442226,7.79306000620868,0.235461189125527,0.8139745343897,0.938082623016123,-5.89901789078852,FALSE
"A0A075B6I0","High_vs_Low",-0.0523988674880318,12.0743134079055,-0.232439468095244,0.816297975144311,0.940200346371573,-5.96594581283701,FALSE
"Q96CX2","High_vs_Low",-0.021160483941439,6.51348152036878,-0.230787887512141,0.817594000257977,0.941132891433186,-5.92567427826014,FALSE
"P61960","High_vs_Low",0.0305060584152406,7.07728407047153,0.229252521573967,0.818818859291525,0.941982457032759,-5.79987347335707,FALSE
"P13804","High_vs_Low",0.0466734639148685,6.54770748097738,0.228620482294604,0.81931152919138,0.941989191316293,-5.82050805949602,FALSE
"P84103","High_vs_Low",-0.0364179699165694,7.55987082201204,-0.227696810023544,0.82001546253227,0.942238669833695,-5.82934720724756,FALSE
"P17844","High_vs_Low",-0.0393485425285292,11.6543248983876,-0.225300593180103,0.821839843449968,0.942471719461435,-5.97354649529497,FALSE
"P06396","High_vs_Low",0.0231992374994867,15.190367794031,0.225083351228854,0.822003105776125,0.942471719461435,-6.02104099109149,FALSE
"Q7LDG7","High_vs_Low",-0.0386158681220126,6.64280281953585,-0.224367726468989,0.822588817099291,0.942471719461435,-5.90487542194502,FALSE
"A0A087WSY6","High_vs_Low",-0.0412010006117107,11.7972508648719,-0.224128607939864,0.822775343905447,0.942471719461435,-5.87667639027603,FALSE
"P04430","High_vs_Low",0.0384073018472737,7.35564324108698,0.224029915994937,0.822895363963428,0.942471719461435,-5.75268505908818,FALSE
"Q99829","High_vs_Low",-0.0433024532894057,6.82646151260527,-0.222897933323121,0.823782520581912,0.942471719461435,-5.70693107097786,FALSE
"P24557","High_vs_Low",0.0507809378017443,7.01416227425293,0.222190135631946,0.824327536955109,0.942471719461435,-5.77379559643605,FALSE
"Q14203","High_vs_Low",0.0277293947328143,9.90182600939197,0.22199051594022,0.824410736493612,0.942471719461435,-6.01410363441762,FALSE
"Q9NRW1","High_vs_Low",-0.0376336071788295,8.79400216046024,-0.221743962290588,0.824601871342744,0.942471719461435,-6.01605779700746,FALSE
"Q86VP6","High_vs_Low",-0.0256104380445068,7.89533963043312,-0.218770878425945,0.826914610179013,0.944251946736059,-6.02236722255718,FALSE
"Q04760","High_vs_Low",0.0301455661327203,8.11450244942422,0.218498027509452,0.827135426210656,0.944251946736059,-5.97198715961548,FALSE
"P50225","High_vs_Low",0.034666578578471,7.33280831682041,0.215399073023112,0.829557486860211,0.946458571388271,-5.93634451677265,FALSE
"P06276","High_vs_Low",0.0338092930254437,8.46951436682367,0.213559364119003,0.830977303347488,0.946997708875307,-6.00102714473897,FALSE
"Q9BUF5","High_vs_Low",-0.0259997967688204,9.04100138955638,-0.21352374612715,0.831008842206858,0.946997708875307,-5.98145218985593,FALSE
